2023-03-15 00:20:46 , udn , 2024立委戰／苗栗縣長選後新局 藍擬大和解 綠有新勢力 , https://udn.com/news/story/6656/7031943?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:14:56 , udn , 單親家庭呂姓女子去年平安夜在臉書發文尋母，新北市警局鑑識中心警務正蘇愷安看後主動連繫並採集DNA進行比對，今年2月中成功... , https://udn.com/news/story/7320/7033706?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:19:46 , udn , 男寄宿老闆家長期受言語攻擊 推闆娘至3公尺深水溝不治 , https://udn.com/news/story/7315/7033634?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:20:56 , udn , 絕美紫繡球花海拍到手軟！台灣最強歐式城堡讓人秒出國 , https://udn.com/news/story/7270/7033719?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:21:07 , udn , 被稱為台灣最強歐式城堡的嘉義「佐登妮絲城堡」，已經吸引百萬人次前來朝聖，為了讓大家再訪，佐登妮絲城堡即日起至4月30日，... , https://udn.com/news/story/7270/7033719?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:24:17 , udn , 大溪國小日式宿舍及蘭室啟動修復 張善政：慢工出細活 , https://udn.com/news/story/7324/7033720?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:24:27 , udn , 桃園市府啟動歷史建築修復，市長張善政今天下午主持大溪蘭室修復及再利用工程、大溪國小日式宿舍修復2項工程祈福儀式，張善政說... , https://udn.com/news/story/7324/7033720?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:24:48 , udn , 經典賽／王柏融「敬禮」告別台灣 吳念庭、宋家豪也跟進 , https://udn.com/news/story/10785/7033621?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:24:59 , udn , 世界棒球經典賽台灣隊旅外選手陸續回歸母隊，準備新球季。旅日的吳念庭、宋家豪、王柏融今天都在機場拍下這次台灣隊代表手勢「敬... , https://udn.com/news/story/10785/7033621?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:25:19 , udn , 不用手指扎針驗血糖 CGM助糖尿病友即時控糖 , https://udn.com/news/story/7266/7033716?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:25:29 , udn , 糖尿病是現代文明病，想要檢查血糖通常要在手指扎針檢驗，無法及時驗血糖十分不便。花蓮慈濟醫院醫師建議，可使用「CGM」機器... , https://udn.com/news/story/7266/7033716?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:25:50 , udn , 石門水庫蓄水六成略少五年平均 桃市府北水局啟動抗旱 , https://udn.com/news/story/7324/7033714?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:26:00 , udn , 桃園市長張善政今天在市政會議宣布啟動抗旱計畫，石門水庫因為今年一期稻作供灌用水需求大，水量、水位持續下降，水利署北區水資... , https://udn.com/news/story/7324/7033714?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:26:21 , udn , 從南投送回台東安葬 民眾黨這群人助她送亡夫最後一程 , https://udn.com/news/story/7325/7033712?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:26:31 , udn , 陳姓陸配與丈夫在南投山區打工，清貧過日卻也幸福，未料丈夫因病驟逝，陳婦想送他回台東老家安葬，可沒錢又人生地不熟，民眾黨集... , https://udn.com/news/story/7325/7033712?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:26:52 , udn , 最新曬腿神器？杜娃黎波、田小娟用這手提包配短裙搶鏡 , https://udn.com/news/story/7270/7033708?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:27:02 , udn , 韓流女團（G）I-DLE最有才華的全能型隊長田小娟，出席2023米蘭時裝周，就拎了FERRAGAMO 2023春夏系列最... , https://udn.com/news/story/7270/7033708?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:29:46 , udn , 賴清德登記逢台宏邦交生變 凸顯兩岸議題嚴峻考驗 , https://udn.com/news/story/123307/7033724?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:29:56 , udn , 副總統賴清德今天完成初選登記，如無意外，將代表民進黨迎戰2024。學者分析，兩岸關係、美中台議題一定是2024總統大選主... , https://udn.com/news/story/123307/7033724?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:30:17 , udn , 因應清明連假疏運 台鐵加開30列次17日開放訂票 , https://udn.com/news/story/7266/7033749?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:30:27 , udn , 台鐵局為因應清明連續假期旅運需求，3月31日至4月5日於西部幹線、東部幹線及跨線再加開EMU3000型自強號共30列次，... , https://udn.com/news/story/7266/7033749?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:30:47 , udn , 經典賽／關鍵晉級戰前迎噩耗 加拿大主砲弗里曼恐因傷缺席 , https://udn.com/news/story/10785/7033707?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:30:58 , udn , 加拿大今日以5：0完封哥倫比亞隊，在小組獲得2勝1負成績，保有晉級資格。然而，球隊卻在賽後迎來主砲弗里曼（Freddie Freeman）可能缺席明日比賽的噩耗。

今日比賽，弗里曼在三局上半打出 , https://udn.com/news/story/10785/7033707?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:32:46 , udn , Uber Eats限時推優惠序號尋寶活動 隱藏版「加購」功能全台解鎖 , https://udn.com/news/story/7266/7033751?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:32:56 , udn , 以「今晚我想來點」、「吃的用的，就這樣點」接續帶起社群話題風潮的Uber Eats，今宣布全新品牌活動「Uber Eat... , https://udn.com/news/story/7266/7033751?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:33:20 , udn , 力積電投資新廠 銅鑼科學園區環差過關 , https://udn.com/news/story/7240/7033717?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:33:30 , udn , 因應力積電等半導體業者、Google資料中心有意進駐苗栗銅鑼科學園區，國科會竹科管理局提出環差，今（15）日順利通過環保... , https://udn.com/news/story/7240/7033717?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:34:47 , udn , 開巿前大量取消委託單有價證券 3/20起納入暫緩開盤措施 , https://udn.com/news/story/7255/7033726?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:34:58 , udn , 考量開巿前委託數量發生大量變化可能影響投資人對巿場行情之判斷，為提醒投資人注意及再次思考投資決策，櫃買中心將自3月20日... , https://udn.com/news/story/7255/7033726?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:35:45 , udn , 陸股風險大 原因是俄羅斯和台灣 , https://udn.com/news/story/7333/7033764?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:35:56 , udn , 新冠清零政策退場，激勵陸股自去年秋末狂漲近40%，但巴隆周刊報導，中、美緊張局勢升級，使投資人對錢進全球第二大經濟體抱持較謹慎態度。 , https://udn.com/news/story/7333/7033764?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:36:16 , udn , 桌球／WTT大滿貫賽 林昀儒搭陳思羽止步混雙4強無緣爭冠 , https://udn.com/news/story/7005/7033620?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:36:27 , udn , 台灣混雙組合林昀儒和陳思羽今天在世界桌球職業大聯盟（WTT）新加坡大滿貫賽混雙4強賽，強碰世界第一中國組合王楚欽與孫穎莎... , https://udn.com/news/story/7005/7033620?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:36:47 , udn , 天上掉下來的禮物 對手黑鯊落難 華碩手機事業要轉盈了？ , https://udn.com/news/story/7240/7033762?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:36:58 , udn , 華碩智慧手機事業從最初以大眾為目標的ZenFone系列，轉型走到聚焦小眾市場的電競手機ROG Phone，只是發展將近十年，至今事業體仍未轉盈，不過，在電競手機大本營中國大陸，華碩主要競爭對手陸廠黑鯊科技因經營不善，近期驚傳大幅裁員及欠薪，這個「天上掉下來的禮物」，是否是華碩手機事業意外能轉盈的關鍵？ , https://udn.com/news/story/7240/7033762?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:37:18 , udn , 國中聯賽／中興擊退龜山 睽違10年闖4強 , https://udn.com/news/story/7001/7033698?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:37:28 , udn , 國中棒球聯賽硬式組今天進行8強賽，南投縣中興國中靠著單局6分大局奠定勝基，加上馬古雲後援守成，提前以8比1擊敗桃園市龜山... , https://udn.com/news/story/7001/7033698?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:37:49 , udn , 書迷「感謝我說了我該說的話」 JK羅琳上Podcast談跨性別言論引發爭議 , https://udn.com/news/story/6812/7033757?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:37:59 , udn , 天空新聞台報導，《哈利波特》系列小說作者J.K.羅琳（JK Rowling）在14日上架的一集Podcast表示，她「完... , https://udn.com/news/story/6812/7033757?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:38:47 , udn , 網傳賴清德太太領3倍薪 民進黨：成立認知作戰防範小組 , https://udn.com/news/story/6656/7033775?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:38:58 , udn , 民進黨今天表示，黨主席賴清德登記角逐總統初選，近期網路瘋傳各種關於賴清德的假消息，例如稱賴兒子拿美國永久居留證、擔任台電... , https://udn.com/news/story/6656/7033775?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:39:18 , udn , 虎科大推本土語言 立法院長游錫堃到校吟詩談民主 , https://udn.com/news/story/7326/7033769?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:39:28 , udn , 虎尾科技大學開辦福爾摩沙之聲—本土語大師講座，今天邀請立法院院長游錫堃參與首場演講，以詩說台灣民主路為題，現場吟誦早期文... , https://udn.com/news/story/7326/7033769?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:39:49 , udn , 房產雷達／房子法拍之前先賣掉？ 她找房仲賣屋反而虧百萬 , https://udn.com/news/story/7241/7033768?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:39:59 , udn , 一般人房子面臨法拍，第一個念頭就是趕快把房子賣掉，以免被法院賤價拍賣，但這做法未必是對的。專家說，房子被法院拍賣，未必不划算，尤其是贈與或是繼承取得的房子，被法院拍賣，可能反而可以拿到更多，委託出售前最好先試算一下。 , https://udn.com/news/story/7241/7033768?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:40:20 , udn , 獨家「限定款軟餅乾」！Aunt Stella首間形象店開幕 , https://udn.com/news/story/7270/7033767?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:40:30 , udn , 來自東京的手工餅乾「Aunt Stella（詩特莉）」即將於3月18日於台北東區商圈打造全台首間街邊門市。店內將獨家販售... , https://udn.com/news/story/7270/7033767?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:40:51 , udn , 求上車？真上車也會跟著犯罪 性私密影像犯罪申訴增3倍 , https://udn.com/news/story/7321/7033765?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:41:01 , udn , 「圖咧？求上車！欠分享。私訊給連結。」小心，如果真的上車，你可能也要坐牢了。今年1月10日立院三讀通過修正「兒童及少年性... , https://udn.com/news/story/7321/7033765?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:43:23 , udn , 「書迷感謝我說了該說的話」 JK羅琳上Podcast談跨性別言論引發爭議 , https://udn.com/news/story/6812/7033757?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:44:47 , udn , 環台賽／回家鄉出賽 盧紹軒飆出南投站地主最佳成績 , https://udn.com/news/story/7005/7033781?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:44:57 , udn , 南投暌違4年後重返國際自由車環台公路大賽，今天迎接全球百名車手，在2023年環賽賽第4站一同競速，來自南投的中華隊「地主... , https://udn.com/news/story/7005/7033781?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:45:18 , udn , AI公司G42傳入股 字節跳動估值跌至2200億美元 , https://udn.com/news/story/6811/7033741?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:45:28 , udn , 彭博昨夜引述知情人士的話報導，總部設在阿布達比的人工智慧公司G42已收購TikTok母公司字節跳動逾1億美元（逾新台幣3... , https://udn.com/news/story/6811/7033741?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:45:48 , udn , 深化台德司法交流 德國檢察長、法學教授來訪法務部 , https://udn.com/news/story/7321/7033778?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:45:59 , udn , 德國巴伐利亞邦三大高等檢察署之一的班堡（Bamberg）高等檢察署檢察長Wolfgang Gründler 及副檢察長T... , https://udn.com/news/story/7321/7033778?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:46:19 , udn , 海歸派加持 越南拚「輕量版矽谷」 , https://udn.com/news/story/6811/7033777?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:46:30 , udn , 每天早上騎機車送3歲兒子上學，已成勞里的日常。只見父子倆在胡志明市擁擠狹窄的街道中穿梭，險象環生，令人捏把冷汗。但其實像勞里這樣的外籍人士愈來愈多，都來這個東南亞新創企業的新聖地打拚。 , https://udn.com/news/story/6811/7033777?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:46:50 , udn , 香港大學聲明 沒有委託大陸仲介機構招生 , https://udn.com/news/story/7332/7033756?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:47:00 , udn , 香港大學今天發表聲明，嚴正澄清校方沒有委託中國大陸任何仲介機構代為招生或錄取學生 , https://udn.com/news/story/7332/7033756?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:53:34 , udn , 宏都拉斯總統去年就職前還說 與北京建交「不在我的施政議程上」 , https://udn.com/news/story/123264/7033797?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:53:44 , udn , 宏都拉斯各大媒體14日紛紛以頭版報導宏都拉斯總統卡斯楚表示，已指示外長與中華人民共和國洽談建交事宜。 , https://udn.com/news/story/123264/7033797?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:54:05 , udn , 外國空服員遇台灣航班都歡呼 韓10年地勤甜曝台人1特性超驚奇 , https://udn.com/news/story/6810/7033704?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:54:15 , udn , 由台韓情侶經營的YouTube頻道「KT story」，日前專訪在仁川機場服務10年的南韓地勤「金水獺」，分享對台灣乘客的印象，她大力稱讚台灣人有禮貌、守秩序及細心的個性... , https://udn.com/news/story/6810/7033704?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:56:36 , udn , 金門籍漁船疑誤入大陸水域遭海警帶回 海巡曝現況 , https://udn.com/news/story/7315/7033799?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:56:47 , udn , 金門籍「大龍號」漁船昨天停泊在大陸大伯島淺礁內，因為該處在陸方的限制水域範圍內，遭大陸海警帶回，船上有2名人員，據海巡署... , https://udn.com/news/story/7315/7033799?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:57:07 , udn , 台中西屯大樓傳升降梯墜落 一住戶墜落地下一樓送醫 , https://udn.com/news/story/7320/7033800?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:57:18 , udn , 台中市西屯區福星路大樓今天下午傳出機械升降梯墜落意外，當時一名住戶要騎重機車出門，使用電梯時，電梯突然墜落，從一樓地面墜... , https://udn.com/news/story/7320/7033800?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:57:38 , udn , 宏都拉斯總統去年就職前曾說 與北京建交「不在我的施政議程上」 , https://udn.com/news/story/123264/7033797?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:59:36 , udn , 打破數十年薪資凍漲 日企龍頭宣布大幅加薪 , https://udn.com/news/story/6811/7033801?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:59:47 , udn , 日本多家大型企業15日宣布大幅加薪，其中日產汽車（Nissan Motor）與豐田汽車（Toyota Motor）的薪資... , https://udn.com/news/story/6811/7033801?from=udn-ch1_breaknews-1-0-news
2023-03-15 19:00:07 , udn , NBA／本季首度一路挨打 金塊教頭怒批：成功讓我們軟弱 , https://udn.com/news/story/7002/7033802?from=udn-ch1_breaknews-1-0-news
2023-03-15 19:00:17 , udn , 西區戰績龍頭金塊隊今天不敵110：125不敵暴龍隊，近期苦吞4連敗，儘管仍無法動搖金塊龍頭的地位，但不僅總教練馬龍（Mi... , https://udn.com/news/story/7002/7033802?from=udn-ch1_breaknews-1-0-news
