2023-03-26 00:23:28 , udn , 初選暗樁之亂終結 藍剔除徐巧芯、費鴻泰之外4人資格 , https://udn.com/news/story/6656/7056865?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:48:02 , udn , 全國漆彈大作戰在高雄熱血開戰  88隊槍林彈雨間拚冠 , https://udn.com/news/story/6898/7058083?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:48:13 , udn , 第20屆的全國漆彈大作戰今天在高雄市立社會教育館熱血開戰，新北市、雲林、嘉義、台南、屏東及高市71所國、高中及大專院校學... , https://udn.com/news/story/6898/7058083?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:48:33 , udn , 柯建銘：失道者用金錢換得虛假友誼 正好是中國的寫照 , https://udn.com/news/story/6656/7058084?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:48:43 , udn , 台灣與友邦宏都拉斯今天斷交，民進黨立法院黨團總召柯建銘說，可想而知這不會是偶然，更像是一場早就鋪排好的劇碼，他相信得道者... , https://udn.com/news/story/6656/7058084?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:51:00 , udn , 猴痘隔離／疫苗反應or感染？ 患者控訴隔離損及人權 , https://udn.com/news/story/6656/7058089?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:51:10 , udn , 國內自去年6月23日將猴痘列為第二類法定傳染病，截至目前已累計確診16例病例，尤其一個月內大增10例本土個案。但是確診者... , https://udn.com/news/story/6656/7058089?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:51:31 , udn , 普亭：陸俄非「軍事同盟」 , https://udn.com/news/story/6809/7058088?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:51:41 , udn , 俄羅斯總統普亭26日透過俄國國營電視台發表談話，他強調俄國和中國大陸並非正創建1個「軍事同盟」，而且兩國武裝部隊間的合作... , https://udn.com/news/story/6809/7058088?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:52:02 , udn , 猴痘隔離／關醫院大崩潰 羅一鈞：研議隔離天數和處所 , https://udn.com/news/story/6656/7058087?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:52:12 , udn , 猴痘現行規定確診者必須在醫院隔離至痂皮掉落，除了本報接獲的投訴外，也有已痊癒的病患在臉書自陳被關在密閉、無法開窗的病房內... , https://udn.com/news/story/6656/7058087?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:52:33 , udn , 全國漆彈大作戰在高雄熱血開戰 88隊槍林彈雨間拚冠 , https://udn.com/news/story/6898/7058083?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:59:49 , udn , 日媒：日本出口限制 使南韓晶片材料製造商受益 , https://udn.com/news/story/6811/7057859?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:59:59 , udn , 集微網消息，由於日本對關鍵材料出口的限制，促使三星電子等晶片製造商在當地採購，南韓晶片製造材料供應商的利潤在過去四年裡增長了一倍多。 , https://udn.com/news/story/6811/7057859?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:00:19 , udn , 因88槍、議長賄選萌生去意？南檢檢察長請辭 同仁：僅恰逢異動時間 , https://udn.com/news/story/7321/7058090?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:00:30 , udn , 台南地檢署檢察長葉淑文傳出向法務部請辭，外界質疑是因南檢偵辦學甲88槍擊案、正副議長賄選案後承受極大壓力才萌生去意。南檢... , https://udn.com/news/story/7321/7058090?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:05:49 , udn , 桃園台茂購物中心遭疑「火災警報失靈」 消防：延遲6分鐘 , https://udn.com/news/story/7320/7058094?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:06:00 , udn , 桃園市台茂購物中心6樓今下午發生火警，雖然很快就撲滅，但有民眾質疑「警報晚了30分鐘」，認為消防設備恐有疏失；對此消防局... , https://udn.com/news/story/7320/7058094?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:13:51 , udn , 稱兩國武裝部隊合作透明 普亭強調：陸俄非「軍事同盟」 , https://udn.com/news/story/6809/7058088?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:14:50 , udn , 週三、五限定！這兩家LA ONE 加700元7飲品無限暢飲 , https://udn.com/news/story/7270/7058108?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:15:00 , udn , 高雄南霸天簡天才主廚率領的天才餐飲事業群旗下的LA ONE Kitchen、LA ONE Pizza兩間餐廳，即日起每週... , https://udn.com/news/story/7270/7058108?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:17:49 , udn , 普亭升高核威脅 俄國核武規模與指揮權一次看懂 , https://udn.com/news/story/122663/7057916?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:18:00 , udn , 俄羅斯總統普亭昨天表示，已跟鄰國白俄羅斯達成在白俄境內部署戰術核武的協議，但不會違反禁止核子擴散的相關協議。路透社整理出... , https://udn.com/news/story/122663/7057916?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:23:50 , udn , 中職／健康迎接新球季 蘇智傑：大家都往好的方向前進 , https://udn.com/news/story/7001/7058071?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:24:00 , udn , 中職統一獅隊野手蘇智傑健康回歸，自評熱身賽狀況越來越好，也提到林益全加入打線後感覺也有帶來不同的刺激，熱身賽打出隊形，「... , https://udn.com/news/story/7001/7058071?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:24:21 , udn , 郭台銘明晚訪美首站到波士頓 郭辦：明天跟大家報告 , https://udn.com/news/story/123307/7058115?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:24:31 , udn , 今年是大選年，藍綠政治人物動作頻頻，不僅前總統馬英九明天將啟程訪陸、蔡英文總統也將在29日出訪並過境美國，民眾黨主席柯文... , https://udn.com/news/story/123307/7058115?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:26:49 , udn , 普亭白俄部署協議 了解何謂戰術核武與俄國政策 , https://udn.com/news/story/122663/7058078?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:26:59 , udn , 俄羅斯總統普亭昨天表示，俄國已達成一項在鄰國白俄羅斯部署戰術核武的協議，並稱此舉不會違反禁止核子擴散協議。路透社報導介紹... , https://udn.com/news/story/122663/7058078?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:27:20 , udn , 高雄國小露營上百人罰跪  廠商將退還部分金額 , https://udn.com/news/story/6898/7058085?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:27:30 , udn , 高雄三民區一所國小舉辦五年級生露營活動，期間上百名學生遭廠商值夜輔導員要求罰跪。校方、廠商昨晚在說明會上向家長、學生道歉... , https://udn.com/news/story/6898/7058085?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:32:58 , udn , 獅子會300-D1區年會盛大登場  轎車大摸彩幸運得主是他 , https://udn.com/news/story/7326/7058133?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:33:08 , udn , 國際獅子會300-D1區第45屆年會今天在雲林科技大學舉行，由於D1區總監施松吉是雲林人，加上適逢D1區最後一屆，年會規... , https://udn.com/news/story/7326/7058133?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:33:29 , udn , 台南台江師生體檢古道刺桐樹  鐵絲纏繞樹身很要命 , https://udn.com/news/story/7326/7058132?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:33:39 , udn , 台南社大台江分校「跟著河流班」師生今天走十三佃古道，調查古道刺桐樹生長情形，發現樹穴過小、土壤硬化，有的樹身還纏繞鐵絲，... , https://udn.com/news/story/7326/7058132?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:39:00 , udn , 瑞士羽賽／苦戰三局逆轉差一步 周天成「銀」恨 , https://udn.com/news/story/7005/7058136?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:39:10 , udn , 前一場力挫丹麥「世界球王」安賽龍，我國羽球「一哥」周天成勇闖BWF超級300的瑞士羽球公開賽，今天壓軸男單決賽再上演逆轉... , https://udn.com/news/story/7005/7058136?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:39:30 , udn , 備戰立委選舉  藍營第一階段提名最快本週展開 , https://udn.com/news/story/123307/7058130?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:39:41 , udn , 國民黨備戰2024立委選舉，第一階段提名領表登記已截止。黨務人士今天表示，僅1人登記的選區，已確定會提名，但依流程仍須送... , https://udn.com/news/story/123307/7058130?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:40:01 , udn , 愛錢還是愛人？28歲教練「不想努力」娶50歲富婆 獲贈房和保時捷 , https://udn.com/news/story/7335/7058082?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:40:12 , udn , 「女大三，抱金磚」，上海1名28歲健身教練日前娶了50歲富婆，妻子更大方贈予他房產及名車，兩人又在網上大曬恩愛，力證感情與金錢無關，強調「我們是真愛」。 , https://udn.com/news/story/7335/7058082?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:41:59 , udn , 獨／蔬果裸賣推塑膠減量但難度高 今年再增3家通路試辦 , https://udn.com/news/story/7266/7058135?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:42:09 , udn , 為推行塑膠減量、降低蔬果包材使用，環保署去年9月與全聯、家樂福兩大通路合作試辦蔬果裸賣及包裝減量，測試哪種蔬果適合裸賣，... , https://udn.com/news/story/7266/7058135?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:42:30 , udn , 保鮮減塑怎做到？專家、環團指蔬果裸賣有技巧 , https://udn.com/news/story/7266/7058137?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:42:40 , udn , 環保署為推行塑膠及包材減量，與全聯、家樂福合作試辦蔬果裸賣，但至今約6個月，試辦成效不如預期。專家指出，蔬果裸賣盡量在地... , https://udn.com/news/story/7266/7058137?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:44:59 , udn , UBA／游艾喆、莫巴耶狂飆42分 政大男籃退健行完成3連霸 , https://udn.com/news/story/7003/7058152?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:45:10 , udn , UBA公開男一級冠軍賽今天在台北小巨蛋點燃戰火，由挑戰3連霸的政治大學出戰力圖重返榮耀的健行科大，政大在開賽就傷了主力後... , https://udn.com/news/story/7003/7058152?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:47:58 , udn , 傳iPhone 15近接傳感器磊芯片 供應商將變更為IQE , https://udn.com/news/story/6811/7057864?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:48:08 , udn , 集微網消息，天風國際分析師郭明錤25日表示，英國磊晶片大廠IQE將取代光通信模塊台廠聯亞，成為蘋果iPhone 15系列的近接傳感器的磊晶片獨家供應商。 , https://udn.com/news/story/6811/7057864?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:48:59 , udn , 純網銀財報全都露..將來銀行去年累虧23億 增資壓力大 , https://udn.com/news/story/7239/7058146?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:49:10 , udn , 據三家純網銀2022年財務報告揭露，將來銀行2022年底累積虧損達23.32億元，是純網銀中，累虧最嚴重者。據了解，將來... , https://udn.com/news/story/7239/7058146?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:49:30 , udn , 變嚴！國銀壓力測試卷新加壓3件事 大股東臨增資壓力 , https://udn.com/news/story/7239/7058143?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:49:41 , udn , 金管會上周二（21日）發出銀行壓力測試考卷，首度要求對新南向國家經濟、美元利率、資安缺失等三大模擬情境做測試，更大幅拉高... , https://udn.com/news/story/7239/7058143?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:50:59 , udn , 拳擊／林郁婷世錦賽銅牌取消 體育署回應了 , https://udn.com/news/story/7005/7058182?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:51:09 , udn , 我國拳擊女將林郁婷今年世錦賽雖沒完成女子57公斤級衛冕，4強賽不敵哈薩克好手伊布拉吉穆瓦（Karina Ibragimo... , https://udn.com/news/story/7005/7058182?from=udn-ch1_breaknews-1-0-news
2023-03-26 22:56:04 , udn , 獅子會300-D1區年會盛大登場 轎車大摸彩幸運得主是他 , https://udn.com/news/story/7326/7058133?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:00:00 , udn , 德勤表態接受處罰 陸財政部：對會計師事務所一視同仁 , https://udn.com/news/story/7333/7058193?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:00:10 , udn , 日前「四大」會計師事務所之一的德勤被大陸行政處罰，包括人民幣2.12億元（約新台幣9.5億元）的天價罰款。據大陸財政部2... , https://udn.com/news/story/7333/7058193?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:07:12 , udn , 前一場力挫丹麥「世界球王」安賽龍，我國羽球「一哥」周天成勇闖BWF超級300的瑞士羽球公開賽，今天壓軸男單決賽以20：22、21：18、12：21不敵首度碰頭的日本對手渡邊航貴，無緣本季首冠。 , https://udn.com/news/story/7005/7058136?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:08:59 , udn , 屏東富統食品失火工廠燒成廢墟 初估損失破億 , https://udn.com/news/story/7320/7058203?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:09:10 , udn , 知名肉品加工廠「富統食品」位於屏東縣萬丹鄉的廠房，昨晚疑因鍋爐作業區機械故障起火燃燒，火勢猛烈延燒12小時，直到今天早上... , https://udn.com/news/story/7320/7058203?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:20:32 , udn , 純網銀財報全都露…將來銀行去年累虧23億 增資壓力大 , https://udn.com/news/story/7239/7058146?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:21:01 , udn , UBA／游艾喆終奪MVP稱錦上添花 練好外線備戰職籃 , https://udn.com/news/story/7002/7058230?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:21:11 , udn , 政治大學「為小巨蛋而生的男人」游艾喆今天在UBA公開男一級總冠軍賽拿下21分、8籃板、3助攻亮眼數據，不僅幫助政大完成3... , https://udn.com/news/story/7002/7058230?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:21:31 , udn , 狒狒逗留楊梅 農業局鎖定熱區 改採定點待命誘捕 , https://udn.com/news/story/123439/7058226?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:21:42 , udn , 桃園狒狒脫逃南桃園神出鬼沒，桃園市政府農業局「抓狒戰情室」至今晚追捕沒有發現狒狒蹤跡，研判狒狒仍停留楊梅富岡熱區藏身覓食... , https://udn.com/news/story/123439/7058226?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:24:31 , udn , 狒狒偷菜後神隱！桃市府搜捕一天未果 改採定點待命誘捕　 , https://udn.com/news/story/123439/7058226?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:26:48 , udn , 今年是大選年，藍綠政治人物動作頻頻，不僅前總統馬英九明天將啟程訪陸、蔡英文總統也將在29日出訪並過境美國... , https://udn.com/news/story/123307/7058115?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:30:01 , udn , 就是要你記得！消防防災宣導也搞異業結盟 , https://udn.com/news/story/7326/7058247?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:30:12 , udn , 台南市官田消防分隊宣導苦思創意；盤點轄區宣導防災地點，鎖定飲料店、超商及自助餐店等人潮進出頻繁場所，與業者異業結盟發放清... , https://udn.com/news/story/7326/7058247?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:34:06 , udn , 伊比利美洲國家峰會 承諾解決拉美糧食問題 , https://udn.com/news/story/6809/7058027?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:34:16 , udn , 22個國家今天在多明尼加舉行的伊比利美洲國家高峰會議上簽署一項宣言，承諾解決拉丁美洲的糧食缺乏保障，改善移民控制，並為此... , https://udn.com/news/story/6809/7058027?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:35:35 , udn , 銀行業動盪 IMF總裁示警金融穩定風險上升 , https://udn.com/news/story/6811/7058142?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:35:45 , udn , 國際貨幣基金（IMF）總裁喬治艾娃（Kristalina Georgieva）今天示警，在銀行業近期經歷動盪後，金融穩定... , https://udn.com/news/story/6811/7058142?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:42:04 , udn , 拳擊世錦賽／林郁婷銅牌取消 體育署回應了 , https://udn.com/news/story/7005/7058182?from=udn-ch1_breaknews-1-0-news
2023-03-26 23:43:05 , udn , 龍捲風席捲密西西比州 救難人員形容當地像戰區 , https://udn.com/news/story/6813/7058080?from=udn-ch1_breaknews-1-0-news
