2023-03-31 00:13:41 , udn , 【即時短評】 蔡英文與麥卡錫會晤的變數與選舉考量 , https://udn.com/news/story/123444/7068493?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:14:51 , udn , 竹縣這2名民代被判當選無效 「賄選者不得享當選結果 」 , https://udn.com/news/story/7324/7070693?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:15:02 , udn , 新竹縣湖口鄉縣議員陳德木、湖口鄉民代表羅瑞珠去年選舉期間涉及現金買票，都遭檢警查辦並起訴，其中，陳德木今年1月已被判刑3... , https://udn.com/news/story/7324/7070693?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:15:22 , udn , 連假前夕 台鐵高雄站下午提前湧現演唱會旅客潮 , https://udn.com/news/story/7327/7070685?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:15:33 , udn , 清明連假前夕，高雄市區下午尚未湧現返鄉潮，上下班尖峰時間車流與平日無異，高雄市交通局預估晚間後車流才會明顯增加。不過台鐵... , https://udn.com/news/story/7327/7070685?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:16:24 , udn , 勞發署桃竹苗分署教保中心超便宜 還有名額快來搶 , https://udn.com/news/story/7324/7070683?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:16:34 , udn , 配合行政院積極推動公部門員工托育服務，以協助員工兼顧工作與家庭照顧責任，勞動部勞動力發展署桃竹苗分署特別選在幼獅訓練場1... , https://udn.com/news/story/7324/7070683?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:17:48 , udn , 蔡總統到訪前 陸喊話瓜地馬拉：早日做出正確選擇 , https://udn.com/news/story/7331/7070698?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:17:56 , udn , 2名村里長判決當選無效 但8件賄選案緩刑嘉檢提上訴 , https://udn.com/news/story/7321/7070672?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:17:59 , udn , 中國大陸在蔡英文總統此次出訪前奪我邦交國宏都拉斯，在蔡總統即將抵達我在中美洲僅剩的邦交國瓜地馬拉前，大陸外交部發言人毛寧... , https://udn.com/news/story/7331/7070698?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:18:19 , udn , 新竹今年爆7起電纜線竊案 台電發獎金鼓勵檢舉 , https://udn.com/news/story/7324/7070697?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:18:26 , udn , 53年來第一人 這家外商保險公司老總入籍中華民國 , https://udn.com/news/story/7239/7070670?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:18:30 , udn , 台電新竹區營業處近年發生多起電纜線遭竊案，光是今年度第一季就發生7起電纜線失竊案，電纜失竊長度長達1058公尺，影響民生... , https://udn.com/news/story/7324/7070697?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:18:37 , udn , 保險巨擘德國安聯集團(Allianz)在台灣的壽險子公司安聯人壽喜事連連，除了今(31)日出爐的去(2022)年全年稅後... , https://udn.com/news/story/7239/7070670?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:18:57 , udn , 六都施政百日好感度居冠   陳其邁僅回覆「這6字」 , https://udn.com/news/story/123432/7070669?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:19:21 , udn , 除息議題加溫 11檔股票殖利率逾10%受關注 , https://udn.com/news/story/7251/7070686?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:19:28 , udn , 涉高薪誘騙至柬埔寨「全拆」摘器官 人口販運集團2人遭判刑 , https://udn.com/news/story/7321/7070660?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:19:31 , udn , 雖然美國聯準會（Fed）升息步調可能趨緩，但進入第2季的高殖利率題材仍會持續發燒，投資專家們說，台股第2季面臨挑戰仍大，... , https://udn.com/news/story/7251/7070686?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:21:51 , udn , 「賄選者不得享當選結果 」 新竹縣2位民代被判當選無效  , https://udn.com/news/story/7321/7070693?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:26:49 , udn , 屏縣長治鄉長涉貪收押 縣府派代議員不滿 交接典禮鬧場 , https://udn.com/news/story/7327/7070712?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:27:00 , udn , 屏東縣長治鄉長古佳川因涉貪汙遭法院收押，屏東縣政府依法派任代理鄉長前縣府秘書許重慶，今舉行交接典禮，許重慶上台致詞時，縣... , https://udn.com/news/story/7327/7070712?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:27:20 , udn , 百萬身價屏東「第一鮪」現身    船長如中樂透明晨返港 , https://udn.com/news/story/7327/7070710?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:27:31 , udn , 黑鮪魚汛期到來，屏東黑鮪魚文化觀光季暖身的第一鮪日前開跑，東港漁業電台於3月31日下午4時50分接到琉球籍漁船「新發財1... , https://udn.com/news/story/7327/7070710?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:27:51 , udn , 信義區咖啡店倒了又開「汰換率超高」 網揭1關鍵：創業人首選 , https://udn.com/news/story/120912/7070157?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:28:02 , udn , 咖啡店相當受到現代人喜愛，因為不僅可以認真品嚐飲品和食物，還可以在店內辦公或讀書。不過，一名網友在網路上發文，表示（北市）信義區附近的咖啡店倒了又開，而且非連鎖咖啡店的汰換率非常高，因此好奇詢問「為什麼咖啡店一直倒閉還一直開？」而貼文曝光後也掀起討論，有網友指出關鍵「因為開店門檻低」。 , https://udn.com/news/story/120912/7070157?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:28:22 , udn , 首座面海歷史倉庫旅宿「棧貳沐居」高雄棧二庫華麗現身 , https://udn.com/news/story/7327/7070706?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:28:33 , udn , 台灣首座歷史倉庫旅宿「棧貳沐居」，今（31日）配合高雄港區土地開發公司6周年慶，在高雄棧二庫華麗現身，高雄市長陳其邁出席... , https://udn.com/news/story/7327/7070706?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:28:53 , udn , 阿中部長復出了！ 出席屏東民間身障機構上梁 , https://udn.com/news/story/7327/7070705?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:29:03 , udn , 屏東縣私立磐石社會福利事業基金會由家長團體與愛心人士組成，經10多年募款，耗費1億多元興建身障安養機構「飛揚天使莊園」，... , https://udn.com/news/story/7327/7070705?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:29:24 , udn , 「末日博士」羅比尼：全球經濟面臨崩潰的風險 , https://udn.com/news/story/6811/7070704?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:29:34 , udn , 「末日博士」羅比尼等經濟學家示警，美國銀行業的動盪將難以止息，對經濟將造成更大的衝擊，且聯準會（Fed）也不再專心對抗通... , https://udn.com/news/story/6811/7070704?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:29:50 , udn , 濫領加班費、搞砸台美合作 運安會：聯繫誤會導致延後 , https://udn.com/news/story/6656/7070731?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:30:00 , udn , 國民黨立委魯明哲今揭露，運安會主祕涂靜妮濫領加班費，代理主委許悅玲更搞砸與美國加州大學柏克萊分校先進運輸技術中心（PAT... , https://udn.com/news/story/6656/7070731?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:36:27 , udn , 還有名額快來搶 勞發署桃竹苗分署教保中心托育服務推優惠 , https://udn.com/news/story/7324/7070683?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:36:31 , udn , 「上市櫃藏鏡人現形條款」出爐！持股5%需申報 最高罰600萬 , https://udn.com/news/story/7251/7070730?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:36:41 , udn , 財委會在下周四（4月6日）將進行「證券交易法」第43條之1、第178條之1、第183條修正草案審查，修正重點今（31）日... , https://udn.com/news/story/7251/7070730?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:36:57 , udn , 彰化又一場感染禽流感 再撲殺1萬6千多隻土雞 , https://udn.com/news/story/7266/7070681?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:37:08 , udn , 彰化縣大城鄉又新增1場土雞場感染禽流感，彰化動防所人員今天已完成此場土雞場撲殺清場及消毒工作，共撲殺1萬6962隻土雞。 , https://udn.com/news/story/7266/7070681?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:41:49 , udn , 龍邦去年每股純益0.91元 董事會決議不分派股利 , https://udn.com/news/story/7252/7070739?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:41:54 , udn , 阿中部長復出了！陳時中出席屏東民間身障機構上梁 , https://udn.com/news/story/7327/7070705?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:41:59 , udn , 龍邦（2514）今(31)日公布去年度財報，合併稅後淨利3.27億元，每股稅後純益0.91元；董事會決議不分派股利。公司... , https://udn.com/news/story/7252/7070739?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:43:51 , udn , 百萬身價屏東「第一鮪」現身 船長如中樂透明晨返港 , https://udn.com/news/story/7327/7070710?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:44:09 , udn , 台電「淘空」丹大林道引道？山友怒轟「不讓民眾登山」 , https://udn.com/news/story/7325/7070678?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:44:50 , udn , 比黑金剛還早！他從櫃子挖出「古董手機」 網驚：軍用拐拐？ , https://udn.com/news/story/120910/7070212?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:45:01 , udn , 不少人喜愛收藏古物，近日有網友分享從家中櫃子翻出的「古董級手機」，對此許多網友紛紛驚呼原PO是「好野人（有錢人）」，此機更比黑金剛、大哥大的年代還早，推測是1986年至1988年生產，還有人指出疑似早期國軍通信兵使用的「拐拐」。 , https://udn.com/news/story/120910/7070212?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:45:52 , udn , 被藍委爆濫領加班費、搞砸台美合作 運安會回應了 , https://udn.com/news/story/6656/7070731?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:46:53 , udn , 屏縣長治鄉長涉貪收押…縣府派代議員不滿 交接典禮鬧場 , https://udn.com/news/story/7327/7070712?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:48:25 , udn , 首座面海歷史倉庫旅宿 「棧貳沐居」高雄棧二庫華麗現身 , https://udn.com/news/story/7327/7070706?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:50:51 , udn , 馬英九掃墓祭祖親屬團  17人分四批已於近日抵達長沙 , https://udn.com/news/story/7331/7070766?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:51:01 , udn , 馬英九前總統一行將4月1日上午8時許，自下榻的九所賓館出發，前往湘潭白石鎮馬家堰掃墓祭祖，而其親屬團共17人，已早一、兩... , https://udn.com/news/story/7331/7070766?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:53:50 , udn , 資安問題惹議 TikTok紐澳分公司撇清：我們不是中國 , https://udn.com/news/story/6809/7070688?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:54:01 , udn , TikTok資安疑慮引發多國關注，紐澳分公司總經理韓特近日受訪疾呼TikTok相當安全，不應因為源自中國就被針對。他認為... , https://udn.com/news/story/6809/7070688?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:54:21 , udn , 力宇教育董事長參訪台北智慧城市展 推廣智慧學習平台 , https://udn.com/news/story/7241/7070755?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:54:31 , udn , 2023台北智慧城市展於3月28日起至今日共四天在南港展覽館二館成功展出。長期致力深耕數位學習的力宇教育董事長王崇旭… , https://udn.com/news/story/7241/7070755?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:54:52 , udn , 小心！又有普發現金詐騙網站 財政部報警啟動防護措施 , https://udn.com/news/story/123271/7070767?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:55:02 , udn , 財政部今（31）日表示，今日上午6點30分透過即時監控機制，發現普發現金偽冒網站(mof.tiwanovb.top)，該... , https://udn.com/news/story/123271/7070767?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:56:52 , udn , 傳馬斯克4月訪陸 尋求與國務院總理李強會面 , https://udn.com/news/story/7333/7070778?from=udn-ch1_breaknews-1-0-news
2023-03-31 20:57:02 , udn , 據路透社報導，特斯拉執行長馬斯克（Elon Musk）計畫 4 月訪問中國大陸，尋求與國務院總理李強會面。若此次會面成真... , https://udn.com/news/story/7333/7070778?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:02:50 , udn , 學童慘被跆拳道館女教練暴打 竹市府：最高可罰60萬 , https://udn.com/news/story/7320/7070791?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:03:01 , udn , 新竹市有家長今天在多個臉書社團貼文指控某跆拳道館女教練只因不滿意學童練習動作，竟情緒失控對5名學童施暴毒打，造成她兒子雙... , https://udn.com/news/story/7320/7070791?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:03:21 , udn , 桃園庇護工場身障者不得其門而入？勞動局給答案 , https://udn.com/news/story/7324/7070790?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:03:32 , udn , 桃園身障人士8.9萬人，但全桃園庇護工場僅20家可提供204份職缺。議員劉勝全說，庇護工場與身心障礙人士比例落差太大，更... , https://udn.com/news/story/7324/7070790?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:03:52 , udn , 白俄羅斯總統籲俄烏休戰 宣稱「第三次世界大戰迫在眉睫」 , https://udn.com/news/story/122663/7070771?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:04:03 , udn , 白俄羅斯總統魯卡申柯（Alexander Lukashenko）今天呼籲，烏克蘭與俄羅斯政府應在「沒有先決條件」的情況下... , https://udn.com/news/story/122663/7070771?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:04:23 , udn , 台南警為買賣房子涉騷擾女房仲 檢方複訊後聲押 , https://udn.com/news/story/7320/7070788?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:04:34 , udn , 台南市警局林姓警務正被控本月初為買賣房子，與女房仲發生糾紛，不斷利用LINE及打電話騷擾女方，還到其工作處所騷擾，女房仲... , https://udn.com/news/story/7320/7070788?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:11:51 , udn , 工作壓力大到她憂鬱 網一看細節狂勸：直接離職最好 , https://udn.com/news/story/7269/7070236?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:12:01 , udn , 上班族在辭職前總有許多考量，日前一名女網友發文指出，她擔任會計助理已經滿3年，但每個月薪水不到2萬7000元，而且每天通勤時數長達3小時，讓她疲憊不堪，加上自身有憂鬱症，感覺到工作壓力龐大，但又擔心直接辭職會造成經濟負擔，因此上網拋問「工作影響心情，該直接辭職嗎？」 , https://udn.com/news/story/7269/7070236?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:26:40 , udn , 普發6000元提前發放 公股銀明天入帳 , https://udn.com/news/story/123271/7070826?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:26:50 , udn , 普發現金6000元規劃4月6日陸續入帳，但王道銀行提前今日入帳，引發爭議。財政部官員表示，相關部會開會研商後決議，若銀行... , https://udn.com/news/story/123271/7070826?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:27:11 , udn , 即時短評╱四接公投案謝國樑准了 打了林右昌一記耳光 , https://udn.com/news/story/6656/7070825?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:27:21 , udn , 四接東移案將填海造陸，地方擔心破壞環境生態發起的連署公投案，前基隆市府「拖字訣」，球丟中央，改朝換代後，基隆市長謝國樑直... , https://udn.com/news/story/6656/7070825?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:27:42 , udn , 女兒以「反俄烏戰爭」為題作畫 俄男遭定罪判刑2年 , https://udn.com/news/story/122663/7070781?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:27:52 , udn , 白俄羅斯當局周四（3月30日）表示，他們拘留了一名俄羅斯逃犯。因為他的女兒在俄羅斯的學校裡製作了一張烏克蘭主題的繪畫，導致這位父親被判處監禁... , https://udn.com/news/story/122663/7070781?from=udn-ch1_breaknews-1-0-news
2023-03-31 21:28:13 , udn , 人形蜈蚣出沒校園！ 網笑稱：知道畢業照怎麼拍了嗎？ , https://udn.com/news/story/120912/7070310?from=udn-ch1_breaknews-1-0-news
