2023-05-04 00:27:43 , udn , 洩密給詐團首腦 派出所長涉貪汙收賄 檢方聲押禁見 , https://udn.com/news/story/7321/7140803?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:11:37 , udn , 記憶體廠華邦電第1季營運由盈轉虧，每股虧損新台幣0.25元，中止連續11季獲利 , https://udn.com/news/story/7253/7142557?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:11:57 , udn , 國防部挪特別預算為海巡署採購裝備？ 海委會急澄清 , https://udn.com/news/story/10930/7143028?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:12:08 , udn , 海巡署以海威專案名義，在巡防艦配備軍用通訊指管系統，納入作戰區迅指指揮管制系統，國民黨立委馬文君今指國防部私自挪用國防特... , https://udn.com/news/story/10930/7143028?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:12:28 , udn , 心律不整用藥拉警報 食藥署：國內僅剩1.5個月存量 , https://udn.com/news/story/7266/7143017?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:13:52 , udn , 陸外交部：美強推對華脫鉤斷鏈 不符合任何一方利益 , https://udn.com/news/story/7331/7143033?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:14:00 , udn , 金門邁入高齡化社會 縣府與晨光簽約長照增添生力軍 , https://udn.com/news/story/7327/7143009?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:14:02 , udn , 美國半導體產業協會（SIA）執行長紐佛（John Neuffer）呼籲美國半導體公司不能缺席中國市場。對此，大陸外交部發... , https://udn.com/news/story/7331/7143033?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:14:31 , udn , 影／是否願意搭檔郭台銘出征2024？ 韓國瑜吐6字 , https://udn.com/news/story/123307/7143007?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:14:42 , udn , 鴻海創辦人郭台銘公開向前高雄市長韓國瑜道歉，為4年前黨內總統初選悍然退黨表達歉意，韓國瑜下午到台北大安區幫前台北市議員羅... , https://udn.com/news/story/123307/7143007?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:15:52 , udn , 關切山坡地濫墾遭薑農抗議 花蓮縣議員鍾素政：不能為民喉舌嗎？ , https://udn.com/news/story/7328/7143039?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:16:04 , udn , 金融業15高層被冒名詐騙廣告 金管會要Google優先下架 , https://udn.com/news/story/7239/7143001?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:18:33 , udn , 近來買氣爆發的外溢保單是什麼？盤點熱賣3大種類 , https://udn.com/news/story/7239/7143058?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:18:37 , udn , 影／自曝游淑慧請益選士林大同看法 韓國瑜神回：選不贏嫁給王世堅 , https://udn.com/news/story/123475/7142984?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:18:43 , udn , 近年民眾對於具外溢效果的健康險商品接受度逐漸增加，壽險業者觀察發現，外溢保單銷售買氣呈現爆發性成長，新契約件數更翻倍攀升；更有業者推出創新會員機制，搶外溢保單商機，據市場近期最新的外溢保單商品，有「外溢牙齒險」、癌篩技術「循環腫瘤細胞檢測(CTC)」也納入外溢回饋機制指定癌症檢測項目之一。 , https://udn.com/news/story/7239/7143058?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:19:04 , udn , 多圖／旅日千萬要避開！日本黃金周景點炸人潮 「觀光變排隊」擠到動不了 , https://udn.com/news/story/6812/7142381?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:19:14 , udn , 日本正值後疫情時期的首個「黃金周」，連續假期最多可放到9天，讓許多觀光景點擠滿人潮，不僅機場內擠滿出入境的旅客，連大眾運輸工具、旅宿房間都被訂滿，各地都能看見排隊人龍，放眼望去「滿滿都是人... , https://udn.com/news/story/6812/7142381?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:19:35 , udn , 搭高鐵出席力挺 韓國瑜曝羅智強三大優點：大安區最佳人選 , https://udn.com/news/story/123475/7143054?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:19:46 , udn , 前高雄市長韓國瑜今天下午幫前議員羅智強輔選，他強調，羅智強有三個優點包含孝順、寬厚、勇敢，自己特地搭高鐵上來為羅智強加油... , https://udn.com/news/story/123475/7143054?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:27:33 , udn , 嘉縣沿海養殖文蛤大量暴斃  預估損失達5成 , https://udn.com/news/story/7326/7143084?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:27:43 , udn , 嘉義縣布袋、東石沿海傳出大量文蛤暴斃，立委蔡易餘接獲漁民反映，因氣候變化造成養殖文蛤損害，今邀經濟委員會到場考察，災損程... , https://udn.com/news/story/7326/7143084?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:28:04 , udn , 北上惹議   矯正署核定扁第34次保外就醫到8月 , https://udn.com/news/story/7321/7143085?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:28:14 , udn , 保外醫治中的前總統陳水扁2日為犯洗錢罪判刑確定的兒子陳致中北上請願，立法委員賴士葆等人認為扁違反規定，今天在立法院司委會... , https://udn.com/news/story/7321/7143085?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:28:35 , udn , 韓國情侶來台自由行 女友旅館身亡 男友涉殺人收押禁見 , https://udn.com/news/story/7315/7143080?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:28:45 , udn , 南韓金姓男子和李姓女友來台自由行，上月24日回國前夕，李女卻在飯店昏迷不治，檢警懷疑金男涉有重嫌，依殺人罪聲押後法院裁定... , https://udn.com/news/story/7315/7143080?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:29:06 , udn , 個人報稅常見四大錯誤 小心節稅不成反而被補稅 , https://udn.com/news/story/7243/7143073?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:29:17 , udn , 報稅季到來，民眾對於報稅規定如果認知錯誤，可能會收到補稅單或罰單，國稅局因此根據往年納稅義務人申報情形，歸納出四大常見的錯誤情況，提醒民眾在申報時勿踩地雷，以免觸法被認為逃漏稅。 , https://udn.com/news/story/7243/7143073?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:30:08 , udn , 翻版黑卡／董娘一次刷卡3000萬，銀行卻寧可放倒？銀行不隨便講的發卡4邏輯 , https://udn.com/news/story/7239/7143060?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:30:31 , udn , 她回家狂擲筊問神明「是不是鬼神要來處罰我」 老母一問才知是性侵 , https://udn.com/news/story/7321/7143089?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:30:42 , udn , 男子黃彥旻前年5月19日晚間，以家中缺水為由，將有輕度智能障礙的女同事騙到新北市土城區一間旅館內，並在旅館內向女童是告白... , https://udn.com/news/story/7321/7143089?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:32:11 , udn , 回憶土耳其強震救災點滴 護理師：沒有生命應被遺忘 , https://udn.com/news/story/7266/7143036?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:36:22 , udn , 義大利高階官員曝「續簽一帶一路機率低」 G7峰會前無決定 , https://udn.com/news/story/6809/7143095?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:36:32 , udn , 義大利政府一名高階官員透露，義大利與中國續簽「一帶一路」倡議合約的可能性極低，但需要時間與北京進行討論，而不會在七大工業... , https://udn.com/news/story/6809/7143095?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:36:53 , udn , 男度假歸國整理行李覺得牛仔褲「毛毛的」 一摸驚見超大蜘蛛 , https://udn.com/news/story/6810/7142671?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:37:03 , udn , 國外一名男子到墨西哥度假，返國到家後打開行李箱卻感覺牛仔褲裡面「毛毛的」，仔細一看發現竟是一隻狼蛛，讓他嚇了一大跳。 , https://udn.com/news/story/6810/7142671?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:39:51 , udn , 男度假歸國整理行李覺得牛仔褲「毛毛的」 一掀驚見超大蜘蛛 , https://udn.com/news/story/6810/7142671?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:40:53 , udn , 嘉縣沿海養殖文蛤大量暴斃 預估損失達5成 , https://udn.com/news/story/7326/7143084?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:42:21 , udn , 天降橫禍！馬國男騎車上班「遭閃電擊中」身亡 路面留下2個洞 , https://udn.com/news/story/6810/7143102?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:42:31 , udn , 騎摩托車上班途中不幸被閃電擊中，馬來西亞一名中年男子當場死亡。《8視界新聞網》根據馬新社報導，一名50歲的馬來西亞摩托車騎士本月2日下午在雪蘭莪... , https://udn.com/news/story/6810/7143102?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:42:52 , udn , 麥當勞股價創新高！漢堡薯條漲價 客人還變多…為什麼？ , https://udn.com/news/story/6811/7142243?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:43:02 , udn , 就在台灣持續討論麥當勞漲價、甚至感覺漢堡「變迷你」的同時，該品牌的股價卻默默創新高，而且有更多客人光顧！ , https://udn.com/news/story/6811/7142243?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:51:23 , udn , 這也太帥了！葛萊美終身成就獎得主演繹香奈兒眼鏡廣告 , https://udn.com/news/story/7270/7143156?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:51:33 , udn , 說到太陽眼鏡從不離身的人物，傳奇音樂創作人Nile Rodgers絕對榜上有名。如今，香奈兒（CHANEL）宣布這位葛萊... , https://udn.com/news/story/7270/7143156?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:51:54 , udn , 嘉義水上台1線報廢汽車廠燃燒 火勢猛烈黑煙衝天際 , https://udn.com/news/story/7320/7143143?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:52:04 , udn , 嘉義縣水上鄉台1線喜多多宴會廳對面報廢汽車解體場，今天下午6點53分通報火警，現場大火猛烈火勢延燒，黑煙火舌直衝天際，嘉... , https://udn.com/news/story/7320/7143143?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:52:25 , udn , 全天候監控共軍 軍友社榮譽理事長李棟樑慰海空雷達站 , https://udn.com/news/story/10930/7143128?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:52:36 , udn , 兩岸關係緊繃，中共解放軍機艦活動範圍大幅接近台灣，國軍第一線擔任監控任務的雷達站，壓力比過去倍增。中華民國軍人之友社榮譽... , https://udn.com/news/story/10930/7143128?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:52:56 , udn , 接見日本議員 賴清德感謝岸田文雄強調台海穩定重要性 , https://udn.com/news/story/6656/7143127?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:53:07 , udn , 副總統賴清德今天接見日本前參議院議長山東昭子（SANTO Akiko）率領的國會訪問團，他表示，日本首相岸田文雄近期在印... , https://udn.com/news/story/6656/7143127?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:54:20 , udn , 埃及單親媽碎屍烹煮5歲兒 煮熟頭顱後食用稱想「永遠在一起」  , https://udn.com/news/story/6810/7143121?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:55:52 , udn , 超微AI長期動能樂觀 法人點名兩檔供應鏈 , https://udn.com/news/story/7251/7143133?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:56:02 , udn , 超微（AMD）公布上季財報達標、但本季財測低於預期，法人樂觀看待，在ChatGPT風潮引領下，人工智慧帶來的長期動能無虞... , https://udn.com/news/story/7251/7143133?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:56:23 , udn , 克宮遇襲 北京：各方應避免採取可能使局勢升級的行動 , https://udn.com/news/story/122663/7143129?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:56:34 , udn , 俄羅斯指控烏克蘭以無人機試圖攻擊克里姆林宮，目的是刺殺俄總統普亭。中國大陸外交部發言人毛寧表示，各方應避免採取任何可能使... , https://udn.com/news/story/122663/7143129?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:57:23 , udn , 涉及不當性行為 世衛新冠肺炎溯源專家遭解僱 , https://udn.com/news/story/6809/7143149?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:57:34 , udn , 世界衛生組織（WHO）今天說，專家班恩巴瑞（Peter Ben Embarek）因涉及不當性行為，已將他解僱。班恩巴瑞曾率... , https://udn.com/news/story/6809/7143149?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:57:54 , udn , 加嚴半導體空汙管制標準 違者最高可罰2000萬 , https://udn.com/news/story/7266/7143163?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:58:05 , udn , 環保署今修正發布「半導體製造業空氣汙染管制及排放標準」，增訂新設製程排放標準、改變全廠總排放量管制為個別排放管道濃度管制... , https://udn.com/news/story/7266/7143163?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:58:25 , udn , 澎縣議員張再興 一審宣判當選無效 , https://udn.com/news/story/7321/7143161?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:58:36 , udn , 澎湖縣馬公選區議員張再興因服務處莊姓主任涉嫌賄選遭羈押，澎湖地檢署對他提起當選無效之訴，澎湖地方法院民事合議庭今天判決當... , https://udn.com/news/story/7321/7143161?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:59:58 , udn , 新法寒蟬效應來了？被問北市近百億指標案買氣 業者不願多說 , https://udn.com/news/story/7241/7143138?from=udn-ch1_breaknews-1-0-news
2023-05-04 21:00:09 , udn , 已10多年無新建案推出的台北市光復南路商圈，迎來首筆新建案「鑄慕RADIUM ONE」；該案位於光復南路260巷、280... , https://udn.com/news/story/7241/7143138?from=udn-ch1_breaknews-1-0-news
2023-05-04 21:05:16 , udn , 男子黃彥旻前年5月19日晚間，以家中缺水為由，將有輕度智能障礙的女同事騙到新北市土城區一間旅館內，並在旅館內向女同事告白... , https://udn.com/news/story/7317/7143089?from=udn-ch1_breaknews-1-0-news
2023-05-04 21:05:25 , udn , 影／這也太帥了！葛萊美終身成就獎得主 演繹香奈兒眼鏡廣告 , https://udn.com/news/story/7270/7143156?from=udn-ch1_breaknews-1-0-news
2023-05-04 21:06:07 , udn , 北上惹議 矯正署核定扁第34次保外就醫到8月 , https://udn.com/news/story/7315/7143085?from=udn-ch1_breaknews-1-0-news
2023-05-04 21:09:13 , udn , 賴清德官方YouTube上線 首集透露建中第一次月考很緊張 , https://udn.com/news/story/123307/7143192?from=udn-ch1_breaknews-1-0-news
2023-05-04 21:09:24 , udn , 副總統賴清德將代表民進黨參加2024年的總統大選，他的官方YouTube也正式成立，今晚第一集節目上線，主題是「萬里石頭... , https://udn.com/news/story/123307/7143192?from=udn-ch1_breaknews-1-0-news
2023-05-04 21:09:45 , udn , 寧夏警所長涉不法 北市警急發人事令派任新所長 , https://udn.com/news/story/7321/7143191?from=udn-ch1_breaknews-1-0-news
2023-05-04 21:09:55 , udn , 台北市大同警分局寧夏路派出所葉育忻涉嫌與「台版柬埔寨」案犯嫌來往，並收受不法，遭法院羈押禁見，台北市警局今早記葉兩大過免... , https://udn.com/news/story/7321/7143191?from=udn-ch1_breaknews-1-0-news
2023-05-04 21:10:16 , udn , 中職／甩開彭政閔 蘇智傑第9轟出爐獨居「花蓮王」 , https://udn.com/news/story/7001/7143189?from=udn-ch1_breaknews-1-0-news
2023-05-04 21:10:26 , udn , 統一獅隊蘇智傑今晚正式獨居「花蓮王」寶座，面對鋼龍敲出的追平陽春砲，讓他在花蓮棒球場累積9轟，甩開「恰恰」彭政閔，成為中... , https://udn.com/news/story/7001/7143189?from=udn-ch1_breaknews-1-0-news
2023-05-04 21:11:18 , udn , 上海市教委主任：大學畢業生就業遇到前所未有重大挑戰 , https://udn.com/news/story/7332/7143164?from=udn-ch1_breaknews-1-0-news
2023-05-04 21:11:28 , udn , 上海市教委主任周亞明說，疫情發生以來，大學畢業生就業遇到了前所未有的重大挑戰，由於就業壓力大，今年的大學畢業生要對崗位和... , https://udn.com/news/story/7332/7143164?from=udn-ch1_breaknews-1-0-news
2023-05-04 21:11:49 , udn , 央行理事憂電價調漲恐衝擊物價 推升CPI年增率 , https://udn.com/news/story/7238/7143166?from=udn-ch1_breaknews-1-0-news
