2023-05-19 00:02:20 , udn , 中職／雨神喊停！兄弟悍將4小時馬拉松大戰言和 , https://udn.com/news/story/7001/7175323?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:20:53 , udn , 鋒面影響，易有短延時強降雨，桃園市至台中市及高雄市山區已有局部豪雨發生，中央氣象局晚間再發布豪雨特報，豪雨地區為南投縣山... , https://udn.com/news/story/7266/7177402?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:21:14 , udn , 中職／悍將成「5局無安打製造機」 鄭浩均已是第5人 , https://udn.com/news/story/7001/7177408?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:21:24 , udn , 富邦悍將隊本季成為「5局無安打製造機」，中信兄弟隊鄭浩均此役先發6.1局、無失分，退場時尚未被敲出安打，但因用球數已達1... , https://udn.com/news/story/7001/7177408?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:21:45 , udn , 雷雨彈轟炸！鋒面挹注全台水庫1795萬噸 南部進帳少仍待解渴 , https://udn.com/news/story/7266/7177380?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:21:56 , udn , 鋒面過境帶來降雨，水利署統計，全台水庫降雨效益估達1795萬噸，但降雨集中在中部以北，南部旱象尚未緩解，南部水庫預估僅進... , https://udn.com/news/story/7266/7177380?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:22:16 , udn , 桃竹今凌晨暴雨 中央教授分析為梅雨期正常現象 , https://udn.com/news/story/7324/7177387?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:22:27 , udn , 桃竹地區今凌晨起下起短延時強降雨，出現暴雨及瘋狂打雷，不過突如其來的強烈鋒面，中央大學大氣科學系特聘教授林沛練表示，因梅... , https://udn.com/news/story/7324/7177387?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:22:48 , udn , 多元探索尊重部落 大鹿林道東線試辦騎乘自行車延長1年 , https://udn.com/news/story/7324/7177385?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:22:58 , udn , 雪霸國家公園管理處去年5月20日試辦開放腳踏車進入大鹿林道東線，迄今已屆滿一年試辦期，雪管處基於尊重在地部落意見，並採納... , https://udn.com/news/story/7324/7177385?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:23:19 , udn , G7峰會登場！蘇納克穿廣島東洋鯉魚隊襪子 與球迷岸田共進晚餐 , https://udn.com/news/story/123512/7177366?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:23:30 , udn , 七大工業國集團（G7）領袖峰會今天登場，英國首相蘇納克昨天與日本首相岸田文雄共進晚餐，期間他穿著岸田最喜愛的日本職棒廣島... , https://udn.com/news/story/123512/7177366?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:23:50 , udn , 台股週線大漲672點 法人：科技股落後補漲效應 , https://udn.com/news/story/7251/7177352?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:24:01 , udn , 台股今天上漲73.04點，收在16174.92點，日K連4紅、週線收漲672點。法人分析，美國科技類股落後補漲，帶動台股... , https://udn.com/news/story/7251/7177352?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:24:22 , udn , 台南安南區全民運動館動土 水邊高腳屋拚全國最漂亮 , https://udn.com/news/story/7326/7177381?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:24:33 , udn , 斥資2.6億元興建的台南市安南區全民運動館，今天舉行動土典禮，基地位於九份子，原址為台江內海，兩棟館舍以高腳屋方式立於水... , https://udn.com/news/story/7326/7177381?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:24:54 , udn , 挑戰艱困選區 藍屏議員黃明賢鬆口「黨徵召選立委」 , https://udn.com/news/story/7327/7177376?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:25:04 , udn , 國民黨總統人選徵召新北市長侯友宜，屏東縣區域立委向來被藍營視為艱困選區，屏東縣議員黃明賢是黨內首個表態站出來挺侯的地方議... , https://udn.com/news/story/7327/7177376?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:25:25 , udn , 外送員太久才來 客竟問「是出車禍嗎？」遭網轟：不會說話 , https://udn.com/news/story/120911/7176906?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:25:36 , udn , 外送員有時接到距離較遠的單子時，會提醒顧客要等待一下，不過這時候如果顧客抱怨太慢，恐怕會讓外送員為難。日前一名外送員貼出一段對話，只見外送員說「我在路上」，顧客卻回應「你是出車禍了嗎？看你停在那好久」。 , https://udn.com/news/story/120911/7176906?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:25:57 , udn , 山東發現世界級金礦 價值逾283.8億美元 , https://udn.com/news/story/7332/7176678?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:26:07 , udn , 山東金礦找礦再次實現新突破！萊州市西嶺村金礦勘查項目，17日通過省自然資源廳組織的儲量專家評審，初步認定西嶺金礦新增金金... , https://udn.com/news/story/7332/7176678?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:26:27 , udn , 8歲時玩耍碎石子噴進眼睛 醫生都不相信「她一卡54年」 , https://udn.com/news/story/6810/7177360?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:26:28 , udn , 高苑科大師苦撐11個月領無薪 盼創私校首例躲退場命運 , https://udn.com/news/story/6929/7177374?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:26:37 , udn , 西班牙一名女子小時候在田裡玩耍，碎石子不慎噴進眼睛裡，不過當時醫療不是很發達，加上她只是個孩子，醫生都不把她的話當一回事，這顆碎石竟然就這樣卡在她的眼中長達54年。 , https://udn.com/news/story/6810/7177360?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:26:39 , udn , 高苑科技大學去年遭教育部列為專案輔導學校，今天被爆出從去年6月起，已積欠教職員薪資長達11個月。教育部限期本月底前校方財... , https://udn.com/news/story/6929/7177374?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:26:58 , udn , 【重磅快評】台獨光環黯然 賴清德鍘郭正亮救人氣 , https://udn.com/news/story/123307/7177424?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:27:00 , udn , 民進黨宜蘭縣議會黨團聲明 籲陳歐珀清楚交代事件緣由 , https://udn.com/news/story/6656/7177371?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:27:09 , udn , 政治「網紅」郭正亮聲明退出民進黨。黨中央宣稱，郭的言論抹黑同志，嚴重破壞黨譽，開除黨籍的檢舉案正依程序處理。諷刺的是，民... , https://udn.com/news/story/123307/7177424?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:27:10 , udn , 宜蘭區域立委陳歐珀與im.B詐騙集團的關係遭人質疑，民進黨宜蘭縣議會黨團今天連署發出書面聲明，要求陳歐珀對於整起事件的緣... , https://udn.com/news/story/6656/7177371?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:38:23 , udn , YouBike系統遭攻擊！全台2.1萬筆交易資料外洩 收「這2類」訊息要小心 , https://udn.com/news/story/7323/7177454?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:38:33 , udn , YouBike在不少縣市使用率高，卻傳出會員交易資料遭惡意竊取。台北市交通局今接獲微笑單車公司通報，YouBike系統5... , https://udn.com/news/story/7323/7177454?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:48:10 , udn , YouBike2.1萬筆交易資料外洩 北市提醒注意電話詐騙 , https://udn.com/news/story/7323/7177351?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:48:21 , udn , 北市交通局今天表示，接獲通報，YouBike系統遭境外連線攻擊，2.1萬筆會員交易資料外洩，提醒民眾若接到追繳欠款或儲值... , https://udn.com/news/story/7323/7177351?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:08:04 , udn , 桃園八德區建案施工損鄰市府不聞？ 都發局：已會勘 , https://udn.com/news/story/7324/7177477?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:08:15 , udn , 桃園市議員朱珍瑤今天在議會總質詢指出，八德區一處15層樓建案工地疑施工導致周邊鄰宅出現裂縫、壁裂、坑洞，住家向市府反映卻... , https://udn.com/news/story/7324/7177477?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:08:36 , udn , 豐邑建設願先賠特斯拉 將代位求償向責任方索賠 , https://udn.com/news/story/7324/7177475?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:08:47 , udn , 豐邑建設因傳半夜偷復工遭新竹縣府勒令縣內4建案停工，豐邑今重申是為加固補強未完成的基礎結構，以免雨勢造成危險，強調「地質... , https://udn.com/news/story/7324/7177475?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:09:07 , udn , 數位部長唐鳳、英前首相特拉斯會面 深化台英數位連結 , https://udn.com/news/story/7238/7177463?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:09:18 , udn , 數位發展部唐鳳部長今（19）日接見首度訪台的英國前首相特拉斯（Liz Truss）議員，雙方就數位韌性及資通安全等議題進... , https://udn.com/news/story/7238/7177463?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:09:39 , udn , 富爸爸窮爸爸作者：美經濟將「猛撞著陸」可投資這三類資產 , https://udn.com/news/story/6811/7177466?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:09:49 , udn , 暢銷書《富爸爸，窮爸爸》作者羅伯特‧清崎表示，美國經濟正朝向嚴重萎縮，他建議投資人購買比特幣、黃金和白銀，來迴避他所說的... , https://udn.com/news/story/6811/7177466?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:10:10 , udn , 侯友宜明誓師造勢 凌濤引民調籲藍營勿被分化：侯郭合作就是最強 , https://udn.com/news/story/123514/7177465?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:10:21 , udn , 國民黨徵召提名新北市長侯友宜為總統參選人，明將在中央黨部為侯友宜舉行誓師團結造勢，但鴻海創辦人郭台銘在爭取失利後的動向也... , https://udn.com/news/story/123514/7177465?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:10:41 , udn , 台科大、華夏科大整併案過關 教團籲訂專法落實公私併 , https://udn.com/news/story/6929/7177460?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:10:52 , udn , 國立台灣科技大學、華夏科大今表示，昨收到教育部公文，原則同意二校整併計畫書，華夏科大自112學年度起停止全部... , https://udn.com/news/story/6929/7177460?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:11:13 , udn , 外資買超323億元 加碼航空雙雄、台積電 , https://udn.com/news/story/7251/7177395?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:11:23 , udn , 台股今天終場上漲73點，以16174點作收，續寫11個月新高，外資及陸資買超新台幣323.22億元，敲進航空雙雄、金融股... , https://udn.com/news/story/7251/7177395?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:11:44 , udn , 男「追求持久」在生殖器套9個工業用環 一度痛暈送醫下場超慘 , https://udn.com/news/story/6810/7177391?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:11:55 , udn , 澳洲一名男子為了增加「閨房情趣」，把9個工業用不鏽鋼環套在自己的生殖器上長達12小時，結果嚴重卡死，讓他一度痛到昏倒。 , https://udn.com/news/story/6810/7177391?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:14:19 , udn , 「昆山是第二故鄉」 台青將台灣夜市搬入慧聚廣場 , https://udn.com/news/story/7333/7177405?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:14:30 , udn , 大陸全國台企聯理事、蘇州慧聚優選餐飲總經理蔡曜謙表示，把台灣百年老店度小月、知名台灣蛋糕品牌85℃、台灣辦桌菜宜德樓開來... , https://udn.com/news/story/7333/7177405?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:16:24 , udn , 國台辦：反對美台商簽具有主權意涵的貿易協議 , https://udn.com/news/story/7331/7177392?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:16:34 , udn , 對於台灣將與美國簽署美台21世紀貿易倡議首批協議，大陸國台辦發言人馬曉光19日晚表示，大陸堅決反對美國與台灣商簽任何具有... , https://udn.com/news/story/7331/7177392?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:16:55 , udn , 桃竹今凌晨暴雨 中大教授分析為梅雨期正常現象 , https://udn.com/news/story/7324/7177387?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:20:00 , udn , 防止美中開戰 美前國防高官：台灣應優先於烏克蘭 , https://udn.com/news/story/6809/7177447?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:20:10 , udn , 美國國防部前副助理部長柯伯吉投書呼籲，為了防止與中國發生戰爭，美國政府應把資源集中在台灣防禦上，以嚇阻中國發動侵略，而根... , https://udn.com/news/story/6809/7177447?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:20:31 , udn , 中職／史無前例！兄弟4投接力無安打比賽 殲滅悍將打線 , https://udn.com/news/story/7001/7177484?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:20:42 , udn , 新莊棒球場今天誕生一項中職史上首見的紀錄，中信兄弟隊鄭浩均先發6.1局，加上3任後援投手聯手，締造中職例行賽史上第11場... , https://udn.com/news/story/7001/7177484?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:31:42 , udn , G7峰會首日共識：兩岸問題應和平解決 , https://udn.com/news/story/6809/7177516?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:31:53 , udn , G7峰會19日在日本廣島開幕，原定在會後聯合聲明才會露出的台海問題，在峰會首天就登場。日本首相岸田文雄當晚表示，第一天的... , https://udn.com/news/story/6809/7177516?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:32:13 , udn , 廣島G7峰會聚焦中俄經濟軍事威脅 北京密切關注 , https://udn.com/news/story/123512/7177482?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:32:24 , udn , 世界最強大的7個民主經濟體組成的七大工業國集團（G7），今天在日本廣島展開為期3天的年度峰會。而中國和俄羅斯這兩個威權強... , https://udn.com/news/story/123512/7177482?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:32:45 , udn , G7廣島峰會開幕 以最強烈語言譴責俄羅斯 , https://udn.com/news/story/123512/7177419?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:32:55 , udn , 七大工業國集團（G7）領袖高峰會今天在日本廣島市登場，下午討論全球經濟問題及烏克蘭局勢後發表聲明，以最強烈語言譴責且要求... , https://udn.com/news/story/123512/7177419?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:33:16 , udn , 曾揚言「分分鐘滅掉小米」 如今格力電器解散手機核心團隊 , https://udn.com/news/story/7333/7177503?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:33:27 , udn , 格力電器董事長董明珠，曾在2015年誇下海口，「格力做手機，分分鐘滅掉小米」，誰也沒有想到，格力電器已解散手機核心團隊，... , https://udn.com/news/story/7333/7177503?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:33:48 , udn , 美債限問題周末有望解決 美股早盤小漲 , https://udn.com/news/story/6811/7177496?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:33:58 , udn , 美國政府的舉債上限議題可望在周末達成協議，美股19日早盤小漲。聯準會（Fed）主席鮑爾等官員稍晚將在一場論壇上演說，投資... , https://udn.com/news/story/6811/7177496?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:43:46 , udn , 蘇納克穿當地限定職棒隊襪子晤岸田 引發熱議、同款商品旋即賣光 , https://udn.com/news/story/123512/7177528?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:43:57 , udn , 七大工業國集團（G7）領導人峰會19日起在日本廣島舉行，英國首相蘇納克與擔任東道主的日本首相岸田文雄前一晚會面時，特地穿... , https://udn.com/news/story/123512/7177528?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:44:18 , udn , 中職／猛獅回家的感覺 雙花蓮王領軍完封主場龍 , https://udn.com/news/story/7001/7177529?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:44:28 , udn , 今天在花蓮棒球場的賽事雖是味全龍隊做主場，但陣中有投打兩位「花蓮王」的統一獅隊打得像主場，以7：0擊敗龍隊，花蓮最多轟的... , https://udn.com/news/story/7001/7177529?from=udn-ch1_breaknews-1-0-news
2023-05-19 22:44:49 , udn , 烏克蘭：俄軍空襲澤倫斯基故鄉 64歲女子受重傷 , https://udn.com/news/story/122663/7177480?from=udn-ch1_breaknews-1-0-news
