2023-03-24 00:08:37 , udn , 王婉諭宣布參選北市大安區立委 , https://udn.com/news/story/123307/7052567?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:17:37 , udn , 彰化今年首傳鴨感染禽流感 累計8場家禽場撲殺25萬隻 , https://udn.com/news/story/7325/7054693?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:17:48 , udn , 彰化縣芳苑鄉1場肉鴨場經確診H5N1亞型高病原性禽流感病毒，彰化縣動防所防疫人員今天完成該場肉鴨場撲殺清場及消毒工作，計... , https://udn.com/news/story/7325/7054693?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:20:39 , udn , 備戰2024總統選舉　柯文哲將再度啟動海選徵才 , https://udn.com/news/story/6656/7054700?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:20:49 , udn , 有意參選2024總統選舉的民眾黨主席柯文哲，預計下月4日訪美三周，柯文哲今天接受電台專訪表示，此次訪美有兩個目的，一個是... , https://udn.com/news/story/6656/7054700?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:21:10 , udn , 元大寶華：製造業庫存去化需要3季到1年 台灣經濟成長難樂觀 , https://udn.com/news/story/7239/7054702?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:21:20 , udn , 不少經濟預測機構都評估下半年科技業庫存可望去化，經濟可望開始回溫，但元大寶華綜合經濟研究院今天表示，多數廠商對年中庫存調... , https://udn.com/news/story/7239/7054702?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:21:41 , udn , 歐布萊恩看台宏關係生變：民主法治國家不會做貪腐行為 , https://udn.com/news/story/6656/7054696?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:29:49 , udn , 避免重演貨輪撞碼頭 高港將開航安專案會議 , https://udn.com/news/story/7266/7054715?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:29:59 , udn , 高雄港日前發生塞浦路斯籍貨櫃船「現代東京輪（HYUNDAITOKYO） 」直衝高雄港77號碼頭事件，事後傳出引水人有酒精... , https://udn.com/news/story/7266/7054715?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:32:36 , udn , T1聯盟／雲豹教練團改組 暴龍體系的貝奈特接掌兵符  , https://udn.com/news/story/7002/7054732?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:32:47 , udn , T1聯盟桃園永豐雲豹今天宣布進行教練團改組，將由曾待過NBA多倫多暴龍球隊體系長達10年的外籍教練貝奈特（John Be... , https://udn.com/news/story/7002/7054732?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:33:38 , udn , 台積人資長何麗梅：人才管理是巨大挑戰 , https://udn.com/news/story/7240/7054713?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:33:48 , udn , 台積電人力資源資深副總經理何麗梅24日首度坦台積電的跨國人才管理是巨大的挑戰，但台積電會非常快速學習文化融合溝通。 , https://udn.com/news/story/7240/7054713?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:34:09 , udn , 投身三重立委初選亂局 彭佳芸批：派系為利益私相授受 , https://udn.com/news/story/123307/7054707?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:34:19 , udn , 新北市議員彭佳芸今下午到新北市黨部登記參加新北第三選區（三重區）立委初選，與議員李余典、前議員李坤城「三腳督」，並展開跨... , https://udn.com/news/story/123307/7054707?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:35:38 , udn , 澤倫斯基：若不加快武器供應 戰爭恐持續數年 , https://udn.com/news/story/122663/7054482?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:35:48 , udn , 一名烏克蘭指揮官表示，由於俄羅斯攻勢躊躇不前，幾個月來處於守勢的烏軍即將進行反擊。但烏克蘭總統澤倫斯基警告說，如果不加快... , https://udn.com/news/story/122663/7054482?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:36:08 , udn , 「小孩作業都爸媽做」 家長怨功課太多自嘲竟遭老師踢出群組 , https://udn.com/news/story/7335/7054386?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:36:19 , udn , 不少爸媽在教養孩子時應該都有遇過要「協助」孩子完成作業的時候。中國一名爸爸就因為不滿學校作業太多，嗆老師「作業都是爸媽在做」，最後被踢出群組，氣得他向教育局檢舉。 , https://udn.com/news/story/7335/7054386?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:36:39 , udn , 台北市內湖歹徒搶500萬 遭士檢聲押禁見 , https://udn.com/news/story/7315/7054655?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:36:50 , udn , 陳姓男子等人昨天在北市內湖區行搶500萬元得手後遭逮，不排除為詐團黑吃黑。士林地檢署今天複訊後，依涉犯重罪且有逃亡、滅證... , https://udn.com/news/story/7315/7054655?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:37:10 , udn , 台積電魏哲家獲得限制股票400張 估價值逾2億 , https://udn.com/news/story/7253/7054736?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:37:21 , udn , 公開資訊顯示，台積電（2330）高階主管再獲得2022年度系列限制員工權利新股並信託，其中總裁魏哲家獲得400張，以今（... , https://udn.com/news/story/7253/7054736?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:38:40 , udn , 年度最佳軟體動物票選結果出爐 「智利鮑魚」打敗數萬競爭者  , https://udn.com/news/story/6812/7054426?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:38:42 , udn , 公開台積電人才願景 人資長何麗梅：管理人才是巨大挑戰 , https://udn.com/news/story/7240/7054713?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:38:50 , udn , 年度最佳軟體動物（Mollusc of the Year）票選近日出爐，獲得青睞的不是絢爛外表，也不是引人注目的交配儀式... , https://udn.com/news/story/6812/7054426?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:39:11 , udn , 高雄減量供水倒數6天 台水說明節水措施 , https://udn.com/news/story/7266/7054743?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:39:21 , udn , 高雄地區即將自3月30日起由減壓供水黃燈轉為減量供水橙燈，台水說明，科學園區、科技園區等將總量管制節水10%，其他工業用... , https://udn.com/news/story/7266/7054743?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:41:37 , udn , 內湖500萬搶案4嫌遭聲押 太可疑未得手的195萬也扣案 , https://udn.com/news/story/7315/7054746?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:41:47 , udn , 台北內湖五百萬現金搶案，士林地檢署今密集訊問陳姓男子等4名犯嫌，認4人犯加重強盜罪，有逃亡、滅證、勾串之虞，傍晚向士林地... , https://udn.com/news/story/7315/7054746?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:44:38 , udn , 變臉慾照詐騙全台教授　北醫大：公開照片將加浮水印 , https://udn.com/news/story/7320/7054755?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:44:48 , udn , 詐騙集團利用深偽技術（Deep Fake）深入大專校院教授圈，運用大專院校於官網上張貼的教授照片及電子郵件，將教授面孔與... , https://udn.com/news/story/7320/7054755?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:45:09 , udn , 太可疑！內湖500萬搶案4嫌遭聲押 未得手的195萬也扣案 , https://udn.com/news/story/7315/7054746?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:47:38 , udn , 雞蛋荒防哄抬價格  嘉義市消保官會同調查員稽查 , https://udn.com/news/story/7326/7054769?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:47:49 , udn , 雞蛋荒、價格波動大，外界疑人為哄抬，嘉義市政府關心雞蛋供應及價格波，指派消保官率隊上午會同嘉市調查站調查員，聯合稽查共和... , https://udn.com/news/story/7326/7054769?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:48:09 , udn , 超強記憶力！女子從小到大每件事都記得一清二楚 成研究對象 , https://udn.com/news/story/6810/7054494?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:48:20 , udn , 美國一名女子擁有驚人的記憶力，從14歲開始就發現自己能夠記下從小到大每一天的所有細節，也讓她成為加州大學的研究對象。 , https://udn.com/news/story/6810/7054494?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:48:40 , udn , 六福村清點狒狒釀墜「機」 預計下周再次嘗試 , https://udn.com/news/story/7314/7054760?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:48:50 , udn , 桃園流浪狒狒還未抓獲，六福村雖已自清非園內脫逃，但昨又傳出園內數量多1隻，因與列管數據有落差，新竹縣府發文要求一周內再次... , https://udn.com/news/story/7314/7054760?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:49:11 , udn , 缺水影響台南山區芒果收成 台南爭取水利署補助 , https://udn.com/news/story/7326/7054759?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:49:21 , udn , 今年因久旱不雨灌溉水短缺，影響玉井、楠西、左鎮及南化山區芒果收成，台南市政府副秘書長邱忠川今天到玉井、楠西區公所開山區芒... , https://udn.com/news/story/7326/7054759?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:49:42 , udn , 用肉體換情資！西班牙警員被控色誘左派人士 政府挨轟沒道德 , https://udn.com/news/story/6809/7054656?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:49:52 , udn , 西班牙警方據稱為了滲透深入極端左派與環保團體，警員不惜與相關團體人士發生性關係，以贏取對方信任並獲得情資，西班牙政府為此... , https://udn.com/news/story/6809/7054656?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:50:43 , udn , 台新金申讓彰銀10萬張 持股將跌破10%、日後賣股不須申報 , https://udn.com/news/story/7252/7054751?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:50:54 , udn , 台新金控（2887）24日申讓彰銀（2801）持股10萬張，下周一（27日）起自公開市場一般交易賣出，若順利處分，則台新... , https://udn.com/news/story/7252/7054751?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:53:37 , udn , 台南女議員控帶女兒開會遭歧視 2綠議員道歉：連署修法 , https://udn.com/news/story/7323/7054772?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:53:48 , udn , 國民黨台南市議員李中岑在臉書po文，指他身為一名職業婦女，對於昨天在議會被民進黨議員們用歧視性的言論攻擊，相當遺憾！ , https://udn.com/news/story/7323/7054772?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:54:08 , udn , 雞蛋荒防哄抬價格 嘉義市消保官會同調查員稽查 , https://udn.com/news/story/122475/7054769?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:54:39 , udn , 小米啟動「規模與利潤並重」策略 2024年量產智慧電動車 , https://udn.com/news/story/7333/7054761?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:54:49 , udn , 小米集團24日發布2022年第四季及全年財報。財報顯示，該公司第四季營收人民幣660億元，年減22.8％；經調整淨利潤為... , https://udn.com/news/story/7333/7054761?from=udn-ch1_breaknews-1-0-news
2023-03-24 20:58:12 , udn , 太可疑！內湖500萬搶案4嫌遭聲押 未得手的195萬也查扣 , https://udn.com/news/story/7315/7054746?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:02:47 , udn , 今年第二次 食藥署網站遭攻擊 流量異常增加 , https://udn.com/news/story/7314/7054781?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:02:57 , udn , 衛福部食藥署官方網頁今開啟遲鈍，遭爆料是駭客入侵。食藥署指出，這是很常見的分散式阻斷服務（DDoS），各大網站每天都有可... , https://udn.com/news/story/7314/7054781?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:03:18 , udn , 六福村借空拍機試盤點狒狒數量 風大墜機 , https://udn.com/news/story/123439/7054768?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:03:28 , udn , 狒狒出沒桃園市遭質疑是從六福村逃跑，竹縣府要求六福村精算飼養的狒狒數量，六福村表示，會配合縣政府要求以計算符合數量驗證，... , https://udn.com/news/story/123439/7054768?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:11:46 , udn , 影／德國部長睽違26年訪台 如何避免刺激北京？ , https://udn.com/news/story/6809/7054056?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:11:57 , udn , 德國教研部長施塔克-瓦青格展開為期2天的訪台行程，達成罕見的台德部長級交流，遭北京痛批「惡劣行徑」。該部長如何回應？此類交流能否成為台德之間的常態？ , https://udn.com/news/story/6809/7054056?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:12:17 , udn , 台版柬埔寨詐騙3死案 27名被告延押2個月 , https://udn.com/news/story/7321/7054765?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:12:28 , udn , 士林地方法院審理求職詐騙虐囚3死案，在押27名被告押期屆滿。士院認為，本案被害人眾多，仍有未到案共犯，若在押被告獲得自由... , https://udn.com/news/story/7321/7054765?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:12:48 , udn , 女兒籌備婚禮父竟提醒「這三點」 網嘆：爸爸下流不及格 , https://udn.com/news/story/7272/7054515?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:12:58 , udn , 重男輕女是一種男女不平等的觀念，近日有女網友發文抱怨從小父親重男輕女，哥哥受寵卻一事無成，而身為女兒的她近日忙著籌備婚禮，卻遭爸爸提醒「女人注定脫光給男人睡的、工資要上繳給老公、多生點兒子」，令她超傻眼，許多網友也直呼「這樣的爸爸，真是不及格」。 , https://udn.com/news/story/7272/7054515?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:13:19 , udn , 今年第二次！食藥署網站遭攻擊「開啟遲鈍」 流量異常增加 , https://udn.com/news/story/7266/7054781?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:13:50 , udn , 高資產族這樣抗通膨 台中5000萬以上豪墅一年成交74筆 , https://udn.com/news/story/7241/7054773?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:14:00 , udn , 保值、抗通膨！有天有地、規劃良好的豪墅，反而成為高CP值購屋選擇。根據統計，台中市2022年全年當中，全區總價5,000... , https://udn.com/news/story/7241/7054773?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:17:48 , udn , 全家人趕不走！ 哥哥「寄生蟲前任」：住免錢、沒禮貌衛生差 , https://udn.com/news/story/7272/7054641?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:17:58 , udn , 家中曾被陌生人長期居住嗎？近日有女網友發文抱怨，哥哥的女友已分手超過三個月，卻還是一直「寄生」在家裡，甚至衛生習慣差又沒禮貌，沒有付房租、也沒有任何付出，煮好飯父母還三催四請的到房間叫，大嘆「哥哥超級無能，我們家的態度可能不夠強硬」，對此許多網友也超傻眼。 , https://udn.com/news/story/7272/7054641?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:18:19 , udn , 宏都拉斯擬與中國建交 日外相：日本抱持重大關注 , https://udn.com/news/story/123264/7054766?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:18:29 , udn , 有關台灣友邦宏都拉斯擬與中國建交一事，日本外務大臣林芳正今天表示，有關宏都拉斯局勢，日本基於兩岸關係及地區和平穩定的觀點... , https://udn.com/news/story/123264/7054766?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:19:21 , udn , 員工忙翻了！六福村清點狒狒傳「墜機意外」 下周第三次清點 , https://udn.com/news/story/123439/7054760?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:20:36 , udn , 影／為保衛家園犧牲 親人號召尋找失蹤的烏克蘭士兵 , https://udn.com/news/story/122663/7054054?from=udn-ch1_breaknews-1-0-news
2023-03-24 21:20:46 , udn , 在兵荒馬亂之中，很多為了保衛家園而犧牲的烏克蘭士兵並沒有被記錄下來，屍骨也無從尋找。在戰火中失去親人的家庭聯合發起一項倡議，希望能為那些在絕望中等待失蹤親屬消息的人提供幫助。 , https://udn.com/news/story/122663/7054054?from=udn-ch1_breaknews-1-0-news
