2023-02-26 00:26:31 , udn , 殺破狼周運勢／白羊感情有關鍵進展 獅子脫離不友善職場 , https://udn.com/news/story/7268/6985016?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:15:42 , udn , 模里西斯證實高雄籍聯昇發漁船翻覆 16船員生死未卜 , https://udn.com/news/story/7266/6996976?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:15:52 , udn , 高雄籍「聯昇發」漁船23日傳出在模里西斯附近海域失聯，漁業署今天表示，已接獲模里西斯當局證實，尋獲「聯昇發」漁船翻覆的船... , https://udn.com/news/story/7266/6996976?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:16:12 , udn , 趕赴救災卻遭消防車重壓 屏東消防員經搶救於晚間恢復心跳 , https://udn.com/news/story/7320/6996973?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:16:23 , udn , 屏東消防隊今上午獲報恆春鎮一處公墓空地火警，消防人員到場後迅速投入救災工作，但因現場雜草蔓生易燃物多，加上風勢助長，火勢... , https://udn.com/news/story/7320/6996973?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:16:43 , udn , 蔡天鳳頭顱沉入人肉湯…消息指出：鍋內還有肉碎和紅、白蘿蔔 , https://udn.com/news/story/123406/6996939?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:16:53 , udn , 蔡天鳳Abby Choi被殺害肢解烹屍案，警方已拘捕前夫一家四口，其中3人已被落案起訴。警方連日來追查蔡天鳳屍身的殘肢，包括頭顱、軀體及雙手，今日分別到大埔龍尾村及將軍澳華人永遠墳場搜查。最新消息指，法醫於前日（24日）檢走的大湯煲中發現一個疑曾遭人嘗試擊碎、尚算完整的頭顱，但頭顱已被煮淨頭骨及頭髮，煲內亦發現小量肉碎、數條胸骨，並有紅蘿蔔、青蘿蔔。 , https://udn.com/news/story/123406/6996939?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:18:09 , udn , 高雄籍聯昇發漁船翻覆「船體找到了」 16船員生死未卜 , https://udn.com/news/story/7320/6996976?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:18:40 , udn , 影／趕赴救災卻被消防車重壓 屏東消防員經搶救於晚間恢復心跳 , https://udn.com/news/story/7320/6996973?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:25:13 , udn , 整排沙灘車違規騎上道路、停橋上拍照 宜蘭警一口氣開16張罰單 , https://udn.com/news/story/7320/6996893?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:29:50 , udn , T1聯盟／林韋翰傳15助攻 NBA隊友金恩認證：比布銳克曼更好！ , https://udn.com/news/story/7002/6996993?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:30:00 , udn , 因膝蓋積水連續缺陣6場，新北中信特攻的後場「魔術師」林韋翰今天傳出本季新高15助攻，助隊以102：95擊敗桃園永豐雲豹，... , https://udn.com/news/story/7002/6996993?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:32:50 , udn , 國防部修法管制媒體 江啟臣：數位中介法借殼上市？ , https://udn.com/news/story/6656/6996992?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:33:00 , udn , 國防部公告「全民防衛動員準備法」修正草案，並更名為「全民防衛動員法」，未來將對新聞從業人員實施必要管制」。國民黨立委江啟... , https://udn.com/news/story/6656/6996992?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:33:21 , udn , 向雲鵬逝世...早期胃癌患者僅2成 醫籲「兩類人」定期胃鏡檢查 , https://udn.com/news/story/7266/6996941?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:33:31 , udn , 演員向雲鵬日前因病逝世，享壽73歲，他曾在多年前因胃癌動過切胃手術。醫師建議，曾動過胃部手術、40歲以上民眾可定期接受胃... , https://udn.com/news/story/7266/6996941?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:35:31 , udn , 美中情局長：不認為習近平已做出是否侵台決定 , https://udn.com/news/story/6811/6996863?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:35:42 , udn , 美國中央情報局（CIA）局長伯恩斯表示，中情局不認為中國國家主席習近平已做出是否侵略台灣決定，而且美方研判，習近平與中國... , https://udn.com/news/story/6811/6996863?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:41:30 , udn , 陸官方：堅決抵制西方「憲政」「三權鼎立」錯誤觀點 , https://udn.com/news/story/7331/6996999?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:41:40 , udn , 大陸「全國兩會」召開前，為強化中共所謂「全面依法治國」，據新華社報導，中共中央辦公廳、大陸國務院辦公廳近日發文，強調要堅... , https://udn.com/news/story/7331/6996999?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:42:01 , udn , 巴菲特再談投資心法 股東信四大重點一次看 , https://udn.com/news/story/6811/6996932?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:42:11 , udn , 美國億萬富豪巴菲特在旗下投資公司波克夏海瑟威的年度股東信中表示，他毫未喪失長期對美國經濟及波克夏抱持的信心，呼籲投資人聚... , https://udn.com/news/story/6811/6996932?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:47:30 , udn , 228連假第二天 逢甲夜市招牌起火遊客倉皇逃 幸無人傷 , https://udn.com/news/story/7320/6997000?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:47:40 , udn , 今天是228連假第二天，不少民眾選擇到台中市知名逢甲夜市逛街，不過今晚8時許，逢甲大學校外的文華街傳出民宅火警，消防隊到... , https://udn.com/news/story/7320/6997000?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:50:29 , udn , 228連假湧賞花人潮！阿里山迎逾萬名遊客 台18線路肩成停車場 , https://udn.com/news/story/7266/6996743?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:50:39 , udn , 阿里山國家森林遊樂區今天約湧進7000人，台18線88.5至95K路肩停滿車輛，嘉義林管處沿途開接駁車接遊客入園；林管處... , https://udn.com/news/story/7266/6996743?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:51:00 , udn , 陳建仁視察地方創生 再籲立委支持疫後特別預算 , https://udn.com/news/story/6656/6997005?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:51:10 , udn , 行政院長陳建仁今到南投仁愛視察「原鄉苦茶暨區域共好地方創生」，大讚順騎自然、穀笠合作社及東岸部落等都是地方創生成功案例，... , https://udn.com/news/story/6656/6997005?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:51:30 , udn , 軟網／日本大賽奪男雙金盃 中華隊亞運添信心 , https://udn.com/news/story/7005/6997004?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:51:41 , udn , 中華民國軟式網球協會參加今年日本YONEX盃札幌國際軟式網球錦標賽，在理事長朱文慶帶隊之下，榮獲男子雙打個人賽冠軍，為亞... , https://udn.com/news/story/7005/6997004?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:52:01 , udn , 228連假第二天…逢甲夜市招牌起火遊客倉皇逃 幸無人傷 , https://udn.com/news/story/7320/6997000?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:52:32 , udn , 飛3千公里探貓熊丫丫 在美華人哽咽喊話：很快你就能回家 , https://udn.com/news/story/7332/6996451?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:52:42 , udn , 旅美大熊貓「丫丫」近年被多次拍到瘦骨嶙峋並患皮膚病，美國田納西州曼菲斯動物園被疑照顧不足。一位老家四川的在美華人近日飛3... , https://udn.com/news/story/7332/6996451?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:53:30 , udn , 經典賽／4屆中華隊教頭合影 林岳平：3人都帶過我 , https://udn.com/news/story/10785/6996998?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:53:40 , udn , 世界棒球經典賽中華隊今天在新莊棒球場打熱身賽，賽前難得4屆總教練合影，本屆經典賽總教練林岳平在林華韋、葉志仙、郭泰源面前... , https://udn.com/news/story/10785/6996998?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:54:01 , udn , 境外網站涉違規售壯陽藥 食藥署籲勿購買恐觸法 , https://udn.com/news/story/7266/6996778?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:54:11 , udn , 食藥署近日公告，不肖業者利用國外網站，販售未經核准的壯陽藥犀利士，籲民眾別購買來路不明藥品，最重可處10年以下有期徒刑，... , https://udn.com/news/story/7266/6996778?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:54:31 , udn , 目標插旗美國！名創優品董事長：將在時代廣場開旗艦店 , https://udn.com/news/story/7333/6997007?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:54:42 , udn , 在歷經侵權、精日、偽日等各種爭議後，宣稱要做「堂堂正正中國品牌」的大陸零售品牌「名創優品」創始人兼首席執行官葉國富近期表... , https://udn.com/news/story/7333/6997007?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:55:02 , udn , 張善政突襲慰勞教育局員工「畫面曝光」 3000人讚暖心 , https://udn.com/news/story/7324/6997008?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:55:12 , udn , 桃園市長張善政上任來已兌現「補助幼兒園大班助學金」、「代理教師與正式教師同工同酬」、「國中小營養午餐免費」3項教育政見。... , https://udn.com/news/story/7324/6997008?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:56:29 , udn , 賺退休金！多圖看穿國內指數化投資名人組合 股票ETF配置比例不藏私 , https://udn.com/news/story/7251/6996680?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:56:39 , udn , 《Ffaarr 的投資理財部落格》的版主，活躍於臉書與PTT。現於大學擔任歷史相關課程的通識課教授，對指數化投資與資產配置有深入的了解，用平常學術研究的精神，將相關的概念傳達給大眾投資人。同時因擁有《哆啦A夢》深博知識，網路人稱「哆啦王」… , https://udn.com/news/story/7251/6996680?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:58:04 , udn , 陸官方：堅決抵制西方「憲政」、「三權鼎立」錯誤觀點 , https://udn.com/news/story/7331/6996999?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:59:30 , udn , 屏縣觀賞魚國際交流賽 冠軍神仙魚有人喊價20萬元 , https://udn.com/news/story/7327/6997015?from=udn-ch1_breaknews-1-0-news
2023-02-26 21:59:40 , udn , 第5屆屏東縣觀賞魚產業推廣國際交流賽今年有來自9個國家地區、700多組參加，分別有孔雀魚、鬥魚、神仙魚與米蝦，四個項目都... , https://udn.com/news/story/7327/6997015?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:02:32 , udn , 足球／破紀錄60隊與會 健身工廠盃4強出爐 , https://udn.com/news/story/7005/6997017?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:02:42 , udn , 2023第三屆健身工廠盃少年足球精英賽一連三天在高雄楠梓足球場開踢，全國多縣市60支球隊一同角逐冠軍，今天上演各組8強賽... , https://udn.com/news/story/7005/6997017?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:05:29 , udn , 超載移民船義大利海域沉沒 至少43死 , https://udn.com/news/story/6812/6996997?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:05:34 , udn , 「對不起累到了吼」張善政慰勞教育局員工頻道歉 3000人讚暖心 , https://udn.com/news/story/7324/6997008?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:05:40 , udn , 義大利海岸警衛隊說，一艘超載的移民船今天黎明在義大利南部外海撞上岩礁後沈沒，至少43名移民喪生 , https://udn.com/news/story/6812/6996997?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:08:36 , udn , 港澳特首會面…冀科創旅遊合作、談國安立法 , https://udn.com/news/story/7331/6996432?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:08:46 , udn , 香港特區行政長官李家超昨日在禮賓府與澳門特區行政長官賀一誠會面，就推動港澳合作和粵港澳大灣區高質量發展交換意見。賀一誠表... , https://udn.com/news/story/7331/6996432?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:14:40 , udn , 經典賽／人氣爆棚！中華隊對中信兄弟12100人滿場 , https://udn.com/news/story/7001/6997032?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:14:51 , udn , 經典賽中華隊今天在新莊棒球場與中信兄弟隊進行自辦熱身賽，超人氣球隊的交鋒，根據主辦單位公布，共吸引12100名球迷的滿場... , https://udn.com/news/story/7001/6997032?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:15:11 , udn , 俄再斷供石油 波蘭已送第一批豹2坦克給烏克蘭 , https://udn.com/news/story/122663/6996233?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:15:21 , udn , 波蘭能源巨頭PKN Orlen今天宣布，已停止透過德魯斯巴輸油管接收俄羅斯石油。根據合約內容，該管線的供應量約占Orle... , https://udn.com/news/story/122663/6996233?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:18:00 , udn , 由盈轉虧...轉銷台開壞帳 安泰銀2月底大幅提呆13.43億元 , https://udn.com/news/story/7239/6997031?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:18:10 , udn , 安泰銀行（2849）針對放款台開打入逾放，決定全數提列備抵、轉銷呆帳，因此2月底大舉提呆13.43億元，除了將使安泰銀2... , https://udn.com/news/story/7239/6997031?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:21:30 , udn , 美國共和黨2024總統大選競爭者 對俄烏戰立場相左 , https://udn.com/news/story/6813/6996335?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:21:40 , udn , 前副總統潘斯(Mike Pence)24日在德州發表演說，針對俄烏戰爭滿周年，呼籲拜登政府提供更多、更快速的軍事援助，支... , https://udn.com/news/story/6813/6996335?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:22:31 , udn , 烏總統顧問：中國押寶侵略者俄國 和平計畫不實際 , https://udn.com/news/story/122663/6996336?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:22:41 , udn , 中國重申追求以外交手段來解決俄烏戰爭，烏克蘭總統顧問波多利雅科(Mykhailo Podolyak)25日對此砲轟北京「... , https://udn.com/news/story/122663/6996336?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:26:29 , udn , 國銀房貸低3年還不夠？ 房仲：拉長十年看仍是一根紅棒 , https://udn.com/news/story/7239/6997034?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:26:40 , udn , 據金管會2022年底統計，象徵房市買氣的國銀房貸餘額、及新貸戶數，年增各再降到6.5%及0.9%的三年低點，房市底部到了... , https://udn.com/news/story/7239/6997034?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:27:00 , udn , 2022年誰房貸量大爆發？這兩家銀行狂飆 今年將低成長 , https://udn.com/news/story/7239/6997033?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:27:11 , udn , 據金管會統計，前十大房貸行中，以中信銀、第一銀2022年底房貸量、新貸戶數，年增率各改寫6年、及16年新高紀錄，房貸量與... , https://udn.com/news/story/7239/6997033?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:27:31 , udn , WSJ：中國提出俄烏和平方案 卻不願與俄保持距離 , https://udn.com/news/story/6809/6996337?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:27:41 , udn , 中國24日發布「關於政治解決烏克蘭危機的中國立場」12點聲明，呼籲停火與和平談判。文件很簡短，大部分重複國家主席習近平及... , https://udn.com/news/story/6809/6996337?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:29:29 , udn , 士兵涉網路販槍隻彈藥 海軍陸戰隊：軍中械彈無短少 , https://udn.com/news/story/7315/6997050?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:29:39 , udn , 海軍陸戰隊指揮部今晚表示，陸戰九九旅徐姓士兵與民間友人於網路通訊軟體公開散布販售槍枝及彈藥訊息遭警查獲，單位已全面完成械... , https://udn.com/news/story/7315/6997050?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:32:30 , udn , 不到百人「小」小學持續擴張 偏校揭借學生成班亂象 , https://udn.com/news/story/6898/6997051?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:32:40 , udn , 少子化、都市化雙重打擊，鄉村人口嚴重流失，學生人數低於一百人的「小」小學持續擴張，已占全台國小校數近四成，正面臨轉型、裁... , https://udn.com/news/story/6898/6997051?from=udn-ch1_breaknews-1-0-news
2023-02-26 22:35:29 , udn , 1人即成班...不到百人「小」小學持續擴張 偏校借學生亂象成公開秘密 , https://udn.com/news/story/6898/6997051?from=udn-ch1_breaknews-1-0-news
