2023-03-09 00:14:53 , udn , 北大台研院長李義虎：今年兩岸民間交流回暖可期 , https://udn.com/news/story/7333/7018798?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:21:04 , udn , 戰績晉升到第4位的福爾摩沙台新夢想家，連3周包辦PLG單周最佳球員，聯盟今天宣布夢想家隊洋將卡拉曼成第18周MVP，球團... , https://udn.com/news/story/7003/7020919?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:23:53 , udn , 青年欠8萬還不出遭嘉義黑幫囚禁逼父代還 警迅速逮2嫌 , https://udn.com/news/story/7320/7020922?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:24:04 , udn , 嘉義縣一名20多歲許姓青年，3月7日晚間7點多因欠陳姓債主8萬元無力償還，慘遭債主與其陳姓友人擄走囚禁2小時，並打給許父... , https://udn.com/news/story/7320/7020922?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:24:59 , udn , 保障教師權益 南市府宣布教育人員補休期限延長2年 , https://udn.com/news/story/6885/7020879?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:25:10 , udn , 為保障學校教育人員權益，南市府配合中央修正發布「公務人員保障法及各機關加班費支給辦法」，今宣布，市屬學校及幼兒園教育人員... , https://udn.com/news/story/6885/7020879?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:26:52 , udn , 炸雞當餅皮！肯德基「超級塔可」每口都是肉　只賣36天 , https://udn.com/news/story/7270/7020936?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:27:02 , udn , 肯德基「超級塔可」終於在台登場了！不同於一般塔可，肯德基所推出的「超級塔可」以100%原塊雞胸肉取代餅皮，搭配上多種配料... , https://udn.com/news/story/7270/7020936?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:27:23 , udn , 陸委會宣布 明起兩岸恢復10直航點、13包機航點 , https://udn.com/news/story/7314/7020935?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:27:33 , udn , •陸委會今下午宣布「恢復兩岸空運客運航點之規畫」，採「10+13」方案，3月10日起開放10個定期航班航點，分別為深圳、廣州、南京、重慶、杭州、福州、青島、武漢、寧波、鄭州，另開放13個包機航點待交通部公布細節後實施，包括瀋陽、無錫、海口、長沙、西安、濟南、合肥、南昌、天津、溫州、大連、桂林、徐州。陸委會新任副主委兼發言人詹志宏也預告將於清明節前開放小三通客運中轉，相關配套下周公布。... , https://udn.com/news/story/7314/7020935?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:29:55 , udn , 綠委：中國憲法是本科幻小說 自己不遵守還想套在台灣 , https://udn.com/news/story/6656/7020943?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:30:05 , udn , 中國外交部長秦剛前天拿出一本「中華人民共和國憲法」的紅本子，聲稱「解決台灣問題，是中國人自己的事」，民進黨立委林俊憲今天... , https://udn.com/news/story/6656/7020943?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:35:54 , udn , 天上飛的地上跑的都有它 100元的鴻海可以進場嗎？ , https://udn.com/news/story/12806/7020934?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:36:05 , udn , 近期物價上漲、商品缺貨的情況慢慢浮上檯面，讓老百姓的感受特別深。其實前幾年歐洲、美國民眾老早飽受通膨之苦，台灣只是延後反應而已。 這讓投資理財更顯得重要... , https://udn.com/news/story/12806/7020934?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:38:53 , udn , 把握好天氣！冷氣團周日報到 最冷時間點下探10度 , https://udn.com/news/story/7266/7020951?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:39:03 , udn , 中央氣象局今天表示，明天各地仍為多雲到晴天氣，僅東半部有零星短暫雨，一路到周日上午都是好天氣，周日下午大陸冷氣團或強烈大... , https://udn.com/news/story/7266/7020951?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:39:54 , udn , 秦剛掏憲法嗆「解決台灣」 綠委反諷科幻小說：強盜本性懶得掩蓋 , https://udn.com/news/story/6656/7020943?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:41:54 , udn , 美官員訪印尼  期待「南海行為準則」完成制定 , https://udn.com/news/story/6809/7020945?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:42:04 , udn , 美國國務院亞太助卿康達訪問印尼，他表示，在東協準備與中國針對「南海行為準則」談判之際，美國期待具有法律約束力的「行為準則... , https://udn.com/news/story/6809/7020945?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:42:25 , udn , 田徑／楊俊瀚、金局穎領銜400接力賽 南韓險勝亞培隊 , https://udn.com/news/story/7005/7020959?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:42:35 , udn , 新北市全國青年盃田徑公開賽今天晚間在男子400公尺接力決賽上演頂尖對決，由楊俊瀚領銜的亞運培訓隊與由南韓男子100公尺全... , https://udn.com/news/story/7005/7020959?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:46:25 , udn , iPhone 14 、14 Plus 黃色新款登場 台灣大3/14開賣 , https://udn.com/news/story/7098/7020949?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:46:36 , udn , 蘋果官網發表 iPhone 14 / 14 Plus黃色新款，台灣大哥大宣布3月14日正式開賣 iPhone 14 / ... , https://udn.com/news/story/7098/7020949?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:47:54 , udn , 兩會觀察/台商：陸經濟惡化收斂 中美台關係是最大變數 , https://udn.com/news/story/7333/7020973?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:48:05 , udn , 大陸進入兩會時刻，台商特別關注在兩會中明確落地的經濟政策，同時判斷未來大陸經濟狀況。在江西從事科技業的台商、大學客座教授... , https://udn.com/news/story/7333/7020973?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:48:25 , udn , 台鴨蛋價格創歷史新高登陸熱搜榜 觀光區「1人限購2顆」被反嘲吃不起 , https://udn.com/news/story/7333/7020974?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:48:35 , udn , 台灣缺蛋、蛋價飆漲的「蛋蛋危機」，從雞蛋蔓延到鴨蛋，今（9）日《台灣鴨蛋價格創歷史新高》新聞登上大陸熱搜，大陸網友評論也... , https://udn.com/news/story/7333/7020974?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:48:56 , udn , 辦公室爆炸！阿富汗省長遇襲死亡 塔利班奪權來最高遇害官員 , https://udn.com/news/story/6809/7020892?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:49:06 , udn , 阿富汗官員表示，巴爾赫省的塔利班省長今天在辦公室遇襲死亡。他以對抗激進組織伊斯蘭國（IS）戰士聞名，成為塔利班2021年... , https://udn.com/news/story/6809/7020892?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:49:27 , udn , 連勝文稱2024願合作柯文哲 陳智菡：不排除合作可能 , https://udn.com/news/story/6656/7020970?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:49:37 , udn , 國民黨副主席連勝文今接受網路節目專訪，問及若2024年總統大選陷入三角督，國民黨是否考慮整合民眾黨主席柯文哲？連勝文說他... , https://udn.com/news/story/6656/7020970?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:49:58 , udn , 金管會總括申報制首家 國泰金將發300億主順位債 , https://udn.com/news/story/7239/7020962?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:50:08 , udn , 國泰金控（2882）今(9)日晚間公告，董事會決議，擬發行上限300億元主順位公司債，為金管會總括申報制度今年元旦上路以... , https://udn.com/news/story/7239/7020962?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:51:54 , udn , 辦公室爆炸！阿富汗省長遇襲死亡 神學士奪權來最高遇害官員 , https://udn.com/news/story/6809/7020892?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:52:05 , udn , 阿富汗官員表示，巴爾赫省的塔利班（或譯神學士）省長今天在辦公室遇襲死亡。他以對抗激進組織伊斯蘭國（IS）戰士聞名，成為塔利班2021年... , https://udn.com/news/story/6809/7020892?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:53:53 , udn , 2023全球自由報告：台灣亞洲第2 中國仍是嚴重侵害國 , https://udn.com/news/story/6809/7020944?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:54:04 , udn , 根據美國倡議團體「自由之家」公布的2023年全球自由報告，中國繼續保持全球最嚴重侵害個人自由國家的劣名。台灣的評分與去年... , https://udn.com/news/story/6809/7020944?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:54:24 , udn , 兩岸恢復10定期航點 華航擬優先復飛廣州、深圳 , https://udn.com/news/story/7266/7020977?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:54:35 , udn , 陸委會宣布恢復兩岸空運客運10個定期航班航點，10日起實施。中華航空今天表示，擬優先復飛廣州、深圳，長榮航空將先評估市場... , https://udn.com/news/story/7266/7020977?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:54:55 , udn , 上市櫃資安事件頻傳  金管會：未即時發重訊最重罰500萬 , https://udn.com/news/story/7239/7020987?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:55:06 , udn , 近期上市櫃公司資安事件頻傳，華航、和泰旗下iRent等爆發資安危機。金管會今表示，上市櫃公司若發生重大資安事件，應即時發... , https://udn.com/news/story/7239/7020987?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:55:26 , udn , 陸委會開放十航點  國台辦：有利於兩岸人員交流交往 , https://udn.com/news/story/7333/7020984?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:55:37 , udn , 針對陸委會表示，十日起恢復部分兩岸直航航點，大陸國台辦發言人馬曉光九日晚上表示，希望兩岸方面順應民意，盡快推動兩岸空中直... , https://udn.com/news/story/7333/7020984?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:55:57 , udn , 綠委爆「國民黨縣議員組織文件」 蔡清祥：請最高檢查明 , https://udn.com/news/story/7321/7020982?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:56:07 , udn , 民進黨立委鄭運鵬今天在立法院司法及法制委員會，指有爆料者提供「國民黨縣議員組織文件」等，並質疑投票所外有民眾持隱藏式攝影... , https://udn.com/news/story/7321/7020982?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:56:54 , udn , 兩岸觀光恢復 陸委會：關鍵在大陸先解除自由行禁令 , https://udn.com/news/story/7333/7020989?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:56:58 , udn , 台鴨蛋價格創歷史新高登陸熱搜 觀光區「1人限購2顆」被反嘲吃不到 , https://udn.com/news/story/122475/7020974?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:57:05 , udn , 陸委會9日宣布恢復包括深圳、廣州在內10個兩岸直航點，並預告將開放13個包機航點、清明節前開放小三通中轉，但對於陸客來台... , https://udn.com/news/story/7333/7020989?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:57:25 , udn , 火險、寵物險掀漲價潮 保險局：近年損率偏高所致 , https://udn.com/news/story/7239/7020978?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:57:29 , udn , 陽明配20元現金股利 部分董事：應該多配一點 , https://udn.com/news/story/7252/7020968?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:57:35 , udn , 立委關注火險、汽車第三人責任險及寵物險等均呈現漲價，金管會保險局表示，商業火險、汽車第三人責任險、寵物險等都因損失率偏高... , https://udn.com/news/story/7239/7020978?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:57:39 , udn , 陽明（2609）今天董事會通過股利案，5月股東會也提出獨董候選人，分別為前交通部長賀陳旦及政大教授黃智聰。今天陽明董事會有... , https://udn.com/news/story/7252/7020968?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:59:27 , udn , 兩岸恢復直航點「10+13」方案 民眾黨立委這麼說 , https://udn.com/news/story/123420/7020986?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:59:37 , udn , 陸委會新任副主委兼發言人詹志宏今下午宣布「恢復兩岸空運客運航點之規劃」。民眾黨團立院總召邱臣遠認為，除開放10個定期航班... , https://udn.com/news/story/123420/7020986?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:59:43 , udn , 華航運輸私菸遭桃園市府罰600萬元 上訴遭駁確定 , https://udn.com/news/story/7321/7020994?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:59:53 , udn , 2019年爆發總統府侍衛室走私9797條菸品案，桃園市政府依據財政部關務署台北關函附的通報資料，認為中華航空公司運輸私菸... , https://udn.com/news/story/7321/7020994?from=udn-ch1_breaknews-1-0-news
2023-03-09 19:59:58 , udn , 陸委會開放10航點  國台辦：有利於兩岸人員交流交往 , https://udn.com/news/story/123420/7020984?from=udn-ch1_breaknews-1-0-news
2023-03-09 20:02:15 , udn , 上市櫃資安事件頻傳 金管會：未即時發重訊最重罰500萬 , https://udn.com/news/story/7239/7020987?from=udn-ch1_breaknews-1-0-news
2023-03-09 20:02:43 , udn , 礁溪老爺酒店廚房冒煙 緊急疏散客人 , https://udn.com/news/story/7320/7021005?from=udn-ch1_breaknews-1-0-news
2023-03-09 20:02:45 , udn , 兩岸恢復「10+13」航點 民眾黨立委這麼說 , https://udn.com/news/story/123420/7020986?from=udn-ch1_breaknews-1-0-news
2023-03-09 20:02:53 , udn , 宜蘭礁溪老爺酒店，今天晚上傳出火警，疑似地下室排煙管過熱冒出濃煙，目前正緊急疏散客人，據了解，沒有人員受困。 , https://udn.com/news/story/7320/7021005?from=udn-ch1_breaknews-1-0-news
2023-03-09 20:05:43 , udn , 我方宣布兩岸恢復10直航點 府：有序交流是既定政策 , https://udn.com/news/story/6656/7021008?from=udn-ch1_breaknews-1-0-news
2023-03-09 20:05:53 , udn , 蔡英文總統最近多次提到希望兩岸恢復交流，陸委會今天公布「恢復兩岸空運客運航點之規畫」，採「10+13」方案，將於明天起開... , https://udn.com/news/story/6656/7021008?from=udn-ch1_breaknews-1-0-news
2023-03-09 20:06:44 , udn , 台股震盪下跌47點 法人：關注美就業及通膨數據 , https://udn.com/news/story/7251/7020991?from=udn-ch1_breaknews-1-0-news
2023-03-09 20:06:54 , udn , 台股今天在塑膠、紡織及鋼鐵等傳產類股走弱影響下，指數震盪下跌47.54點，收在15770.66點，成交值新台幣2520.... , https://udn.com/news/story/7251/7020991?from=udn-ch1_breaknews-1-0-news
2023-03-09 20:08:54 , udn , 交通亂卻不插隊？日本妹疑惑台人這特性超衝突 網揭內幕：怕丟臉 , https://udn.com/news/story/120911/7020920?from=udn-ch1_breaknews-1-0-news
2023-03-09 20:09:04 , udn , 台灣的「交通亂象」讓許多外國人不解，近日一位網友便分享，自己和日本妹子聊天時，對方對「台灣人不插隊路權觀念卻很差」這件事感到困惑，並表示「很難想像台灣能同時有這些特性」，網友們也紛紛議論交通亂象的真實原因。 , https://udn.com/news/story/120911/7020920?from=udn-ch1_breaknews-1-0-news
2023-03-09 20:09:25 , udn , 政治人物蹭熱度頻翻車 全民瘋國防究竟是利是弊？ , https://udn.com/news/story/10930/7021009?from=udn-ch1_breaknews-1-0-news
2023-03-09 20:09:35 , udn , 五角大廈安合局（DSCA）於華府時間3月1日公布新一波對台軍售，包括100枚F-16戰機使用的AGM-88B空對地反輻射飛彈。美國上次批准出售AGM-88是2017年，長期待在外交國防委員會的立委王定宇曾表示，美方已將飛彈免費升格為最新款AGM-88E，引發網友一陣「佛心價」歡呼。為何如今第二次出售，卻「倒退」回舊式B型彈？

答案是，根本沒有「出售E型彈」，更非免費升級。堂堂資深國會議員為何如此信口雌黃？說穿了是搶蹭新聞熱度，偷渡政治主張。進一步說，這幾年台灣社會對軍事相關議題的高度關注，堪稱「全民國防」。然而這種全民國防，對國防造成的影響到底是正面或負面？ , https://udn.com/news/story/10930/7021009?from=udn-ch1_breaknews-1-0-news
2023-03-09 20:09:56 , udn , 熱！中國大城市續飆高溫 均溫較往年升了10度 , https://udn.com/news/story/7332/7020785?from=udn-ch1_breaknews-1-0-news
