2023-04-01 00:02:40 , udn , 台灣申請加入CPTPP 陸外交部：堅決反對 , https://udn.com/news/story/7331/7071102?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:09:34 , udn , 學者：台灣符CPTPP高標準規範 應可比中國先加入 , https://udn.com/news/story/7238/7072279?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:09:44 , udn , 英國獲准加入CPTPP，外界看好台灣可循英國模式。學者認為，台灣申請入會可能受中國政治干擾，但台灣符合高標準貿易規範，且... , https://udn.com/news/story/7238/7072279?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:12:00 , udn , 聯準會理事：通膨展望已惡化 升息行動恐延長 , https://udn.com/news/story/6811/7072275?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:12:11 , udn , 美國聯邦準備理事會（Fed）的一名高層官員今天警告，美國通貨膨脹情況自今年初以來已經惡化，這可能導致聯準會打擊物價上漲的... , https://udn.com/news/story/6811/7072275?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:13:32 , udn , 遭求償2,580億美元 馬斯克尋求駁回狗狗幣訴訟 , https://udn.com/news/story/6811/7072342?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:13:43 , udn , 特斯拉執行長馬斯克促請美國法官駁回求償2,580億美元的詐騙官司，該訴訟指控他用金字塔騙局、支撐加密貨幣狗狗幣。 , https://udn.com/news/story/6811/7072342?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:15:00 , udn , 土耳其地震區肯德基無預警歇業 逾百災民頓失生計 , https://udn.com/news/story/6809/7072284?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:15:11 , udn , 土耳其2月強震重挫東南部11省，災民家園遭毀，生計困難。肯德基卻於近日宣布將退出災區，無預警解僱200多人。工會抨擊肯德... , https://udn.com/news/story/6809/7072284?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:15:12 , udn , 廣州4月起直飛台北航班數量 預計恢復到2019年同期80%以上 , https://udn.com/news/story/7332/7072242?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:18:01 , udn , 俄羅斯參謀總長任侵烏指揮官80天 英國情報：戰果微不足道 , https://udn.com/news/story/122663/7072346?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:18:12 , udn , 俄羅斯侵略烏克蘭的戰爭持續進行，英國國防部發布每日情報公告指出，俄國參謀總長格拉西莫夫出任侵烏作戰指揮官80天後，俄軍在... , https://udn.com/news/story/122663/7072346?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:24:00 , udn , 雪山今降「4月雪」畫面美翻 氣象局曝原因 , https://udn.com/news/story/7266/7072356?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:24:10 , udn , 今天為清明連假首日，各地天氣偏涼有雨，有山友拍到雪山主峰降下「4月雪」，中央氣象局表示，雖然今天氣溫沒有前陣子寒冷，但華... , https://udn.com/news/story/7266/7072356?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:24:31 , udn , 中職／冠軍戒鑲真鑽！保持三連霸渴望 助總給出解答 , https://udn.com/news/story/7001/7072353?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:24:41 , udn , 去年球季完成二連霸，中信兄弟隊當開幕戰地主，賽前也從中國信託慈善基金會董事長辜仲諒手中領到冠軍戒，要挑戰三連霸如何維持「... , https://udn.com/news/story/7001/7072353?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:27:01 , udn , 遛狗途中驚遇熊襲！日女頭部及大腿被咬成重傷 送醫意識清楚 , https://udn.com/news/story/6812/7072332?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:27:12 , udn , 日本北海道一名女性今天到厚岸町遛狗時遭熊襲，頭腳受到嚴重咬傷送醫但意識清楚，目前熊已不知去向，警方等單位持續警戒，也呼籲... , https://udn.com/news/story/6812/7072332?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:30:02 , udn , 彈琴超過一世紀！法國108歲人瑞「每天練4小時」 心境常保年輕 , https://udn.com/news/story/6810/7072206?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:30:12 , udn , 法國鋼琴家柯列特．馬茲（Colette Maze）生於1914年6月，已經彈鋼琴超過一世紀，且持續在社群媒體上吸引數以千... , https://udn.com/news/story/6810/7072206?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:30:33 , udn , 雲南巧家縣禁「髒車入城」 挨轟圖利洗車場 , https://udn.com/news/story/7332/7072021?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:30:43 , udn , 雲南省巧家縣日前發布通告稱，該縣空氣質量曾連兩年排名倒數第一，特此禁止「髒車」行駛城區道路，必要時依法處罰。通告引發不少... , https://udn.com/news/story/7332/7072021?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:42:01 , udn , 遭中國網路安全審查 美光：積極溝通並全力配合 , https://udn.com/news/story/6811/7072352?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:42:12 , udn , 中國網信辦對美國半導體大廠美光（Micron）產品啟動網路安全審查，美光今天表示，正積極與網信辦溝通並全力配合，以確保產... , https://udn.com/news/story/6811/7072352?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:42:32 , udn , 中職／例行賽洲際棒球場開打 盧秀燕3句話祝中信兄弟3連霸 , https://udn.com/news/story/7001/7072371?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:42:43 , udn , 中華職棒34年例行賽今在台中洲際棒球場開打，由去年冠軍台中地主隊中信兄弟迎戰樂天桃猿，湧入逾萬名球迷力挺。台中市長盧秀燕... , https://udn.com/news/story/7001/7072371?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:43:03 , udn , 金牌教練被爆長年性侵女學生 遭解聘、國家教練停權 , https://udn.com/news/story/7317/7072370?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:43:14 , udn , 台灣體壇知名N姓教練驚傳長期性侵體育隊上未成年女學生，該名教練一審被法院判決2年3個月。該名教練是國家隊級教練，曾帶隊征... , https://udn.com/news/story/7317/7072370?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:45:00 , udn , 台灣祭再掀4月墾丁瘋音樂熱   首日吸上萬樂迷南下朝聖 , https://udn.com/news/story/7327/7072383?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:45:10 , udn , 屏東縣政府延續墾丁春吶火苗打造的獨立音樂品牌「台灣祭」，1至3日在墾丁大灣遊憩區5個舞台從白天嗨唱到晚上，首日由金曲及金... , https://udn.com/news/story/7327/7072383?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:45:31 , udn , 中職／賺到！陳晨威漏踩壘包 福來喜失誤倒帶收回 , https://udn.com/news/story/7001/7072382?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:45:41 , udn , 中華職棒開幕戰出現特殊情況，中信兄弟隊捕手福來喜原本暴傳二壘的失誤，因陳晨威漏踩壘包變出局，反而失誤回收不算，中職紀錄組... , https://udn.com/news/story/7001/7072382?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:46:02 , udn , 拜會日本仙台市長 黃偉哲也參訪地震遺跡荒濱小學校 , https://udn.com/news/story/7326/7072379?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:46:12 , udn , 台南直航仙台包機今天首航，台南市長黃偉哲率市府團隊前往仙台市府，拜會郡和子市長並參訪東日本大地震遺跡之一的荒濱小學校，以... , https://udn.com/news/story/7326/7072379?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:48:01 , udn , 影／高雄山區下雨了 農民開心喊「天降甘霖」 , https://udn.com/news/story/7327/7072384?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:48:12 , udn , 高雄久旱不雨，今天下午桃源、那瑪夏等山區原民部落紛紛下雨，旗山、楠梓等地也出現毛毛雨，雖然雨勢不大，不過高雄用水吃緊，居... , https://udn.com/news/story/7327/7072384?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:49:33 , udn , 率市府團隊至日本 黃偉哲拜會仙台市長、參訪荒濱小學校 , https://udn.com/news/story/7326/7072379?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:51:00 , udn , 涉嫌詐騙…陸流亡富商郭文貴謀求保釋 提案總額達2500萬美元 , https://udn.com/news/story/6809/7072360?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:51:10 , udn , 根據郭文貴律師團隊3月31日向曼哈頓聯邦法院提交的保釋申請文件，郭文貴提出了一項總額高達2500萬美元的保釋方案，其中包括500萬美元的現金以及其他資產；如果獲得保釋，他將在其妻位於康涅狄格州的住所進行監視居住並接受軟禁... , https://udn.com/news/story/6809/7072360?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:52:01 , udn , 台灣祭再掀4月墾丁瘋音樂熱 首日吸上萬樂迷南下朝聖 , https://udn.com/news/story/7327/7072383?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:57:00 , udn , 國道南向明繼續塞！7大地雷路段出爐 國5預計塞到深夜 , https://udn.com/news/story/7266/7072393?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:57:10 , udn , 今天為清明連假首日，各地國道均出現嚴重壅塞。高速公路局預估，明天南向交通量為平日1.4倍，共有7大易壅塞路段，其中國5南... , https://udn.com/news/story/7266/7072393?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:57:31 , udn , 對川普在她產後出軌的憤怒揮之不去 梅蘭妮亞轉向表態支持 , https://udn.com/news/story/6813/7072388?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:57:41 , udn , 美國前總統川普因成人片影星丹尼爾斯封口費案，經過紐約市曼哈頓大陪審團投票表決，成了史上首位面臨刑事告訴的美國現任或前任總... , https://udn.com/news/story/6813/7072388?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:59:34 , udn , 中職／賺到！陳晨威漏踩壘包 福來喜失誤「倒帶收回」 , https://udn.com/news/story/7001/7072382?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:00:31 , udn , 川普在她產後與豔星出軌！梅蘭妮亞怒火攻心仍轉向表態支持 , https://udn.com/news/story/6813/7072388?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:06:02 , udn , 愚人節英國麥當勞推「麥樂雞靴」　《太陽報》大開哈利王子玩笑 , https://udn.com/news/story/6810/7072394?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:06:12 , udn , 4月1日是一年一度的愚人節，外國多家企業趁機大開玩笑，麥當勞在社交網站宣傳「新產品」麥樂雞靴（McNugget Boot），也有《太陽報》拿英國王室的哈利王子與梅根夫婦開玩笑，刊文指兩人將推出新電子遊戲，任務是逃離白金漢宮。 , https://udn.com/news/story/6810/7072394?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:16:31 , udn , 連假超跑抵嘉義！400公尺「直線」秀、辣模讓車迷大飽眼福 , https://udn.com/news/story/7326/7072386?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:16:41 , udn , 嘉義市商圈文化協會與台灣觀光旅遊聯盟總會共同主辦的「第二屆超跑抵嘉」，今天下午於文化路舉行，超跑活動吸引連續假日人潮，為... , https://udn.com/news/story/7326/7072386?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:17:32 , udn , 影／「快600天沒下雨了」高雄山區今飄雨 居民開心喊：天降甘霖 , https://udn.com/news/story/7327/7072384?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:18:01 , udn , 中職／放棄二刀流專心練野手 宋晟睿：很好的選擇 , https://udn.com/news/story/7001/7072331?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:18:12 , udn , 中職中信兄弟宋晟睿本季首度開季一軍出發，他今年春訓與球團討論之後，決定放棄「二刀流」，專心練野手，他今天直言是「很好的選... , https://udn.com/news/story/7001/7072331?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:26:50 , udn , 醫師查健保資訊保病人用藥安全 健保署卻發文提醒這點 , https://udn.com/news/story/7314/7072422?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:27:01 , udn , 近日有醫師抱怨，想了解病人有無重複用藥，且不想重複開藥給病患，又避免被健保署核刪藥價，因此到健保雲端資訊查詢系統了解病患... , https://udn.com/news/story/7314/7072422?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:27:21 , udn , 美民主黨參議員費特曼憂鬱症出院 4月中重返議會 , https://udn.com/news/story/6813/7072397?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:27:32 , udn , 美國民主黨聯邦參議員費特曼的辦公室今天表示，數週前住院治療憂鬱症的費特曼已經出院，並且將於4月中旬返回參議院工作 , https://udn.com/news/story/6813/7072397?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:33:01 , udn , 106歲「國寶奶奶」登時尚雜誌 菲律賓刺青師成最年長封面人物 , https://udn.com/news/story/6812/7072407?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:33:12 , udn , 菲律賓版「時尚雜誌」（Vogue Philippines）透露，4月封面人物是菲國部落紋身藝術家舫歐（Apo Whang... , https://udn.com/news/story/6812/7072407?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:33:32 , udn , 中職／兄弟開幕戰18395人史上第四 收入有望破千萬 , https://udn.com/news/story/7001/7072428?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:33:43 , udn , 中華職棒今天在洲際棒球場上演開幕戰，中信兄弟隊與樂天桃猿隊之戰吸引人潮，18395人進場雖未能達成2萬人滿場紀錄，但已是... , https://udn.com/news/story/7001/7072428?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:36:00 , udn , 出院獲群眾鼓掌致意 教宗方濟各笑稱「我還活著」 , https://udn.com/news/story/6809/7072426?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:36:10 , udn , 高齡86歲的天主教教宗方濟各3天前住進羅馬一間醫院治療支氣管炎，他今天出院返回教廷前神情輕鬆地告訴記者，「我沒有害怕，我... , https://udn.com/news/story/6809/7072426?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:36:31 , udn , 新竹體育館今起一連3周開打SBL、WSBL 高虹安受邀開球 , https://udn.com/news/story/7003/7072429?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:36:41 , udn , 2023年第20屆SBL暨第18屆WSBL超級籃球聯賽今天起在新竹市立體育館展開為期3周賽程。首場賽事由台灣銀行對上彰化... , https://udn.com/news/story/7003/7072429?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:39:32 , udn , 籃球／新竹體育館今起一連3周開打SBL、WSBL 高虹安受邀開球 , https://udn.com/news/story/7003/7072429?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:40:33 , udn , 中職／兄弟開幕戰1萬8395人史上第四 收入有望破千萬 , https://udn.com/news/story/7001/7072428?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:40:43 , udn , 中華職棒今天在洲際棒球場上演開幕戰，中信兄弟隊與樂天桃猿隊之戰吸引人潮，1萬8395人進場雖未能達成2萬人滿場紀錄，但已是... , https://udn.com/news/story/7001/7072428?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:42:02 , udn , PLG／楊敬敏關鍵三分球加致命判決 國王賞領航猿7連敗 , https://udn.com/news/story/7003/7072439?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:42:12 , udn , 在本周率先搶下PLG本季首張季後賽門票後，新北國王隊今天在主場遭遇近期苦吞6連敗的桃園璞園領航猿隊，先是靠著第4節曼尼高... , https://udn.com/news/story/7003/7072439?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:44:34 , udn , 心軟卻換來惡意的刁難？醫師查病歷卻被要求保護個資 健保署回應了 , https://udn.com/news/story/7266/7072422?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:48:01 , udn , 高雄婦一聽拒測得罰18萬 答應酒測連吹10次卻進警局 , https://udn.com/news/story/7321/7072451?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:48:12 , udn , 張姓婦人前天凌晨騎機車行經高雄鳳山區一處路口，因未戴安全帽被警網攔下，警方聞到她身上有酒味，張死鴨子嘴硬否認有喝，結果感... , https://udn.com/news/story/7321/7072451?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:48:32 , udn , 海軍旭海艦中士上廁所昏迷　裝葉克膜搶救無效拔管過世 , https://udn.com/news/story/7320/7072452?from=udn-ch1_breaknews-1-0-news
2023-04-01 20:48:43 , udn , 海軍151艦隊所屬旭海艦昨在基隆外海執行任務時，林姓中士上廁所時，突然昏迷失去意識，單位幹部發現後，隨即將林後送到三軍總... , https://udn.com/news/story/7320/7072452?from=udn-ch1_breaknews-1-0-news
