2023-04-14 00:00:05 , udn , 融合客家精神與法料神髓 「CEO 1950」春季新菜登場 , https://udn.com/news/story/7270/7096920?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:07:33 , udn , 環評法三讀通過「龍崎條款」 黃偉哲稱：台南的勝利 , https://udn.com/news/story/7326/7098693?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:07:38 , udn , 皮尤研究中心（Pew Research Center）發布的報告指出，美國近三分之一已婚婦女的薪水和丈夫一樣高；另有16... , https://udn.com/news/story/6811/7098755?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:18:04 , udn , 中職／吳俊杰因壓力先發出狀況 葉總相信會愈來愈好 , https://udn.com/news/story/7001/7098725?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:18:15 , udn , 中職味全龍隊昨天將投手吳俊杰降二軍，今天則拉上捕手林辰勳，談到吳俊杰上一場先發2.1局失5分，教頭葉君璋今天表示，主要是... , https://udn.com/news/story/7001/7098725?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:18:35 , udn , 金馬澎聯盟拜會張景森提3建議  為離島三縣發聲 , https://udn.com/news/story/7327/7098778?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:18:46 , udn , 金馬澎聯盟昨日在理事長黃獻平率領下拜訪行政院政務委員張景森，向張景森提出請願書，提3訴求，包括成立「金馬澎發展委員會」、... , https://udn.com/news/story/7327/7098778?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:19:06 , udn , 公有市場爆自治會溢收電費攤商怒 議員批：市場處失職 , https://udn.com/news/story/7323/7098776?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:19:17 , udn , 日前周刊爆出北市某公有市場自治會電費溢受，市場處事後才向各市場索取近6期電費資料，讓攤商相當不滿。北市議員洪婉臻今在議會... , https://udn.com/news/story/7323/7098776?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:19:37 , udn , 王世堅收「陳時中與導盲犬」畫作 1舉動酸何志偉：不會丟在地上 , https://udn.com/news/story/123307/7098774?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:19:48 , udn , 去年九合一選戰時，民進黨台北市長候選人陳時中出席活動創作的一幅人像砂畫照，遭棄置立法院回收區，民進黨團緊急調閱監視器，發... , https://udn.com/news/story/123307/7098774?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:20:08 , udn , 美通膨降溫股匯同慶 新台幣升3.1分收30.465元 , https://udn.com/news/story/7239/7098765?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:20:18 , udn , 美國通膨降溫，加深市場對聯準會（Fed）升息循環進入尾聲的預期，台灣股匯市同步歡慶，新台幣兌美元今天收盤收30.465元... , https://udn.com/news/story/7239/7098765?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:21:03 , udn , 道交條例三讀 提案立委邱臣遠將持續追蹤 , https://udn.com/news/story/6656/7098788?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:21:13 , udn , 立法院今天三讀通過道路交通管理處罰條例部分條文修正案，民眾黨立法院黨團總召邱臣遠呼籲，政府應從工程面、教育面及執法面，三... , https://udn.com/news/story/6656/7098788?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:21:34 , udn , 香蕉裡看見世界最長蜘蛛 男子嚇壞：裡面還有卵 , https://udn.com/news/story/7470/7098225?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:21:44 , udn , 買香蕉送「寵物」？英國一名男子到量販店採購，回到家才發現購買的一串香蕉裡送了一隻超大的蜘蛛，讓他嚇得目瞪口呆。 , https://udn.com/news/story/7470/7098225?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:30:16 , udn , 北部將有零星春雨 中南部解渴仍要等梅雨季 , https://udn.com/news/story/7314/7098800?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:30:26 , udn , •中央氣象局表示，明天鋒面通過迎來春雨，北部及東北部地區有短暫陣雨或雷雨有一波雨勢，但僅影響一天，周日天氣就會穩定，下周三（19日）另一波鋒面通過將再帶來短暫雨或雷雨。氣象預報員林定宜表示，這兩波鋒面主要為中部以北帶來水氣，越北越明顯，但雨勢普遍不大。中南部地區旱象需仰賴持續性降雨，預計要等到5月中至6月中的梅雨季，西南風帶來的水氣可望為中南部帶來較強的豪大雨。溫度方面，林定宜表示，明天北部、東北部地區轉涼，高溫約會下降5、6度，周日清晨稍涼，白天溫度就會回升。 , https://udn.com/news/story/7314/7098800?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:32:18 , udn , 華紙「全紙回收紙容器」打入知名連鎖早餐 股價狂飆 , https://udn.com/news/story/7252/7098781?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:32:29 , udn , 華紙（1905）在地生產的「全紙回收紙容器」，打入連鎖早餐紙器供應鏈。華紙表示，自5月起攜手中游紙器廠、下游早餐店，打造... , https://udn.com/news/story/7252/7098781?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:42:14 , udn , 蝦皮購物賣家成交手續費5/1調漲！網友怒：「太誇張」 , https://udn.com/news/story/7270/7098833?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:42:24 , udn , 蝦皮購物宣布站上賣家成交手續費將於5月1日調漲！根據蝦皮購物表示，為持續優化平台環境、提升台灣電商市場質量，自5月1日凌... , https://udn.com/news/story/7270/7098833?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:42:45 , udn , 姪女來電借錢30萬買名牌包　她匯款遇警氣炸罵瘋女人 , https://udn.com/news/story/7321/7098832?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:42:55 , udn , 66歲王姓婦人接到姪女Line電話，對方佯稱要購買30萬的名牌包，因怕爸媽知道，轉而向姑姑求救，王婦因從小看著姪女長大，... , https://udn.com/news/story/7321/7098832?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:43:16 , udn , 【專家之眼】黃牛票，管不管？ , https://udn.com/news/story/7314/7098824?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:43:26 , udn , 日前立法院舉辦了一場「如何有效杜絕黃牛炒作票券歪風之法制及行政作為精進方向」公聽會，針對近年來屢次發生演唱會門票被不當手... , https://udn.com/news/story/7314/7098824?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:43:47 , udn , 偏鄉學童登張惠妹演唱會舞台圓夢 國泰世華《大樹計畫》號召民眾響應 , https://udn.com/news/story/7266/7098823?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:43:57 , udn , 國泰世華CUBE「aMEI ASMR世界巡迴演唱會」高雄場本週末進入最後壓軸高潮，每場演出都帶給歌迷不同驚喜的張惠妹，1... , https://udn.com/news/story/7266/7098823?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:44:18 , udn , 雲端發票中獎！他衝超商印卻跑出「白紙」 網曝救回獎金方法 , https://udn.com/news/story/120912/7098244?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:44:28 , udn , 隨著環保意識抬頭，越來越多人偏好使用電子發票，不僅可以減少紙張使用，還可以輕鬆透過App對獎。不過，一名網友到超商列印中獎的雲端發票，結果竟然印出一張白紙，當下也不清楚究竟該如何處理，而貼文曝光後也掀起討論，有網友提出解決辦法。 , https://udn.com/news/story/120912/7098244?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:44:49 , udn , 色姨丈掏生殖器想硬上 強壓外甥女稱「一下下就好」 , https://udn.com/news/story/7317/7098822?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:44:59 , udn , 台中1名姨丈趁外甥女借住時伸鹹豬手亂摸稱「妳下面流口水」，對方多次拒絕他竟還稱「一下下就好」並掏出生殖器想硬上，少女奮力... , https://udn.com/news/story/7317/7098822?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:45:06 , udn , 公司年會抽到驚喜大獎！男爽中「365天有薪假」 全場狂勸折現 , https://udn.com/news/story/7335/7098366?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:45:16 , udn , 大部分公司行號都會舉辦尾牙或春酒，其中「抽獎活動」往往是現場員工最期待的環節。中國大陸廣東省深圳市，竟有一名管理階級的男員工抽中「365天帶薪假期」大獎，但好消息曝光後，不少網友紛紛狂勸他折現，「你帶薪休一年，工作絕對沒了」。 , https://udn.com/news/story/7335/7098366?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:45:20 , udn , 彰監自主監外作業受刑人朱漢宗脫逃 判決出爐 , https://udn.com/news/story/7321/7098820?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:45:30 , udn , 彰化監獄自主監外作業的受刑人朱漢宗，今年3月13日從作業協力工廠趁機逃跑，檢警24小時內逮捕回籠。彰化地院簡易判決，依脫... , https://udn.com/news/story/7321/7098820?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:45:37 , udn , 印尼爪哇島外海發生規模7.0強震 當局排除海嘯可能性 , https://udn.com/news/story/6809/7098805?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:45:47 , udn , 美國地質調查所（USGS）資料指出，印尼爪哇島（Java Island）北方海域今天下午發生規模7.0強震，當局已經排除... , https://udn.com/news/story/6809/7098805?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:45:51 , udn , 調查局昔日緝毒英雄遭收押 被查出要求銷毀詢問光碟滅證 , https://udn.com/news/story/7321/7098821?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:46:01 , udn , 有「緝毒英雄」稱號澎湖縣調查站組長陳麒元，因涉嫌透過職務收受毒品案受刑人家屬賄賂，昨天被檢方搜索並聲押，因陳始終不願吐實... , https://udn.com/news/story/7321/7098821?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:46:08 , udn , 購入34噸牛樟木被疑竊取扣10多年 男子告贏林管處領回 , https://udn.com/news/story/7320/7098834?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:46:18 , udn , 有盜伐牛樟木前科的花蓮詹姓男子，將重達34噸牛樟木放在其承租的卓溪鄉國有地，10多年前被相關單位懷疑非法竊取，木材遭查扣... , https://udn.com/news/story/7320/7098834?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:46:22 , udn , 外資買超台股逾149億 敲進金融股、提款軍工股 , https://udn.com/news/story/7251/7098806?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:46:32 , udn , 台股今天大漲逾124點，收復15900點關卡、盤中更朝「萬六」關卡靠攏，外資今天再度轉買，買超台股逾新台幣149億元，主... , https://udn.com/news/story/7251/7098806?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:46:53 , udn , 25歲台灣服裝設計師 挺進國際新銳設計師大獎勇奪冠軍 , https://udn.com/news/story/7270/7098816?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:47:03 , udn , 25歲台灣服裝設計師梁宗琳擅長前衛男裝設計，在學期間即創立個人服裝品牌「Club Mad生氣俱樂部」，她日前以「城市難民... , https://udn.com/news/story/7270/7098816?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:47:09 , udn , 誆騙借30萬買名牌包 婦匯款遇警點醒怒罵假姪女：瘋女人 , https://udn.com/news/story/7321/7098832?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:54:03 , udn , 紐時：國民兵洩密案凸顯小兵也能接觸  機密都不機密了 , https://udn.com/news/story/6811/7098844?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:54:13 , udn , 美國聯邦調查局（FBI）探員13日逮捕麻薩諸塞州空軍國民兵1等兵（A1C）泰謝拉，聯邦當局認為，他和美國最近外洩大量機密... , https://udn.com/news/story/6811/7098844?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:54:34 , udn , 台中「烏龍槍擊案」都是逃逸移工 警逮2嫌、2嫌在逃 , https://udn.com/news/story/7320/7098841?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:54:44 , udn , 台中市太平區永豐路前天傳出的「烏龍槍擊案」，38歲越南籍楊姓移工當街遭4人追打，民眾看到地上還掉落BB彈，誤以為槍擊案報... , https://udn.com/news/story/7320/7098841?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:57:05 , udn , 紐時：國民兵洩密案凸顯小兵也能接觸 機密都不機密了 , https://udn.com/news/story/6813/7098844?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:14:53 , udn , 小米被列入戰爭資助者名單 烏克蘭國家預防腐敗局發聲明 , https://udn.com/news/story/122663/7098851?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:15:03 , udn , 烏克蘭國家預防腐敗局（NAZK）在4月13日發布聲明說，將小米列入名單，不僅僅是因為該公司在俄軍全面入侵烏克蘭後依然堅持在俄羅斯境內運營，而且「依然在那個恐怖主義國家成為智能手機銷量領軍者」。「在俄羅斯轟炸和平的烏克蘭城市時... , https://udn.com/news/story/122663/7098851?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:15:24 , udn , 東京近郊「小江戶」 老街、古寺、絕美花筏 小旅行首選 , https://udn.com/news/story/7270/7098872?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:15:34 , udn , 真的像一趟穿越時空的旅行。老街、古寺、櫻花滿開的的河道與花筏，穿著和服的男女掩面微笑走來，這裡是「小江戶川越」，從池袋出... , https://udn.com/news/story/7270/7098872?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:15:55 , udn , 我抗議 陸才縮短禁航時間？真相有一點狐假虎威 , https://udn.com/news/story/6656/7098870?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:16:05 , udn , 中國大陸發布航太作業訊息，封閉台北飛航情報區往北向之所有航路3天，交通部12日發布新聞稿，指出經我方「抗議」後，禁航時間縮短到27分鐘，這番話引起各方質疑，我方是透過什麼管道抗議？如果有管道，大陸商務部宣布對台灣啟動貿易壁壘調查，是不是也能去「抗議」一下，事實上才不是交通部抗議有功，而是台北飛航情報區扮演了重要航路角色。 , https://udn.com/news/story/6656/7098870?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:16:26 , udn , 高球／台日韓睦鄰盃 日本完成大滿貫台灣獲女團第二 , https://udn.com/news/story/7005/7098864?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:16:36 , udn , 第20屆台日韓睦鄰盃高球隊際錦標賽，14日在老淡水球場隆重閉幕，日本隊勇冠三軍，包辦男、女個人及團體四座冠軍，締造大滿貫，我國選手也在決勝輪破繭而出，由林士軒與黃亭瑄分別以69及71桿，寫下男、女當日 , https://udn.com/news/story/7005/7098864?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:16:57 , udn , 影／「青草伯」工房被惡火吞噬 癱坐路旁憂無法再奉茶 , https://udn.com/news/story/7320/7098869?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:17:07 , udn , 嘉義縣大林慈濟醫院旁，一處熬煮青草茶「工房」今天中午起火燃燒，面積約200坪工房全都付之一炬，88歲「青草伯」鄒清山聽聞... , https://udn.com/news/story/7320/7098869?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:17:28 , udn , 美遠距工作潮流有助身障人士就業 , https://udn.com/news/story/6811/7098866?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:17:38 , udn , 新冠疫情所掀起的遠距工作潮流，使去年身障人士的就業率攀上歷史新高，顯示排除了通勤的舟車勞頓後，有助於身障人士擴大就業。 , https://udn.com/news/story/6811/7098866?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:17:59 , udn , 澳洲最大養老基金 在紐約倫敦徵才 , https://udn.com/news/story/6811/7098865?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:18:09 , udn , 澳洲最大養老基金AustralianSuper正大舉招兵買馬，以在紐約和倫敦增加人力，推動在全球的擴張。 , https://udn.com/news/story/6811/7098865?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:18:30 , udn , 印尼參考股市結構 改善加密幣交易 , https://udn.com/news/story/6811/7098862?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:18:40 , udn , 印尼政府正在參考股票市場結構來改善加密幣交易模式，盼在加密貨幣交易所FTX轟然倒塌引發市場震盪後，減輕這類事件所帶來的風險。 , https://udn.com/news/story/6811/7098862?from=udn-ch1_breaknews-1-0-news
2023-04-14 20:19:01 , udn , 萊雅繼承人 強化投資公司陣容 , https://udn.com/news/story/6811/7098857?from=udn-ch1_breaknews-1-0-news
