2023-03-22 00:05:37 , udn , 「海水煉金」5年前台中沒成 今年將在大陸成真？ , https://udn.com/news/story/7331/7047525?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:05:03 , udn , 因疫情延期一年的杭州亞運將於9月23日開幕，亞運和亞帕運總共56座競賽場館已全數竣工，其中紹興棒壘球體育文化中心和紹興柯... , https://udn.com/news/story/7005/7049316?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:08:46 , udn , NBA／是否長留塞爾蒂克？布朗語帶保留引猜測 , https://udn.com/news/story/7002/7049328?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:08:57 , udn , 明星後衛布朗（Jaylen Brown）效力塞爾蒂克多年，將在明年投入自由市場，成為完全自由球員。不過，布朗在日前受訪時含糊的回應，讓外界猜測他是否會長留波士頓。

由於布朗在2019年，與塞爾蒂 , https://udn.com/news/story/7002/7049328?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:09:17 , udn , 國防部想作戲都不到位 黃埔精神蒙塵豈非自找？ , https://udn.com/news/story/6656/7049337?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:09:28 , udn , 古今中外都有標語口號，然而它們除了宣揚正面價值，其實也暗含「缺什麼補什麼」的不堪意義。上位者耳提面命，要求眾人背誦如流，往往就代表該方面有所欠缺：例如政黨領袖標榜團結，背後必然是彼此各懷鬼胎；呼籲整齊清潔守公德心，原因是不夠整潔與缺乏公德；海軍來台後喊出「四海一家」，正是懲於大陸時期派系鮮明對立。 , https://udn.com/news/story/6656/7049337?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:09:48 , udn , 公園垃圾滿地遭批無心市政 新北市府：勿政治操作惡意攻擊 , https://udn.com/news/story/7323/7049334?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:09:59 , udn , 新北市鶯歌區古鐘樓公園遭議員卓冠廷批評滿地垃圾無人清理，市議員顏蔚慈批評，新北市長侯友宜第2任市長任期未滿百天，就有媒體... , https://udn.com/news/story/7323/7049334?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:10:19 , udn , 沒人選？繁星一階校排26%上醫學系 台大網友勸：要追上很辛苦 , https://udn.com/news/story/6925/7049221?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:10:30 , udn , 近年來受少子化影響，大專院校調升個人申請、繁星入學名額，搶才大戰提前開打。一名網友在Dcard發文，分享輔仁大學醫學系繁星第一階段篩選結果... , https://udn.com/news/story/6925/7049221?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:10:50 , udn , 經典賽／日本奪冠 日人搶號外網路高價拍賣 , https://udn.com/news/story/10785/7049298?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:11:00 , udn , 日本隊今天在世界棒球經典賽（WBC）擊敗美國隊奪隊史第3冠，日媒報導「列島熱狂」，多家報社等在街頭贈送號外，民眾爭相恐後... , https://udn.com/news/story/10785/7049298?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:11:21 , udn , 外資買超262.59億 買超台積電2.96萬張居冠 , https://udn.com/news/story/7251/7049321?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:11:31 , udn , 台股今（22）日開高走高，收15,760.46點，上漲247.01點，外資買超高達262.59億元，統計外資買超個股發現... , https://udn.com/news/story/7251/7049321?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:11:46 , udn , 小心！旅客不得帶加熱菸入境 違反最高罰500萬元 , https://udn.com/news/story/7266/7049342?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:11:57 , udn , 新修訂的「菸害防制法」今正式上路，即起全面禁止電子煙，加熱菸則必須通過「指定菸品健康風險評估審查辦法」，才可合法上市。財... , https://udn.com/news/story/7266/7049342?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:12:17 , udn , 台灣學生科研非凡 歐洲、非洲科展告捷勇奪金銀牌 , https://udn.com/news/story/6898/7049341?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:12:22 , udn , 田徑／南投國際8國撐竿跳賽 泰國鳥人稱王、美國女選手封后 , https://udn.com/news/story/7005/7049322?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:12:28 , udn , 台灣學生本月參加義大利科學展覽會(I giovani e le scienze)以及突尼西亞國際工程與科技節(I-FES... , https://udn.com/news/story/6898/7049341?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:12:48 , udn , 侯友宜是否受徵召選總統 新北議會恐爆藍綠攻防 , https://udn.com/news/story/123307/7049329?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:12:59 , udn , 國民黨總統選舉提名人選將採徵召，新北市長侯友宜呼聲高，新北市議會4月將召開定期會，民進黨團表示，議員磨刀霍霍，要凸顯侯已... , https://udn.com/news/story/123307/7049329?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:17:47 , udn , 蔣萬安上任首件都更代拆案 不同意戶發聲直呼不合理 , https://udn.com/news/story/7323/7049361?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:17:58 , udn , 台北市政府今完成文山區木柵段公辦都更案的代拆作業，市長蔣萬安指出，絕大多數同意戶都已遷移且希望盡速回到原本家園，市府站在... , https://udn.com/news/story/7323/7049361?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:18:18 , udn , 誰掉腦袋？桃園警破地下兵工廠 驚見大批國造制式槍彈 , https://udn.com/news/story/7315/7049363?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:18:29 , udn , 桃園龜山警分局與保二總隊，今天在桃園市龜山區破獲一處兵工廠，驚見大批疑制式軍火，據本報掌握，其中包括國造5.56 公厘T... , https://udn.com/news/story/7315/7049363?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:18:49 , udn , 經典賽／日本封王 專家估算經濟效益600億日圓 , https://udn.com/news/story/10785/7049346?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:19:00 , udn , 日本隊今天在世界棒球經典賽（WBC）冠軍戰以3比2力克美國隊，拿下隊史第3冠。專家推估，日本隊封王創造的經濟效益高達60... , https://udn.com/news/story/10785/7049346?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:19:20 , udn , 打壓中國半導體產業發展美國再出招 陸痛批：科技封鎖 , https://udn.com/news/story/7331/7049359?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:19:30 , udn , 為圍堵中國大陸半導體產業發展，美國商務部發布最新規定，要求獲美國政府補貼的企業，今後10年在中國等部分國家進行擴大半導體... , https://udn.com/news/story/7331/7049359?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:19:51 , udn , 小學生跟流行…教室堆滿「奢華水瓶」 師傻眼：學校快保險！ , https://udn.com/news/story/6812/7049109?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:20:01 , udn , 小孩跟流行讓家長超頭痛！據外媒報導，近期一款水瓶在英國小學蔚為風潮，但因價格不斐，許多家長都氣炸，也讓老師們很傻眼。... , https://udn.com/news/story/6812/7049109?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:20:37 , udn , 寶可夢加傲樂全新Rush系列登場 體驗會試玩送限量卡匣 , https://udn.com/news/story/7266/7049372?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:20:47 , udn , 在台上市僅1年多，在全台包含離島快速拓點超過750處、累積超過10萬名以上玩家，更創下5,000萬張以上的卡匣銷售的《P... , https://udn.com/news/story/7266/7049372?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:21:08 , udn , 棒球／辜仲諒主持亞棒總會議 確認U18亞青賽明年在台灣 , https://udn.com/news/story/7001/7049375?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:21:18 , udn , 亞洲棒球總會（Baseball Federation of Asia）上周於日本東京召開今年上半年執行委員會議，由亞洲棒... , https://udn.com/news/story/7001/7049375?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:21:39 , udn , 經典賽／日本奪冠 日政府發言人：帶給國民勇氣與感動 , https://udn.com/news/story/10785/7049347?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:21:49 , udn , 日本武士隊在世界棒球經典賽（WBC）擊敗美國隊奪得冠軍，時隔14年第3度奪冠，日本政府發言人、官房長官松野博一表示，日本... , https://udn.com/news/story/10785/7049347?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:22:10 , udn , 領到6000元快去換冷氣！家電汰舊換新額度已用近3成 , https://udn.com/news/story/7238/7049368?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:22:20 , udn , 政府普發現金6000元今（22）日開放上網登記，經濟部同時提醒，「住宅家電汰舊換新節能補助」冷氣、冰箱每台補助3000元... , https://udn.com/news/story/7238/7049368?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:23:35 , udn , 寶可夢加傲樂全新Rush系列華麗登場 2連擊新招大進化 體驗會試玩送限量卡匣 , https://udn.com/news/story/7266/7049372?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:26:36 , udn , 每滴水使用6次 中龍鋼鐵廠節水效益逾投資金額21倍 , https://udn.com/news/story/7238/7049393?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:26:47 , udn , 今天是世界水資源日，中龍鋼鐵公司今獲經濟部水利署頒發節水績優獎「產業組」甲等獎。中龍鋼鐵說明，廠內循環水系統可讓每滴水逐... , https://udn.com/news/story/7238/7049393?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:27:07 , udn , 另類上學！台南小學生踏溯百年前上學路徑體驗台江農村生活文化 , https://udn.com/news/story/7326/7049391?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:27:18 , udn , 台南市安順國小學生今天踏溯台江建庄二百年文化路徑，沿著總安街，走著百年前學長姊的上學路，重回到總頭寮十三佃交界的安順公學... , https://udn.com/news/story/7326/7049391?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:27:38 , udn , 跆拳道／超重失格事件波及教練 羅嘉翎吐露自責心情 , https://udn.com/news/story/7005/7049374?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:27:49 , udn , 東奧跆拳道銅牌女將羅嘉翎先前過磅超重0.1公斤被判失格，未能參加美國公開賽，引發軒然大波，教練也受波及，她今天在臉書發文... , https://udn.com/news/story/7005/7049374?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:29:38 , udn , 勇闖邊疆！古絲路「大海道」重現　驚見鬼斧神工奇觀 , https://udn.com/news/story/7270/7049420?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:29:48 , udn , 疫情相隔三年，你有多久沒有勇闖邊疆？疫前採訪的獨家私房景區、位於新疆東部的「大海道」，壯闊的沙漠無人區、自然沙雕形成的數... , https://udn.com/news/story/7270/7049420?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:30:09 , udn , 英國2月通膨率意外增至10.4% 再升息可能性增加 , https://udn.com/news/story/6811/7049344?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:30:19 , udn , 今天公布的官方數據顯示，英國2月通貨膨脹意外升溫，主要歸咎於飲食價格大漲。儘管英國央行努力化解生活成本節節攀升的危機，但... , https://udn.com/news/story/6811/7049344?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:30:39 , udn , 補班不憂鬱！蝦皮購物「3.25商城狂購節」祭5折起優惠 , https://udn.com/news/story/7270/7049419?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:30:50 , udn , 本周六（3月25日）即將迎來今年第3次補班，不少上班族紛紛大呼崩潰，為了替大家趕走補班憂鬱心情，蝦皮購物「3.25商城狂... , https://udn.com/news/story/7270/7049419?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:31:10 , udn , 自相矛盾？瑞典環保少女獲榮譽博士 過往用餐照卻「不環保」 , https://udn.com/news/story/6812/7048276?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:31:21 , udn , 從15歲開始「為氣候罷課」、現已20歲的瑞典環保少女童貝里（Greta Thunberg），20日獲赫爾辛基大學神學院頒... , https://udn.com/news/story/6812/7048276?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:35:14 , udn , 明天還是熱天氣 「這天」轉涼有望迎接春雷解渴 , https://udn.com/news/story/7266/7049365?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:35:19 , udn , 另類上學！台南小學生踏溯百年前上學路徑 體驗台江農村生活文化 , https://udn.com/news/story/6898/7049391?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:35:25 , udn , 中央氣象局最新預報指出，明天各地高溫30度至33度，其中台南、高雄近山區，有機會到36度；周六明顯轉涼，鋒面通過，有望迎... , https://udn.com/news/story/7266/7049365?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:35:47 , udn , 屏東3例流感併發重症都未打流感疫苗 衛生局呼籲盡快打疫苗 , https://udn.com/news/story/7327/7049430?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:35:58 , udn , 屏東縣衛生局指出，截至疾管署監測資料顯示，本季流感從去年10月1日起到今年3月20日流感併發重症累計64例，屏東縣就有3... , https://udn.com/news/story/7327/7049430?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:36:18 , udn , 普發6000元輕鬆辦！南市協助登記319件、諮詢1083件 , https://udn.com/news/story/7326/7049431?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:36:29 , udn , 全民共享普發現金6000元，南市全市37個區公所及戶政事務所開設專案櫃台，協助民眾進行登記，共協助登記319件、諮詢10... , https://udn.com/news/story/7326/7049431?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:36:49 , udn , 獨／自己的雞蛋自己生！ 新北里長自辦「城市養雞班」 , https://udn.com/news/story/7323/7049424?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:37:00 , udn , 全台缺蛋，不少民眾苦惱，排隊還不一定買不到，中和有里長就辦理城市養雞班，讓民眾在自家陽台就能養雞，下蛋後「自給自足」，吸... , https://udn.com/news/story/7323/7049424?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:37:20 , udn , 基警教小學生自我保護 騙人不對、但是可以「騙」壞人 , https://udn.com/news/story/7320/7049425?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:37:30 , udn , 基隆市警局婦幼警察隊今天到成功國小，宣導反詐騙和保護自身安全時，提出「食、衣、行、跑、說、騙、安」7字訣，教小朋友「壞人... , https://udn.com/news/story/7320/7049425?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:40:54 , udn , 春雨要來了 買節能除濕機無法退稅？國稅局揭真相 , https://udn.com/news/story/7243/7049357?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:41:04 , udn , 今年首波春雨將來臨，北區國稅局表示，民眾購買經經濟部核定能源效率為第1級或第2級的除濕機，可申請每台最高退還減徵2,00... , https://udn.com/news/story/7243/7049357?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:41:48 , udn , 太陽花學運警驅離逾越比例原則 監院糾正5機關 , https://udn.com/news/story/6656/7049428?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:41:58 , udn , 監察院今天說，民國103年學生因「反服貿」，占領行政院卻遭警察以逾越比例原則的暴力手段執行驅離，監察院通過糾正行政院、內... , https://udn.com/news/story/6656/7049428?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:42:19 , udn , 高風險疾病全口照護執行率偏低 健保署扣減牙醫4億多元 , https://udn.com/news/story/7314/7049442?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:42:29 , udn , 為增進民眾健康，健保署去年編列總額預算用於糖尿病等高風險疾病口腔照護計畫，以及西醫基層診所引進新藥、新醫療科技。衛福部健... , https://udn.com/news/story/7314/7049442?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:42:50 , udn , 一票500元買4票 台中六旬翁替里長候選人買票遭訴 , https://udn.com/news/story/7321/7049435?from=udn-ch1_breaknews-1-0-news
2023-03-22 18:43:00 , udn , 台中市六旬邱姓老翁因希望大甲區岷山里的一名里長候選人當選，涉嫌在去年底時，在大甲區一處工寮，要求吳女一家四口，可以投票給... , https://udn.com/news/story/7321/7049435?from=udn-ch1_breaknews-1-0-news
