2023-04-26 00:05:59 , udn , 新竹縣派出所下月將增至50所 3年內更將擴編警力近3成 , https://udn.com/news/story/7324/7123236?from=udn-ch1_breaknews-1-0-news
2023-04-26 21:44:37 , udn , 布蘭特原油價格26日盤中跌破每桶80美元，為3月來首見，原因是經濟放緩的疑慮衝擊需求前景。 , https://udn.com/news/story/6811/7125520?from=udn-ch1_breaknews-1-0-news
2023-04-26 21:44:57 , udn , 逆孫看電視太久不聽勸失控持刀 八旬嬤脖、手遭劃傷 , https://udn.com/news/story/7320/7125517?from=udn-ch1_breaknews-1-0-news
2023-04-26 21:45:59 , udn , 美半導體協會成員罕見來台 台積電強調「僅分享晶片法補助細節」 , https://udn.com/news/story/7240/7125506?from=udn-ch1_breaknews-1-0-news
2023-04-26 21:48:23 , udn , 基隆七堵愛相隨幸福食物銀行今揭牌 補政府不足 , https://udn.com/news/story/7328/7125537?from=udn-ch1_breaknews-1-0-news
2023-04-26 21:48:33 , udn , 基隆市議員曾怡芳推動的「七堵愛相隨幸福食物銀行」今天成立，希望藉以彌補政府端救助弱勢族群不足之處。曾怡芳說，初期服務對象... , https://udn.com/news/story/7328/7125537?from=udn-ch1_breaknews-1-0-news
2023-04-26 21:48:54 , udn , 獎學金高達2.7億台幣！美高中生獲125所大學錄取 破金氏世界紀錄 , https://udn.com/news/story/6810/7125534?from=udn-ch1_breaknews-1-0-news
2023-04-26 21:49:28 , udn , 新北貨車停等紅燈 車斗突冒煙…下一秒成火球 , https://udn.com/news/story/7320/7125496?from=udn-ch1_breaknews-1-0-news
2023-04-26 21:50:30 , udn , 外資連八賣後 法人建議：短線緊盯新台幣、外資動向 , https://udn.com/news/story/7251/7125491?from=udn-ch1_breaknews-1-0-news
2023-04-26 21:50:40 , udn , 美國第一共和銀行存款大量流失，將剝離500億至1,000億美元的長期證券和抵押貸款，避免步上矽谷銀行的後塵，但市場再次燃... , https://udn.com/news/story/7251/7125491?from=udn-ch1_breaknews-1-0-news
2023-04-26 21:51:24 , udn , 國航台北-重慶航線  5月17日復航 , https://udn.com/news/story/7333/7125543?from=udn-ch1_breaknews-1-0-news
2023-04-26 21:51:35 , udn , 中國國際航空（簡稱「國航」）台灣分公司計畫從5月17日復航台北-重慶航線，一周3班，班期為周三、五、日。 , https://udn.com/news/story/7333/7125543?from=udn-ch1_breaknews-1-0-news
2023-04-26 21:52:26 , udn , 00878是股民最愛？經理人曝與「這2點」有關 高點19元進場還是賺 , https://udn.com/news/story/123006/7125535?from=udn-ch1_breaknews-1-0-news
2023-04-26 21:52:37 , udn , 國泰永續高股息（00878）挾著高股息、ESG、季配息、價格親民、低費用率等優勢擄獲百萬投資人的心，亦是台灣首檔達成百萬... , https://udn.com/news/story/123006/7125535?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:03:22 , udn , 報復不友好國家 俄羅斯可能擴大扣押西方公司資產 , https://udn.com/news/story/6809/7125511?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:03:32 , udn , 克里姆林宮今天說，俄羅斯暫時控制芬蘭能源集團富騰（Fortum）及其前德國子公司Uniper在俄國的資產，是為報復不友好... , https://udn.com/news/story/6809/7125511?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:03:53 , udn , 邊境衝突後 陸防長李尚福27日首訪印度 , https://udn.com/news/story/7333/7125562?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:04:03 , udn , 大陸防長李尚福27日到訪印度將出席上合組織防長會議，這是2020年中印邊境衝突以來，首度有大陸防長級別的高級將領訪印，外... , https://udn.com/news/story/7333/7125562?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:04:24 , udn , 香港57％新冠康復者有腦霧 少用腦記事恐記憶力衰退 , https://udn.com/news/story/7332/7124668?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:04:34 , udn , 不少新冠康復者都出現「長新冠」情況，有調查指，香港近六成新冠康復者自覺腦霧症狀，如記憶力衰退、專注力不足、話和思考能力變差及情緒困擾等，部分症狀與認知障礙的初期跡象近似，加上近年腦退化及認知障礙有年輕化趨勢，建議市民及早關注與維持腦部健康... , https://udn.com/news/story/7332/7124668?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:04:55 , udn , 陳希卸任中共中組部長 預計將由李干傑接任 , https://udn.com/news/story/7331/7125557?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:05:05 , udn , 中共中央黨校校長陳希不再擔任中共中央組織部部長一職。這顯示，在經過中共二十大和今年3月全國兩會的人事更替和機構改革後，陳... , https://udn.com/news/story/7331/7125557?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:06:21 , udn , 宴請賈麥岱 賴清德贈台灣狀琉璃珠藝品表達尊敬感激 , https://udn.com/news/story/6656/7125551?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:06:31 , udn , 瓜地馬拉共和國總統賈麥岱明天結束訪台行程，副總統賴清德今晚宴請賈麥岱及訪團成員並致贈琉璃珠藝品，把12顆具有特別意義的琉... , https://udn.com/news/story/6656/7125551?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:08:55 , udn , 春水堂慶祝40生日慶展店 推出「春水堂四十周年特刊」 , https://udn.com/news/story/7241/7125545?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:09:05 , udn , 春水堂人文茶館慶祝40生日慶，除了目前熱烈進行的「春水癮城」鐵粉挑戰賽，以及與小美冰淇淋聯名的雪糕銷售外，5月1日起正式... , https://udn.com/news/story/7241/7125545?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:11:54 , udn , 春水堂40生日慶展店 推出特刊首曝「正成長經營心法」 , https://udn.com/news/story/7241/7125545?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:12:22 , udn , 稱國民黨的國家認同像精神分裂 賴清德道歉了 , https://udn.com/news/story/6656/7125568?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:12:33 , udn , 副總統賴清德日前在演講時提到，國民黨的國家認同像精神分裂。賴清德今天表示，他的發言用詞不慎，對精神疾病病友、家屬，以及長... , https://udn.com/news/story/6656/7125568?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:12:53 , udn , 影／大甲媽回駕！今晚再駐駕西螺福興宮 限時開放換壓轎金 , https://udn.com/news/story/123477/7125567?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:13:04 , udn , 大甲鎮瀾宮媽祖9天8夜遶境活動今天進入第5天，媽祖鑾轎今天凌晨起駕北返，一路從嘉義新港前進至雲林縣境內，晚間8點05分左... , https://udn.com/news/story/123477/7125567?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:14:26 , udn , 中印邊境衝突後 陸防長李尚福27日首訪印度 , https://udn.com/news/story/7331/7125562?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:15:21 , udn , 【即時短評】訪美前接連得罪中俄 尹錫悅遞「投名狀」給拜登的盤算是什麼？ , https://udn.com/news/story/6809/7125571?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:15:31 , udn , 正在美國訪問的南韓總統尹錫悅當地時間26日上午與美國總統拜登舉行峰會。值得注意的是，尹錫悅出發前接連對台海局勢和俄烏戰爭... , https://udn.com/news/story/6809/7125571?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:15:52 , udn , 富察因返陸註銷戶籍被捕？陸委會：政府從未要求親自辦 , https://udn.com/news/story/7331/7125570?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:16:02 , udn , 對於八旗文化總編富察（李延賀）被捕一案，大陸國台辦26日指出他涉嫌從事「危害國家安全」的活動，正在接受國家安全機關調查。... , https://udn.com/news/story/7331/7125570?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:18:22 , udn , 「一站式服務」成趨勢 民眾購屋可直接向建商申請房貸、結婚時跟雜誌社買保險 , https://udn.com/news/story/121591/7125565?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:18:33 , udn , 因為結婚的動機而連帶購買保險或考慮購買住宅的消費者不在少數，但往往保險跟房貸都要另外跑銀行或去特定的保險業者公司承保，現在有建商和結婚雜誌業者直接… , https://udn.com/news/story/121591/7125565?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:23:29 , udn , 國航台北重慶航線已開倉售票 預計5月17日復航 , https://udn.com/news/story/7333/7125543?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:24:02 , udn , 高三生合法騎車上學被記大過  教育局：已進入申訴流程 , https://udn.com/news/story/6885/7125583?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:24:12 , udn , 部分成年學生會趕在高中畢業前考取機車駕照，以利上放學騎車通勤。但新北市某私立高中學生向本報投訴，指自己有合法駕照，無道路... , https://udn.com/news/story/6885/7125583?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:24:33 , udn , 體驗型商場「NOKE 忠泰樂生活」29日試營運 五大亮點一次看 , https://udn.com/news/story/7241/7125578?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:24:43 , udn , 由建築起家的忠泰集團，1988年成立以來，不斷開枝散葉，從建築規劃、營造施工、企劃行銷不斷延伸至室內設計、家具家飾、藝術... , https://udn.com/news/story/7241/7125578?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:29:37 , udn , 稱國民黨的國家認同像精神分裂 賴清德「用詞不慎」向病友道歉了 , https://udn.com/news/story/123307/7125568?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:30:05 , udn , 金防部悍馬車斗不明原因起火 軍方專案小組調查 , https://udn.com/news/story/10930/7125581?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:30:15 , udn , 一輛執行完未爆彈銷毀任務的金防部軍用悍馬車今天在回營區途中，後車斗不明原因起火，消防局出動6車13人10分鐘內撲滅，幸無... , https://udn.com/news/story/10930/7125581?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:30:36 , udn , 夫妻假日看屋就簽約 入住見真相氣炸：房仲沒有提 , https://udn.com/news/story/120911/7125554?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:30:46 , udn , 買房學問大！有時不能單聽房仲的說詞，要在不同時間不同天氣多去幾次，才能挑選到適合且滿意的房子。有位女網友在網路平台貼文表示，自己跟先生都有工作只能假日看房，初看房時，房仲也沒有提平
日會有一輛發財車在大門口擺攤賣早點，入住後的第一個星期一才發現這件事，經攀談後才知擺攤阿姨已經賣了7年，於是想問一下大家能接受家門口有人擺攤嗎？ , https://udn.com/news/story/120911/7125554?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:31:07 , udn , 走過20年！士林相機老店「Ewhat億華數位科技」5月歇業 , https://udn.com/news/story/7270/7125608?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:31:17 , udn , 開業至今20年，也是許多攝影愛好者購入首台專業相機所在的「Ewhat 億華數位科技」今(26)日晚間宣布將於5月2日歇業... , https://udn.com/news/story/7270/7125608?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:31:38 , udn , Acer Swfit筆電狂降1.3萬 風格野餐日VIP回娘家再加碼 , https://udn.com/news/story/7270/7125589?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:31:49 , udn , 攜帶外出超有型、網美最愛輕薄筆電Acer Swift，全系列皆具輕薄長效、耐用，窄邊框特色，符合Intel Evo平台設... , https://udn.com/news/story/7270/7125589?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:33:03 , udn , 日本介入意願強過美國？港媒分析：日為台海衝突最大變數 , https://udn.com/news/story/7331/7124755?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:33:14 , udn , 台海衝突要防美軍介入，但是很多人對日本軍事介入的風險卻關注不夠。其實相對於美國，日本介入台海衝突的意願更強，製造的阻力可能更大。 , https://udn.com/news/story/7331/7124755?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:34:36 , udn , 走過20年！士林相機老店「Ewhat億華數位科技」5月歇業  網不捨：時代的眼淚 , https://udn.com/news/story/7270/7125608?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:35:45 , udn , 金管會修法！危害五大金融關鍵基礎設施 最重關七年 , https://udn.com/news/story/7238/7125533?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:35:56 , udn , 金管會擬修《銀行法》、《證交法》和《期交法》三大法案，拉高他人破壞、侵害、危害五大金融關鍵基礎設施的刑度，從目前普通刑法... , https://udn.com/news/story/7238/7125533?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:36:44 , udn , 微軟財報優異！早盤帶動美科技股上攻 台積電ADR卻跌約1% , https://udn.com/news/story/6811/7125610?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:36:55 , udn , 微軟等科技巨頭上季的業績優於預期，美股三大指數26日早盤全面開高，其中那斯達克綜合指數最有衝勁，漲近1%。道瓊工業指數相... , https://udn.com/news/story/6811/7125610?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:39:17 , udn , 高三生合法騎車上學被記大過 教育局：已進入申訴流程 , https://udn.com/news/story/6898/7125583?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:42:24 , udn , 景氣未見強勁復甦 聯電下修全年半導體景氣展望 , https://udn.com/news/story/7240/7125623?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:42:35 , udn , 繼台積電下修全年半導體景氣展望，聯電共同總經理王石今日也下修稍早提出的全年半導體產業展望，預估整體半導體景氣（不含記憶體... , https://udn.com/news/story/7240/7125623?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:43:26 , udn , 讓愛飄香烏克蘭 HWC黑沃贊助1200份咖啡濾掛包 , https://udn.com/news/story/7241/7125609?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:43:36 , udn , 讓愛與咖啡飄香國際！馬偕醫院國際醫療團隊近日前往烏克蘭，不僅提供醫療服務，為了讓身處戰爭狀態的人民感受到來自台灣的關懷和... , https://udn.com/news/story/7241/7125609?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:48:23 , udn , MLB／張育成將進行鉤骨移除手術 保持樂觀心情 , https://udn.com/news/story/6999/7125622?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:48:33 , udn , 美國職棒波士頓紅襪隊的台灣好手張育成因左手鉤骨骨折進入傷兵名單，他今天在社群媒體表示，將進行鉤骨移除手術，取出鉤骨後就可... , https://udn.com/news/story/6999/7125622?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:51:20 , udn , 澤倫斯基與習近平在俄烏戰後首度通話 俄外交部發言人回應 , https://udn.com/news/story/6809/7125650?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:51:31 , udn , 中國大陸國家主席習近平26日跟烏克蘭總統澤倫斯基打了俄烏戰爭爆發以來的第一通電話，俄羅斯衛星通訊社報導，俄羅斯外交部發言... , https://udn.com/news/story/6809/7125650?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:51:51 , udn , 中職／林子崴無安打破功又掉分 獅1分差輸龍苦情吞敗 , https://udn.com/news/story/7001/7125643?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:52:02 , udn , 統一獅隊先發投手林子崴有夠悲情，不僅無安打比賽在第7局破功，這唯一被敲出的安打最後也化為失分，獅隊打線今晚在斗六棒球場險... , https://udn.com/news/story/7001/7125643?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:54:55 , udn , 「買債大戶」換人做！銀行狂買債券 壽險業卻大砍原因曝光 , https://udn.com/news/story/7239/7125651?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:55:05 , udn , 「買債大戶」換人做。據金管會統計，3月銀行業加碼債券729億元，壽險業卻反手砍630億元，據了解，壽險業3月賣股又賣債，... , https://udn.com/news/story/7239/7125651?from=udn-ch1_breaknews-1-0-news
2023-04-26 22:57:19 , udn , 東北季風影響 蘭嶼今晚至明晨發布大雨特報 , https://udn.com/news/story/7266/7125662?from=udn-ch1_breaknews-1-0-news
