2023-05-09 00:06:04 , udn , 擺脫行人地獄 蔣萬安2改革 李四川留言也做這事…網讚 , https://udn.com/news/story/7323/7151531?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:57:35 , udn , 大陸浙江紹興一名26歲女子沉迷網絡賭博掉入「裸貸」陷阱，她向一個私人貸款平台借款人民幣5,000元。沒想到，4個月時間，... , https://udn.com/news/story/7332/7153911?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:57:55 , udn , 一夜醒來竟欠2878萬車資  網友戲稱：是偷了廣州地鐵車廂？ , https://udn.com/news/story/7332/7153910?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:58:06 , udn , 地鐵作為公共交通，收費不會特別貴，不過廣州一名乘客卻遇到「天價地鐵」，要扣費超過人民幣654萬（新台幣2,878萬）。此... , https://udn.com/news/story/7332/7153910?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:59:58 , udn , 為何國銀對陸曝險額再度殺破底？兩大關鍵原因曝光 , https://udn.com/news/story/7239/7153904?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:00:09 , udn , 中美貿易與科技競爭未歇下，台商投資重心轉赴東南亞或美國，大陸市場資金需求驟降，加上地緣政治緊張，使國銀大陸曝險總額和比重... , https://udn.com/news/story/7239/7153904?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:00:24 , udn , 台股站上15700點 法人：關注美債務協商及通膨數據 , https://udn.com/news/story/7251/7153852?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:00:34 , udn , 台股今天震盪收漲28.13點，站上15700點關卡，收在15727.7點，成交值新台幣2103.76億元。法人表示，美國... , https://udn.com/news/story/7251/7153852?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:00:55 , udn , 單親4寶媽曾陪酒養家 考專業證照、健身扭轉人生 , https://udn.com/news/story/7324/7153925?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:01:05 , udn , 家扶中心自強母親表揚活動，由全國遴選出22位自強母親，其中38歲的邱若蓉獨立育有4名子女，邱若蓉從小父母離異缺乏母愛，1... , https://udn.com/news/story/7324/7153925?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:02:27 , udn , 想靠主權基金為國庫賺財富？央行：挪威主權基金曾大虧 , https://udn.com/news/story/7239/7153909?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:02:38 , udn , 台灣是否應仿效他國設立主權基金，以增加國庫收入？對此，中央銀行今（9）日強調，國家主權財富基金投資目的在於創造更多財富，... , https://udn.com/news/story/7239/7153909?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:09:13 , udn , 普發現金領取人數破2100萬 10月底發放截止 , https://udn.com/news/story/7238/7153569?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:09:23 , udn , 行政院長陳建仁今天表示，普發現金截至目前已超過2100萬人領取，領取率約90%，盼尚未領取的民眾能夠在今年10月31日發... , https://udn.com/news/story/7238/7153569?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:09:44 , udn , 劍指中國 澳洲政府預算著墨太平洋島國和國防 , https://udn.com/news/story/6809/7153905?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:09:54 , udn , 澳洲希望抗衡中國在太平洋地區日增的戰略影響力，今天表示將動支數十億美元預算改善與太平洋島國間的關係並且提升國防能力 , https://udn.com/news/story/6809/7153905?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:10:15 , udn , 強吻不只一次！瘋狂騷擾女遊客 馬來西亞潛水教練被捕 , https://udn.com/news/story/6812/7153924?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:10:25 , udn , 一名25歲的中國女遊客到馬來西亞仙本那潛水時遭一名潛水教練強吻及性騷擾，女子忍無可忍報警，並通過社交媒體公開這名教練的惡行。 , https://udn.com/news/story/6812/7153924?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:10:46 , udn , 環境部三讀卻未納山林水土 環團：政府須給一個解方 , https://udn.com/news/story/7266/7153927?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:10:56 , udn , 立法院今天三讀通過環境部組織法，環境部未來將成立5司、4署及1院。環團地球公民基金會表示，環境部未整合山林水土治理，仍分... , https://udn.com/news/story/7266/7153927?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:11:17 , udn , 日月光投控4月營收年減11% 寫23個月來次低 , https://udn.com/news/story/7253/7153401?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:11:27 , udn , 封測大廠日月光投控今天公布4月自結合併營收新台幣433.15億元，較3月457.75億元減少5.4%，比去年同期486.... , https://udn.com/news/story/7253/7153401?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:12:13 , udn , 國民黨2024總統人選 黃健庭：17日拍板機會大 , https://udn.com/news/story/6656/7153922?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:12:24 , udn , 2024總統大選藍營人選未定，外界質疑未進行初選對鴻海創辦人郭台銘不公平，國民黨秘書長黃健庭今天表示，若辦初選，郭台銘無... , https://udn.com/news/story/6656/7153922?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:12:49 , udn , 借5千變要還550萬 浙江女掉進「裸貸」陷阱 , https://udn.com/news/story/7332/7153911?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:15:13 , udn , 想短時間變天菜？過度運動恐腎衰竭 醫：健身先做功課 , https://udn.com/news/story/7266/7153624?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:15:24 , udn , 短時間想變「天菜」？小心過度運動傷身！減肥名醫劉伯恩受訪指出，常見的過度運動有兩種，一為短時間大量運動，造成過度換氣，甚至休克的狀況... , https://udn.com/news/story/7266/7153624?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:16:50 , udn , 一夜醒來竟欠2878萬車資 網友戲稱：是偷了廣州地鐵車廂？ , https://udn.com/news/story/7335/7153910?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:18:13 , udn , 8成工作將在數年內被AI取代？專家：這並非壞事 , https://udn.com/news/story/6811/7153923?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:18:23 , udn , 美國人工智慧（AI）權威戈策爾（Ben Goertzel）表示，人工智慧可能在未來幾年內取代80%的人類工作，但他認為這... , https://udn.com/news/story/6811/7153923?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:18:44 , udn , 大陸經濟數據亮眼，人民幣為何又跌到逼近7 , https://udn.com/news/story/7331/7153934?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:18:54 , udn , 中國大陸一邊是不斷擴大的貿易順差，一邊則是加速復甦的GDP數據，但人民幣匯率似乎不為所動，反而從第1季的6.7附近一路貶... , https://udn.com/news/story/7331/7153934?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:19:50 , udn , 借5千變要還550萬人民幣 浙江女掉進「裸貸」陷阱 , https://udn.com/news/story/7332/7153911?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:20:20 , udn , 一夜醒來竟欠近2900萬車資 網友戲稱：是偷了廣州地鐵車廂？ , https://udn.com/news/story/7335/7153910?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:21:57 , udn , 大陸經濟數據亮眼 人民幣為何又跌到逼近7？ , https://udn.com/news/story/7333/7153934?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:24:19 , udn , 醫院開10萬元中藥單 網咋舌：有奇效還是牟利？ , https://udn.com/news/story/7335/7152800?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:24:29 , udn , 河南鄭州市民李先生在網路發布一張中藥單，引發網友咋舌。他稱在鄭州市一家醫院開30服中藥，合計2萬3740.42元（人民幣... , https://udn.com/news/story/7335/7152800?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:27:15 , udn , 醉翁之意不在酒？ 教練遇「桃色業績」嘆：被威脅恐只能忍受 , https://udn.com/news/story/7266/7153627?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:27:25 , udn , 「三個月可變成天菜！」、「買課的話能摸一下嗎？」健身課程攻防花招多！教練彭玟瑋受訪時說，「運動沒有捷徑」，民眾應該訂好健身的目標... , https://udn.com/news/story/7266/7153627?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:27:46 , udn , 不忍了 泰山公告：解任陳敏薰獨立董事職務 , https://udn.com/news/story/7241/7153939?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:27:56 , udn , 陷入經營權之爭的泰山發布重訊，依違反證券交易法第14條之2第二項，獨立董事於執行職務範圍內應保持獨立性，依法當然解任陳敏... , https://udn.com/news/story/7241/7153939?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:28:17 , udn , 郭台銘屏東造勢  「聽到鄉親懇求不要戰爭」讓人眼淚要掉下來 , https://udn.com/news/story/123307/7153938?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:28:28 , udn , 鴻海創辦人郭台銘今晚上7點在屏東舉辦第2場造勢晚會，現場湧入大批支持者擠得水洩不通，郭先行到慈鳳宮參拜，步出廟宇往舞台短... , https://udn.com/news/story/123307/7153938?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:30:15 , udn , 中職／余謙7局好投、陳文杰兩分砲 兄弟25天來首度連勝 , https://udn.com/news/story/7001/7153952?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:30:25 , udn , 前役在花蓮1.2局「核爆」，余謙今天回神繳出7局失1分好投，幫助中信兄弟隊以7：1擊敗富邦悍將隊、取得2連勝，這也是兄弟... , https://udn.com/news/story/7001/7153952?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:30:46 , udn , 泰山再出招 「依法」解任獨董陳敏薰 , https://udn.com/news/story/7241/7153949?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:30:57 , udn , 泰山（1218）今（9）日晚間公告「獨立董事陳敏薰依法當然解任」，原因是，泰山公司派認為，陳敏薰擔任泰山獨董期間「執行職... , https://udn.com/news/story/7241/7153949?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:31:48 , udn , 不忍了！泰山公告：解任陳敏薰獨立董事職務 , https://udn.com/news/story/7241/7153939?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:33:18 , udn , 高盛與近3000員工和解性平集體訴訟 代價66億元 , https://udn.com/news/story/6811/7153944?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:33:29 , udn , 華爾街投資銀行高盛今天發表聲明，針對近3000名前任與現任員工提出的職場性別歧視與性騷擾控訴，高盛同意支付2億1500萬... , https://udn.com/news/story/6811/7153944?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:33:50 , udn , 「多教練」課程是噱頭 如何選教練？學生數成關鍵 , https://udn.com/news/story/7266/7153630?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:34:00 , udn , 健身教練好難挑，健身證照、學生數多寡都是重要標準！健身教練魏振宇受訪時指出，健身教練一旦超收學生數... , https://udn.com/news/story/7266/7153630?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:42:25 , udn , 年旅客量預計3650萬人次 「西安東站」開工建設 , https://udn.com/news/story/7332/7153970?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:42:35 , udn , 大陸西北地區重要交通樞紐「西安東站」大樓已經於9日開工建設，目前車站車場總規模13台27線，預計每年發送旅客將達3,65... , https://udn.com/news/story/7332/7153970?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:45:29 , udn , 柯辦發言人陳智菡：柯文哲99.9%會參選2024總統到底 , https://udn.com/news/story/6656/7153974?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:45:39 , udn , 柯文哲辦公室發言人陳智菡今天接受網路節目「新聞不芹菜」專訪，直言柯文哲代表民眾黨參選2024總統，「99.9%會參選到底... , https://udn.com/news/story/6656/7153974?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:46:00 , udn , 澤倫斯基批鄰國對烏克蘭穀物設限 籲歐盟啟動入盟談判 , https://udn.com/news/story/122663/7153963?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:46:10 , udn , 烏克蘭總統澤倫斯基今天抨擊歐洲聯盟（EU）鄰國對烏克蘭出口的穀物設限，稱這類措施對俄羅斯是一大利多；他並呼籲歐盟加速交付... , https://udn.com/news/story/122663/7153963?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:47:01 , udn , 阿基師「摩鐵」掰了！華固拿下前台北戀館合建案 改建逾百億頂級商辦 , https://udn.com/news/story/7241/7153959?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:47:12 , udn , 華固建設（2548）今（9）日公告與麗日公司共同參與北市中山區金泰段102-2地號1,618.08坪土地，以及同地段40... , https://udn.com/news/story/7241/7153959?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:48:24 , udn , 去年才被潑紅漆…俄駐波蘭大使勝利日獻花再受阻 挺烏人士阻攔 , https://udn.com/news/story/122663/7153964?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:48:35 , udn , 今天是俄羅斯慶祝第二次世界大戰中戰勝納粹德國的「勝利日」（Victory Day），但俄羅斯駐波蘭大使在華沙蘇聯軍人公墓... , https://udn.com/news/story/122663/7153964?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:51:25 , udn , 中職／灑水器失誤悍將致歉 周思齊閃得快稱「經驗好」 , https://udn.com/news/story/7001/7153989?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:51:36 , udn , 新莊棒球場今天灑水器在比賽中噴水插曲，身為主隊的富邦悍將隊球團解釋是因設定有誤，也為造成比賽中斷致歉。周思齊則展現老經驗... , https://udn.com/news/story/7001/7153989?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:51:57 , udn , 乘聯會：特斯拉漲價是很好的信號，有利於改善消費觀望心態 , https://udn.com/news/story/7333/7153988?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:52:07 , udn , 乘聯會秘書長崔東樹9日表示，此次特斯拉漲價是很好的信號，體現車企對經營質量的關注，有利於改善消費觀望心態，讓消費者走出過... , https://udn.com/news/story/7333/7153988?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:52:28 , udn , Apple Watch Pride版錶帶每個圖案排列都獨一無二 , https://udn.com/news/story/7270/7153985?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:52:38 , udn , 一轉眼又過了一年，這一年來大家有感覺身邊的人對LGBTQ+社群更加包容、關懷了嗎？蘋果為向保護並促進全球LGBTQ+社群... , https://udn.com/news/story/7270/7153985?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:54:25 , udn , 郭台銘早知BNT不賣他 郭辦：坐實政府為意識形態卡疫苗 , https://udn.com/news/story/6656/7153993?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:54:35 , udn , Ettoady今晚披露，BNT大股東於2021年6月16日寄給郭台銘的關鍵原文電郵中，直接告知鴻海創辦人郭台銘，BNT無... , https://udn.com/news/story/6656/7153993?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:55:27 , udn , 大陸乘聯會：特斯拉漲價是「好信號」 有利改善消費觀望心態 , https://udn.com/news/story/7333/7153988?from=udn-ch1_breaknews-1-0-news
2023-05-09 22:55:58 , udn , 超像彩色巧克力米！Apple Watch Pride版錶帶每個圖案排列都獨一無二 , https://udn.com/news/story/7270/7153985?from=udn-ch1_breaknews-1-0-news
2023-05-09 23:00:23 , udn , 市場關注美國債務上限僵局 美股開低 , https://udn.com/news/story/6811/7154007?from=udn-ch1_breaknews-1-0-news
2023-05-09 23:00:34 , udn , 美股主要指數今天開盤走低，蘋果供應商思佳訊（Skyworks）等企業財測疲弱，導致市場情緒低迷，投資人則關注美國舉債上限... , https://udn.com/news/story/6811/7154007?from=udn-ch1_breaknews-1-0-news
2023-05-09 23:00:55 , udn , 疫苗製造商Novavax宣布裁員25% 早盤暴漲50% , https://udn.com/news/story/6811/7154009?from=udn-ch1_breaknews-1-0-news
2023-05-09 23:01:05 , udn , 隨著新冠肺炎疫情消退、疫苗需求下滑，新冠疫苗製造商諾瓦瓦克斯（Novavax）9日美股盤前宣布裁員全球25%人力，並將強... , https://udn.com/news/story/6811/7154009?from=udn-ch1_breaknews-1-0-news
2023-05-09 23:01:26 , udn , 匯兌利益助攻 上市金控前四月總獲利估將突破千億元 , https://udn.com/news/story/7239/7153994?from=udn-ch1_breaknews-1-0-news
2023-05-09 23:01:36 , udn , 上市金控公司今年1到4月累計整體獲利，可望跨越千億元大關，受惠4月新台幣兌美元貶值，挹注匯兌利益，壽險型金控可望有更好的... , https://udn.com/news/story/7239/7153994?from=udn-ch1_breaknews-1-0-news
