2023-04-16 00:20:53 , udn , 2023台灣盃極限射擊大賽盛大登場 全民國防議題受重視 , https://udn.com/news/story/7241/7100778?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:51:06 , udn , 台南市2022黑面琵鷺保育季發起尋找台南市長黃偉哲任內傷癒野放的11隻黑面琵鷺，其中編號T85傷癒野放的黑面琵鷺，經鳥友... , https://udn.com/news/story/7326/7101971?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:02:53 , udn , 嘻哈街舞賽事Red Bull BC One台灣決賽 4月22日線上直播 , https://udn.com/news/story/7270/7102002?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:03:04 , udn , 2023年Red Bull BC One台灣決賽，將於4月22日在CORNER MAX重磅登場。比賽當天共有全台最強的2... , https://udn.com/news/story/7270/7102002?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:06:27 , udn , 竹北大範圍飄瓦斯味找到源頭了 大樓工地開挖地基下陷釀禍  , https://udn.com/news/story/7324/7101929?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:18:15 , udn , 陳建仁：國軍有能力捍衛國家安全、民主自由及區域穩定 , https://udn.com/news/story/6656/7102017?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:18:26 , udn , 美國媒體報導五角大廈文件評估，台灣官員懷疑防空系統能否「準確偵測飛彈發射」。行政院長陳建仁今天在基隆表示，文件真實性待了... , https://udn.com/news/story/6656/7102017?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:18:46 , udn , 日男拾金不昧檢10萬財物 卻因失主「沒道謝」反告對方還求償 , https://udn.com/news/story/6810/7101978?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:18:57 , udn , 日本路不拾遺的風氣，獲得不少外國人稱讚。在日本倘不幸丟失了銀包或其他財物，尋獲的機會其實不低，而且錢包內可能完全沒任何損失。不過若拾獲物件的人嘗試致電要求答謝，你卻愛理不理——小心會被告上法庭！ , https://udn.com/news/story/6810/7101978?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:19:17 , udn , 中職／李多慧找男朋友？介紹男性穿搭也很厲害 , https://udn.com/news/story/7001/7101998?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:19:28 , udn , 樂天桃猿啦啦隊新成員李多慧，三天在台灣掀起旋風，而今天在她為球隊表演時，她的個人YT頻道也發表最新影片，名為「找男朋友」，讓不少粉絲嚇了一跳，原來是介紹男性穿搭的影片。

影片中介紹不少男性穿搭， , https://udn.com/news/story/7001/7101998?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:27:04 , udn , 東正教復活節俄烏換俘 130名烏克蘭人返國 , https://udn.com/news/story/122663/7101994?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:27:15 , udn , 烏克蘭總統府一位高階官員於東正教復活節的今天指出，130位烏克蘭籍戰俘在「復活節換俘」中獲釋並返回國內。但被送回俄羅斯的... , https://udn.com/news/story/122663/7101994?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:29:08 , udn , 疑性交易時窒息…女移工全裸陳屍床上 最後尋芳客撇清：付完錢就離開 , https://udn.com/news/story/7320/7101671?from=udn-catehotnews_ch2
2023-04-16 21:36:05 , udn , 中巴沒拉手煞車倒退嚕 精準插入超商門口 司機遭判刑 , https://udn.com/news/story/7321/7102051?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:36:15 , udn , 南投一名石姓客運駕駛下車買早餐，忘了拉手煞車，整輛車「倒退嚕」撞進超商，嚇壞乘客、店員及顧客，雖無人員傷亡，但檢警查出他... , https://udn.com/news/story/7321/7102051?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:36:36 , udn , 影／韓國瑜新北輔選頻被喊「選總統」 , https://udn.com/news/story/6656/7102049?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:36:46 , udn , 高雄市前市長韓國瑜今到新北新店輔選立委羅明才，助講期間數次被「選總統」聲音打斷，他也笑稱自己是無業遊民，沒想到還有這麼多... , https://udn.com/news/story/6656/7102049?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:37:07 , udn , 斯巴達障礙跑超級賽 日本選手再次包辦雙冠軍 , https://udn.com/news/story/7005/7102046?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:37:17 , udn , 國際障礙賽賽跑領導品牌「Spartan Race」斯巴達障礙跑今天在高雄小港公七公園舉行第二賽程，賽事也從衝刺賽Spri... , https://udn.com/news/story/7005/7102046?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:37:38 , udn , 挺賴清德「信賴台灣之友會」全國接棒 29日高雄登場 , https://udn.com/news/story/6656/7102044?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:37:48 , udn , 副總統賴清德備戰2024正式起跑，民間發起的「信賴台灣之友會」在全國接續成立。繼15及16日台南、宜蘭分會成立之後，據悉... , https://udn.com/news/story/6656/7102044?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:38:09 , udn , 綠委諷「侯侯喬初選」 長官犯錯推部屬來當韭菜 , https://udn.com/news/story/123307/7102043?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:38:19 , udn , 資深媒體人羅友志今天指控，新北市長侯友宜曾經出價要求他轉戰選區，民進黨立委洪申翰質疑，侯友宜自己不出來說明，反倒是新北市... , https://udn.com/news/story/123307/7102043?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:39:10 , udn , 淄博燒烤搜索量增98倍 月薪4萬還招不到師傅 , https://udn.com/news/story/7332/7101496?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:39:21 , udn , 小餅烤爐加蘸料，靈魂燒烤三件套！近期，淄博燒烤在社交媒體上火爆出圈，「大學生組團到淄博吃燒烤」、「淄博燒烤店主苦口婆心勸... , https://udn.com/news/story/7332/7101496?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:45:14 , udn , 美國Apple TV短暫當機 已恢復正常 , https://udn.com/news/story/6811/7101966?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:45:25 , udn , 根據斷線問題追蹤網站Downdetector.com，蘋果公司（Apple Inc.）Apple TV平台今天晚間當機，... , https://udn.com/news/story/6811/7101966?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:45:45 , udn , PLG／拚季後賽？林書豪、鄭志龍同聲說：不想太多 , https://udn.com/news/story/7003/7102070?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:45:56 , udn , 高雄17直播鋼鐵人在林書豪加入前，戰績2勝17敗居PLG聯盟「爐主」，林書豪2月中出賽後的13場比賽就率隊打下10勝，連... , https://udn.com/news/story/7003/7102070?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:46:16 , udn , 兩岸近千信眾  廈門共祭保生大帝 , https://udn.com/news/story/7332/7102063?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:46:27 , udn , 大陸積極透過文化交流，促進對台「心靈契合」。據中新社，第十六屆海峽兩岸（廈門海滄）保生慈濟文化節16日在廈門青礁慈濟祖宮... , https://udn.com/news/story/7332/7102063?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:46:47 , udn , 李敖子發文挺王世堅：過去覺得沒水準 現在最尊敬 , https://udn.com/news/story/123307/7102062?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:46:58 , udn , 民進黨立委初選明天民調，台北市士林大同區的堅偉之戰，王世堅挑戰現任立委何志偉，已故作家李敖兒子李戡今天在臉書力挺王世堅，... , https://udn.com/news/story/123307/7102062?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:47:18 , udn , 機構：半導體封裝材料市場有望在2023下半年迎來復甦 , https://udn.com/news/story/6811/7101935?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:47:29 , udn , 集微網消息，研究機構TECHCET日前更新其展望，推算半導體封裝材料市場2022年總體規模為261億美元，而到2027年將接近300億美元。 , https://udn.com/news/story/6811/7101935?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:48:20 , udn , 影／韓國瑜笑稱自己是無業遊民 站台輔選頻被喊「選總統」  , https://udn.com/news/story/123307/7102049?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:49:52 , udn , 侯友宜被爆曾出500萬搓湯圓！綠委諷「侯侯喬初選」 犯錯推部屬來當韭菜 , https://udn.com/news/story/123307/7102043?from=udn-ch1_breaknews-1-0-news
2023-04-16 21:51:54 , udn , 日男拾金不昧撿10萬財物 卻因失主「沒道謝」反告對方還求償 , https://udn.com/news/story/6810/7101978?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:00:14 , udn , 新店輔選論「九二共識」 洪秀柱：兩岸要謀求未來統一 , https://udn.com/news/story/6656/7102081?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:00:24 , udn , 立委羅明才今舉辦康乃馨感恩之夜，國民黨前主席洪秀柱上台助講，除強調羅優秀且資深外，也大罵民進黨政府；她還說，九二共識就是... , https://udn.com/news/story/6656/7102081?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:00:45 , udn , 影／車禍曝殘忍情殺…恐怖情人持刀狠砍女友「多處撕裂」 車上還藏1桶汽油 , https://udn.com/news/story/7320/7102076?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:00:55 , udn , 台中林姓計程車司機與大他7歲女子疑有感情糾紛，他昨天涉嫌拿刀砍傷女子後，將女子帶上車強行載走，途中發生追撞車禍，員警到場... , https://udn.com/news/story/7320/7102076?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:06:16 , udn , 遭停權無法登記初選  陳超明：持續準備選戰 , https://udn.com/news/story/123307/7102079?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:06:26 , udn , 國民黨苗栗縣黨部主委邱一峰今天表示，苗栗立委黨內初選將於明天起領表，但立委陳超明目前處於停止黨權中，無法登記。陳超明說，... , https://udn.com/news/story/123307/7102079?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:06:47 , udn , 川普被訴後捐款激增 競選募款今年已逾10億 , https://udn.com/news/story/6813/7101995?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:06:57 , udn , 美國前總統川普今年已為2024總統大選籌集超過3400萬美元（約新台幣10.4億元）。競選團隊表示，籌款大增得益於紐約對... , https://udn.com/news/story/6813/7101995?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:09:20 , udn , 兩岸近千信眾共襄盛舉 廈門共祭保生大帝 , https://udn.com/news/story/7332/7102063?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:10:51 , udn , 忘拉手煞車…客運「倒退嚕」精準插入超商門口 司機遭判刑 , https://udn.com/news/story/7321/7102051?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:12:03 , udn , 索尼正式發佈IMX858 瞄準智能手機多相機應用 , https://udn.com/news/story/6811/7101939?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:12:14 , udn , 集微網消息，近日索尼在官網上正式發佈了旗下第二款 0.7μm 像素尺寸圖像傳感器：IMX858，主要面向智能手機的副攝圖像傳感器應用。 , https://udn.com/news/story/6811/7101939?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:12:34 , udn , G7承諾更快放棄化石燃料 但未能設定新的最後期限 , https://udn.com/news/story/6809/7102019?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:12:45 , udn , G7今天承諾更快地放棄化石燃料，並敦促其他國家跟進，但未能就結束煤炭等污染性能源設定新的最後期限 , https://udn.com/news/story/6809/7102019?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:24:05 , udn , 去年才70元！「2派克雞排」又漲價「每片80→85元」 , https://udn.com/news/story/7270/7102110?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:24:15 , udn , 真的回不去了！受到諸多因素影響，物價越來越昂貴，令許多消費者直呼吃不消。連鎖雞排店「2派克雞排」宣佈，自4月17日起，全... , https://udn.com/news/story/7270/7102110?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:24:36 , udn , 半導體缺才轉向外籍生招手！聘外國大學生 免二年工作經驗 , https://udn.com/news/story/7240/7102101?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:24:46 , udn , 半導體業者齊喊缺工，我將攬才目標由國內轉向海外大學生招攬。經濟部、國發會、勞動部已有共識，即起半導體製造業（含IC設計）... , https://udn.com/news/story/7240/7102101?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:33:03 , udn , 中大使指菲美軍事合作干涉台海 菲議員怒：他怎麼敢威脅我們 , https://udn.com/news/story/6809/7102074?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:33:14 , udn , 中國駐菲大使黃溪連說美國欲藉在菲律賓的新據點干涉台海局勢，警告馬尼拉別忘在台菲勞，掀起菲國各界不滿。參議員漢迪夫洛斯批評... , https://udn.com/news/story/6809/7102074?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:33:34 , udn , 焦糖哥哥畢業！自揭碩論比對相似度4% 網見題目笑了：只有你能寫 , https://udn.com/news/story/6928/7102011?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:33:45 , udn , 「焦糖哥哥」陳嘉行於2019年錄取中山大學社會學系碩士班，時隔近3年半，14日終於公布畢業好消息。他也在臉書上公開自己的碩士論文... , https://udn.com/news/story/6928/7102011?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:34:05 , udn , 製毒工廠路旁有人養豬 警方懷疑為掩護製毒異味 , https://udn.com/news/story/7315/7102113?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:34:16 , udn , 檢警破獲同一犯罪集團旗下兩處製毒工廠，查獲的毒物，估計可做成近215萬包毒咖啡，不法利益約10億元。毒梟疑為掩人耳目，養... , https://udn.com/news/story/7315/7102113?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:34:36 , udn , 去年才70元！「2派克雞排」一年內二度漲價 每片調漲5元至85元 , https://udn.com/news/story/7270/7102110?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:39:14 , udn , 綠鬣蜥永和逛大街！網驚「這比例根本是恐龍」 動保處出動多人捕獲 , https://udn.com/news/story/7470/7102102?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:39:24 , udn , 新北市永和區的道路上日前驚見綠鬣蜥逛大街，動保處接獲民眾通報後，曾一度圍捕失利，經過再次調集人手後才順利捕獲，動保處研判... , https://udn.com/news/story/7470/7102102?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:39:45 , udn , 波蘭禁止從烏克蘭進口穀物食品 過境也不行 , https://udn.com/news/story/6809/7102060?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:39:55 , udn , 波蘭和匈牙利宣布，將禁止從烏克蘭進口穀物和其他食品，以保護當地農業。波蘭發展和科技部長布達今天說，禁令也將適用於這些產品... , https://udn.com/news/story/6809/7102060?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:40:16 , udn , 日媒分析岸田遇襲與安倍遇刺相似處 專家：恐未完全吸取教訓 , https://udn.com/news/story/6809/7102127?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:40:26 , udn , 日本首相岸田文雄15日親赴和歌山縣和歌山市「雜賀崎漁港」，替國會議員補選候選人助講時遭24歲男子木村隆二丟擲爆裂物，所幸... , https://udn.com/news/story/6809/7102127?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:42:13 , udn , 2腸病毒疫苗取得藥證  最快7月供自費接種 , https://udn.com/news/story/7266/7102143?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:42:23 , udn , 時隔一年半，衛福部疾管署3月中旬監測到今年首例易引發重症的腸病毒71型案例後，4月再監測到2例病例，目前累計4例。過去腸... , https://udn.com/news/story/7266/7102143?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:45:14 , udn , 中國是伙伴還是競爭對手？歐盟高官：視北京的行動而定 , https://udn.com/news/story/6809/7102082?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:45:24 , udn , 此次G7外長峰會將商討他們對中國的一致協調立場，這凸顯了對北京行動的共同關注，一位美國高級官員對路透社做出上述表示。 , https://udn.com/news/story/6809/7102082?from=udn-ch1_breaknews-1-0-news
2023-04-16 22:45:45 , udn , 腸病毒疫情蠢動  醫師提醒5歲以下幼兒慎防感染 , https://udn.com/news/story/7266/7102147?from=udn-ch1_breaknews-1-0-news
