2023-02-12 00:03:20 , udn , 殺破狼周運勢／獅子職場脫離豬隊友 單身魔羯有意外驚喜  , https://udn.com/news/story/7268/6958539?from=udn-ch1_breaknews-1-0-news
2023-02-12 19:30:22 , udn , 美式足球聯盟NFL冠軍賽超級盃明天登場，由堪薩斯酋長迎戰費城老鷹，此次冠軍賽將創兩項紀錄，除了超級盃史上首次有兩名非裔先... , https://udn.com/news/story/7005/6966768?from=udn-ch1_breaknews-1-0-news
2023-02-12 19:30:22 , udn , 日本很流行！她問為何台灣人不愛穿「這單品」 網搖頭：無法理解 , https://udn.com/news/story/120911/6966859?from=udn-ch1_breaknews-1-0-news
2023-02-12 19:30:22 , udn , 每個人對於穿搭都有不同的喜好和品味，對此，近日就有一名女網友PO文表示，日本女生很流行穿白絲襪，反觀台灣似乎比較少人穿，讓她想穿又怕遭受異樣眼光，因此... , https://udn.com/news/story/120911/6966859?from=udn-ch1_breaknews-1-0-news
2023-02-12 19:33:21 , udn , 北約：秘書長史托騰柏格不延長任期 預計10月下台 , https://udn.com/news/story/6809/6966866?from=udn-ch1_breaknews-1-0-news
2023-02-12 19:33:21 , udn , 北大西洋公約組織（NATO）發言人龍傑斯古表示，北約秘書長史托騰柏格將按照計畫在今年10月結束任期，稍早有媒體報導，他的... , https://udn.com/news/story/6809/6966866?from=udn-ch1_breaknews-1-0-news
2023-02-12 19:33:21 , udn , 台灣燈會湧人潮 北捷晚間6點45分起過站不停「國父紀念館站」 , https://udn.com/news/story/7266/6966872?from=udn-ch1_breaknews-1-0-news
2023-02-12 19:51:20 , udn , NFL／超級盃將登場 老鷹球員莫拉達5年前才學美式足球 , https://udn.com/news/story/7005/6966896?from=udn-ch1_breaknews-1-0-news
2023-02-12 19:51:20 , udn , 職業美式足球聯盟NFL冠軍賽超級盃明天登場，由堪薩斯酋長迎戰費城老鷹，其中來自澳洲的老鷹隊進攻截鋒莫拉達即將先發上陣，但... , https://udn.com/news/story/7005/6966896?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:00:21 , udn , 果粉限定！5大提案讓你不花大錢也能天天過完美情人節 , https://udn.com/news/story/7270/6966903?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:00:21 , udn , 西洋情人節即將到來，想與另一半創造專屬回憶，蘋果提供你幾個不用額外花大錢但絕對超級有誠意的情人節提案。 , https://udn.com/news/story/7270/6966903?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:06:20 , udn , 再酸桃園燈會像靈堂 鄭文燦市府官員：責任不在前朝 , https://udn.com/news/story/7324/6966920?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:06:20 , udn , 親綠臉書粉專昨發文酸桃園燈會休息區的設計像是辦告別式，結果被網友發現，燈會是在行政院副院長鄭文燦的桃園市長任內發包，遭藍... , https://udn.com/news/story/7324/6966920?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:06:20 , udn , 血氧僅50%！六旬翁確診不吃抗病毒口服藥 隱形缺氧險死 , https://udn.com/news/story/7266/6966919?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:06:20 , udn , 有急診醫師發現，有心血管病史之六旬長者確診後沒吃口服抗病毒藥，確診超過一周，咳嗽流鼻水等上呼吸道症狀惱人。長輩在診所就醫... , https://udn.com/news/story/7266/6966919?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:06:20 , udn , 台灣燈會主燈區人潮多 國父紀念館一度過站不停 現恢復停靠 , https://udn.com/news/story/7323/6966915?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:06:21 , udn , 「2023台灣燈會在台北」昨單日突破百萬人到訪參觀，5大捷運站點疏運量達30萬人次。活動倒數一周，今天好天氣吸引不少民眾... , https://udn.com/news/story/7323/6966915?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:06:21 , udn , 果粉限定！5大提案讓你不花大錢 天天過完美情人節 , https://udn.com/news/story/7098/6966903?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:09:20 , udn , FENDI最新夯包怎搭？許路兒、曾之喬搶先上手完美示範 , https://udn.com/news/story/7270/6966923?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:09:20 , udn , 日漸溫暖的天氣，讓許多走在最前線的時尚潮人搶先一步換上日前才剛上市的FENDI最新春夏系列，包括女星林心如、楊謹華、曾之... , https://udn.com/news/story/7270/6966923?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:09:21 , udn , 果粉限定！5大提案「超有心」 讓你不花大錢天天過完美情人節 , https://udn.com/news/story/7098/6966903?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:15:20 , udn , 王婉諭表態參選 時力黨主席選舉時程最快3月初討論 , https://udn.com/news/story/6656/6966911?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:15:20 , udn , 時代力量第4屆決策委員選舉今天結束，各界關注新任黨主席何時產生，現任黨主席陳椒華指出，待新任決策委員3月1日上任後，再開... , https://udn.com/news/story/6656/6966911?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:15:20 , udn , 台灣燈會主燈區人潮多！捷運國父紀念館一度過站不停 現恢復停靠 , https://udn.com/news/story/7266/6966915?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:18:23 , udn , 跆拳道／全中錦台中摘3金 平鎮再奪高男女雙料團體冠 , https://udn.com/news/story/7005/6966937?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:18:23 , udn , 為期5天的全國中等學校跆拳道錦標賽今天於台中台灣體育大學進行最後一天賽程，地主台中市西苑高中、中港高中搶下3金，在最終日... , https://udn.com/news/story/7005/6966937?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:18:23 , udn , T1聯盟／蔣淯安狂轟42 過不了獵鷹巨塔陣 , https://udn.com/news/story/7002/6966938?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:18:23 , udn , 上季獲得T1聯盟MVP的台啤英熊當家球星蔣淯安，今天碰台南台鋼獵鷹狂砍42分，但有高度優勢的獵鷹仍以120：110奪勝，... , https://udn.com/news/story/7002/6966938?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:21:20 , udn , 桃園燈會遭酸像靈堂...藍反擊「翻車現場」 鄭文燦市府官員：責任不在前朝 , https://udn.com/news/story/7324/6966920?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:21:20 , udn , 血氧僅50%...六旬翁確診不吃抗病毒口服藥 隱形缺氧險死 , https://udn.com/news/story/120940/6966919?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:24:20 , udn , 桃園燈會遭酸像靈堂...藍營反擊「側翼又翻車」 鄭文燦市府官員：責任不在前朝 , https://udn.com/news/story/7324/6966920?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:27:20 , udn , 正準備擊落！ 陸稱山東日照海域有「不明飛行物」 , https://udn.com/news/story/7333/6966957?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:27:20 , udn , 近日「氣球事件」引發中美關係緊張之際，據大陸山東青島即墨區海洋發展局12日晚間證實，山東日照附近海域發現不明飛行物，正準... , https://udn.com/news/story/7333/6966957?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:27:20 , udn , 又是她！高雄假貴婦又犯案 這次靠雞蛋得手8萬加哀鳳 , https://udn.com/news/story/7321/6966956?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:27:20 , udn , 高雄黃姓女子去年11月間，假扮貴婦，在慈濟靜思堂等處行竊，犯案15起，得手約200萬；今年大年初三，偷走美髮店闆娘3萬元... , https://udn.com/news/story/7321/6966956?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:30:20 , udn , 美加之後 山東日照也發現不明飛行物 陸方稱準備擊落 , https://udn.com/news/story/7331/6966962?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:30:20 , udn , 近日全球天空不平靜。除了美加地區發現不明飛行物外，大陸山東海域近日也有居民聲稱目睹不明飛行物。綜合陸媒報導， 山東青島即... , https://udn.com/news/story/7331/6966962?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:30:21 , udn , 桃園燈會遭酸像靈堂...藍營反擊「側翼又翻車」 市府前官員：責任不在前朝 , https://udn.com/news/story/7324/6966920?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:33:20 , udn , 嘉縣大學學區旁套房內白骨 疑為曾任放射師48歲女 , https://udn.com/news/story/7320/6966965?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:33:20 , udn , 嘉義縣某大學學區的1棟出租套房，房間傳出異味，警方陪同房東進入才發現頭顱和骨頭，懷疑是48歲的洪姓女租客，今下午司法相驗... , https://udn.com/news/story/7320/6966965?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:33:20 , udn , 有內幕？大三生國考前就知穩上「死亡之組」 網不意外點1關鍵贏眾人 , https://udn.com/news/story/6939/6966860?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:33:20 , udn , 準備國考是條漫漫長路，其中一般行政類科常年因低錄取率又被稱為「死亡之組」。一名網友在Dcard發文表示，今年和一位友人皆有報考公務人員初等考試，然而對方考前過於自信、相信自己一定會上榜的態度，讓他懷疑案情不單純... , https://udn.com/news/story/6939/6966860?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:39:20 , udn , 影／白沙屯媽祖駐駕人潮多 清水警背包防竊宣導吸睛 , https://udn.com/news/story/7320/6966978?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:39:20 , udn , 白沙屯媽祖今年進香參加的香燈腳很多，沿途隨行跟媽祖的民眾也多，媽祖今晚駐駕清水區，到現場參拜的人潮湧現，清水警分局員警到... , https://udn.com/news/story/7320/6966978?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:42:21 , udn , 美加之後山東日照也發現不明飛行物 陸方稱準備擊落 , https://udn.com/news/story/7331/6966962?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:45:20 , udn , 照顧殺人減刑僅治標 卸責式修法凸顯施政漏洞 , https://udn.com/news/story/6656/6966980?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:45:20 , udn , 日前法務部宣布，針對因不堪長照而發生的弒親事件，研議三方向修法，除增訂法定刑7年以下的長照殺人罪外，也有意放寬緩刑、緩起訴的門檻，讓長照殺人者免關，這種修法表面上立意良善，實際上暴露政府忽略民眾的長照需求，只會在弒親的法律責任上動手腳，該做的完善長照以阻止弒親的作為卻付之闕如，這種修法就是政府卸責式的補破網修法。 , https://udn.com/news/story/6656/6966980?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:45:21 , udn , 又是她！高雄假貴婦又犯案 這次靠雞蛋得手8萬加iPhone , https://udn.com/news/story/7321/6966956?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:48:21 , udn , 擊劍／全國擊劍錦標賽 近800人競技三天畫下句點 , https://udn.com/news/story/7005/6966961?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:48:21 , udn , 為推廣擊劍運動，落實基層訓練並發掘優秀青年及青少年選手，112年全國擊劍錦標賽於2/10至2/12在新北市板樹體育館舉辦。
比賽項目分為男女子青年組與青少組，劍種有銳劍、鈍劍、軍刀，本次為爆炸性參賽 , https://udn.com/news/story/7005/6966961?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:51:21 , udn , 恐死亡半年以上…嘉縣學區套房內白骨 疑為曾任放射師48歲女 , https://udn.com/news/story/7320/6966965?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:57:19 , udn , 阿布達比女網／遭逆轉「銀」恨 詹皓晴錯過連2周捧冠 , https://udn.com/news/story/7005/6966985?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:57:20 , udn , 澳網打進女雙8強後再攜手，我國女網好手詹皓晴和日本搭檔青山修子一路打進阿布達比女網賽決賽，今天碰巴西、中國大陸聯軍史蒂芬... , https://udn.com/news/story/7005/6966985?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:57:20 , udn , 土耳其強震147小時過後 10歲小女孩奇蹟式獲救 , https://udn.com/news/story/123305/6966935?from=udn-ch1_breaknews-1-0-news
2023-02-12 20:57:20 , udn , 土耳其南部接壤敘利亞的地區6日發生規模7.8強震，伊斯坦堡市政當局今天指出，強震過後147小時，受困在土耳其南部哈泰省建... , https://udn.com/news/story/123305/6966935?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:00:21 , udn , 土耳其強震第6天親友下落不明 家屬焦急屍堆尋人 , https://udn.com/news/story/123305/6966976?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:00:21 , udn , 土耳其敘利亞強震第6天，許多人仍下落不明，心急如焚的家屬湧向災區的體育館、醫院的停屍間和墓園，希望在罹難者屍體中，尋找到... , https://udn.com/news/story/123305/6966976?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:12:21 , udn , 急轉彎？性侵專欄作家疑案 川普突然同意提供DNA樣本 , https://udn.com/news/story/6813/6966312?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:12:21 , udn , 前總統川普的律師10日表示，川普同意針對專欄作家卡洛爾（E. Jean Carroll）對他提起的性侵犯案，提供DNA樣... , https://udn.com/news/story/6813/6966312?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:15:20 , udn , 2020大選舞弊？川普砸錢找證據…結果並非他想要的 , https://udn.com/news/story/6813/6966313?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:15:20 , udn , 前總統川普2020年競選陣營為證明選舉舞弊，曾委託外部研究公司研究調查，但調查結果均未向公眾或法庭公開；原因是該公司對川... , https://udn.com/news/story/6813/6966313?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:30:20 , udn , 伊朗總統萊希將訪問中國  盼加強雙方經濟合作 , https://udn.com/news/story/6809/6967001?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:30:20 , udn , 伊朗官方媒體今天報導，伊朗總統萊希（Ebrahim Raisi）將於明天啟程前往中國進行為期3天的訪問行程，目的在於加強... , https://udn.com/news/story/6809/6967001?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:33:20 , udn , 港老牌券商耀才證券宣布將暫停大陸客戶港美股帳戶 , https://udn.com/news/story/7333/6967007?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:33:20 , udn , 據《新京報》報導，香港老牌券商「耀才證券」10日告知客戶，「鑒於此前大陸監管機構指有部分香港券商於大陸非法經營跨境證券業... , https://udn.com/news/story/7333/6967007?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:36:21 , udn , 宿敵土耳其遇強震 希臘外長訪災區聲援鄰邦 , https://udn.com/news/story/123305/6967000?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:36:21 , udn , 希臘外交部長鄧迪亞斯今天造訪土耳其，以向6日遭到強震襲擊的土國表達支持。土耳其與希臘同為北大西洋公約組織（NATO）成員... , https://udn.com/news/story/123305/6967000?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:45:20 , udn , 拒與北市府紀念228 台灣國家聯盟：元凶是蔣介石 , https://udn.com/news/story/6656/6967010?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:45:20 , udn , 台灣國家聯盟今天決定不與台北市政府合辦228紀念活動，另在自由廣場舉辦活動。台灣國家聯盟總召吳樹民說，台灣歷史直相還沒還... , https://udn.com/news/story/6656/6967010?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:45:20 , udn , 突然不見天日！陸女睡醒驚見一片黑 開窗才發現「多了一面牆」 , https://udn.com/news/story/7335/6966526?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:45:20 , udn , 與鄰居相處也是學問。日前，中國大陸有女子醒來後，驚覺家中漆黑一片，打開窗一看竟然見到一面水泥牆，牆身嚴絲合縫，沒有絲毫光線透出。一夜之間，就被迫「與世隔絕」，令她呆立當場。事後她與鄰居交涉，才知道原來她的窗戶與鄰居的毗鄰，對方新建了一面牆隔開彼此，又以為物業管理已取得她的同意，才會築牆相隔，幸好，對方同意將高牆拆下，女子才能「重見天日」。 , https://udn.com/news/story/7335/6966526?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:51:21 , udn , PLG／7次對戰全勝 領航猿再退攻城獅 , https://udn.com/news/story/7003/6967032?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:51:21 , udn , 主場連勝雖在前一場遭中斷，桃園璞園領航猿今天拿新竹街口攻城獅開刀，外援桑尼和盧峻翔上半場分別貢獻14分與12分，助隊取得... , https://udn.com/news/story/7003/6967032?from=udn-ch1_breaknews-1-0-news
2023-02-12 21:51:21 , udn , 桌球／WTT安曼桌球挑戰賽  鄭怡靜攜李昱諄女雙摘金 , https://udn.com/news/story/7005/6967023?from=udn-ch1_breaknews-1-0-news
